bus_id,target_stop_id,route_id,trip_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
1,4,1,1,1705326873,1705329877,3004.1279582977295,362,307,319,254,0.4,29,1,362.0,3,0.0,3.4,1101.0,367.0,69.0,257.0,477.0,4693.0,3.3,0.78,1.33,1,0,246.0,0.89,266,279,335,257,0.8,0.86,0.76,0.95,166,224,19,0,0,1,1,20,27.81,0.0,0,10000.0,9.21,82.8,1.0,3,0,0,1,0,0,0,0,0,0,3,0.79,0.46,0.8,0,0.7,1695
1,3,1,1,1705953752,1705957111,3358.928185224533,-249,-194,122,251,0.58,56,1,124.5,1,0.2,1.85,304.0,304.0,50.0,213.0,396.0,2480.0,3.9,0.74,1.39,1,0,282.0,0.63,292,273,375,253,0.68,0.89,0.92,0.94,167,62,1,1,0,0,0,0,20.09,0.0,0,5200.56,6.86,94.11,1.1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,211
9,25,5,9,1705829367,1705832759,3392.457262277603,299,283,7,-5,0.5,26,1,99.67,1,0.5,1.77,294.0,294.0,73.0,205.0,382.0,5368.0,7.1,0.52,1.71,0,0,277.0,0.75,110,137,194,-6,0.87,0.91,0.83,0.89,5,68,14,6,1,0,0,0,22.99,0.0,0,3461.25,2.43,86.66,1.13,2,0,0,0,0,0,1,0,0,0,11,0.95,1.0,1.0,1,1.0,600
7,16,3,7,1704940511,1704941659,1147.6429612636566,-98,-120,342,270,0.84,29,1,24.5,2,0.5,3.16,713.0,356.0,76.0,249.0,463.0,5831.0,3.1,0.79,1.31,1,0,264.0,0.94,12,1,119,271,0.85,0.75,0.84,0.98,141,116,8,3,0,1,1,57,31.35,0.0,0,10000.0,2.03,51.63,1.0,3,0,0,1,0,0,0,0,0,0,10,0.89,1.0,1.0,1,0.98,890
9,24,5,9,1705201086,1705204067,2980.4822478294373,447,403,278,63,0.26,-25,0,447.0,2,0.0,2.92,713.0,356.0,51.0,249.0,463.0,2579.0,6.3,0.58,1.63,0,0,332.0,0.62,56,83,172,64,0.7,0.91,0.92,0.89,146,219,8,6,1,1,1,39,24.28,0.14,0,7399.31,5.73,84.01,1.07,3,0,0,0,1,0,0,0,0,0,8,0.95,0.98,1.0,1,0.89,1550
2,4,1,2,1704298238,1704299392,1154.242283821106,208,233,316,54,0.65,-9,0,208.0,3,0.0,7.09,984.0,328.0,76.0,230.0,426.0,5708.0,8.7,0.42,1.87,0,0,137.0,0.69,46,68,178,65,0.65,0.94,0.92,0.97,55,219,21,2,0,0,0,0,26.97,0.0,0,10000.0,7.67,62.13,1.0,1,0,0,1,0,0,0,0,0,0,13,0.79,1.0,1.0,1,1.0,1026
9,24,5,9,1705136025,1705136950,924.9855844974518,544,553,198,19,0.09,8,0,272.0,1,0.25,1.2,294.0,294.0,40.0,206.0,382.0,1619.0,6.9,0.54,1.69,0,0,310.0,0.94,258,277,313,5,0.82,0.81,0.88,0.96,165,164,14,5,1,0,0,0,27.09,0.0,0,10000.0,9.46,65.47,1.0,2,0,0,1,0,0,0,0,0,0,8,1.0,0.91,1.0,1,0.89,1057
9,25,5,9,1705667727,1705669913,2185.455540895462,531,544,164,331,0.11,44,1,265.5,2,0.25,2.7,730.0,365.0,69.0,256.0,475.0,4717.0,2.8,0.81,1.28,1,1,205.0,0.91,-18,-21,94,311,0.89,0.73,0.86,0.91,30,211,18,4,0,1,1,34,24.63,0.0,0,6561.57,8.75,87.96,1.07,3,0,0,0,0,0,1,0,0,0,14,0.99,1.0,1.0,1,1.0,1503
10,24,5,10,1704447552,1704450018,2466.315989255905,-22,-68,14,321,0.96,82,1,22.0,2,0.0,1.67,757.0,378.0,93.0,265.0,492.0,8582.0,4.1,0.73,1.41,1,2,284.0,0.68,136,126,275,323,0.89,0.78,0.8,0.92,106,78,15,4,0,0,0,0,24.36,2.28,0,5147.34,7.01,90.91,1.33,2,0,0,0,1,0,0,0,0,0,8,0.91,0.96,1.0,1,0.85,769
7,14,3,7,1705807057,1705809976,2918.4609224796295,18,60,-96,106,0.97,56,1,18.0,3,0.0,7.26,896.0,299.0,49.0,209.0,388.0,2376.0,2.0,0.87,1.2,1,2,339.0,0.86,-14,6,60,94,0.71,0.95,0.9,0.92,187,123,8,6,1,1,1,57,34.83,0.0,0,10000.0,5.32,66.7,1.0,3,0,0,1,0,0,0,0,0,0,7,0.83,0.86,0.97,1,0.86,1349
4,8,2,4,1705964957,1705968013,3055.014491081238,-26,-74,105,173,0.96,62,1,13.0,1,0.2,1.12,259.0,259.0,48.0,181.0,336.0,2271.0,6.3,0.58,1.63,0,1,284.0,0.93,31,45,167,176,0.95,0.95,0.83,0.94,223,248,4,1,0,0,0,0,22.74,0.0,0,6295.65,9.03,96.08,1.07,1,0,0,0,0,0,1,0,0,0,8,0.82,0.96,1.0,1,0.83,168
2,4,1,2,1705212895,1705215257,2362.1918778419495,441,479,245,-48,0.27,79,1,147.0,1,0.4,1.69,338.0,338.0,48.0,237.0,440.0,2311.0,5.2,0.66,1.52,0,1,324.0,0.6,-14,9,56,-48,0.66,0.71,0.77,0.92,236,137,11,6,1,0,0,0,31.95,0.0,0,10000.0,4.87,57.5,1.0,2,0,0,1,0,0,0,0,0,0,11,0.85,1.0,1.0,1,0.99,761
5,10,2,5,1705847530,1705850506,2975.7914719581604,-176,-134,380,155,0.71,69,1,44.0,1,0.6,1.36,314.0,314.0,42.0,220.0,408.0,1785.0,9.8,0.35,1.98,0,1,338.0,0.79,90,106,174,158,0.66,0.93,0.91,0.95,126,121,20,6,1,0,0,0,27.48,0.0,0,10000.0,3.5,84.93,1.0,1,0,0,1,0,0,0,0,0,0,4,0.75,0.46,0.84,0,0.71,60
2,3,1,2,1705604738,1705606334,1596.0860352516174,-26,27,261,171,0.96,-14,0,26.0,2,0.0,3.53,623.0,312.0,72.0,218.0,405.0,5160.0,5.1,0.66,1.51,0,2,296.0,0.84,293,319,382,156,0.68,0.72,0.85,0.94,6,188,0,4,0,0,0,0,25.06,0.0,0,10000.0,5.49,78.01,1.0,1,0,0,1,0,0,0,0,0,0,3,0.81,0.38,0.82,0,0.63,512
1,3,1,1,1706634723,1706637492,2769.866473197937,-96,-56,308,0,0.84,-46,0,48.0,1,0.2,2.45,280.0,280.0,56.0,196.0,364.0,3121.0,4.9,0.67,1.49,1,1,388.0,0.91,3,-20,55,-2,0.67,0.75,0.81,0.89,86,52,22,1,0,0,0,0,24.45,0.0,0,6399.65,2.94,93.88,1.07,1,0,0,0,0,0,1,0,0,0,1,0.74,0.28,0.73,0,0.54,201
6,15,3,6,1706139602,1706141843,2241.4034173488617,377,356,302,160,0.37,82,1,94.25,1,0.5,1.27,361.0,361.0,78.0,253.0,470.0,6140.0,8.9,0.41,1.89,0,1,350.0,0.69,198,206,271,179,0.71,0.74,0.84,0.96,-30,220,5,3,0,0,0,0,28.72,0.0,0,10000.0,7.73,82.54,1.0,1,0,0,1,0,0,0,0,0,0,13,0.81,1.0,1.0,1,1.0,441
6,14,3,6,1705079660,1705082546,2886.359621524811,443,397,342,-3,0.26,43,1,221.5,2,0.17,3.4,522.0,261.0,35.0,183.0,339.0,1201.0,8.2,0.45,1.82,0,2,318.0,0.8,163,171,227,-9,0.93,0.75,0.85,0.89,-9,124,22,4,0,0,0,0,24.03,1.57,0,8305.94,4.12,89.13,1.19,1,0,0,0,1,0,0,0,0,0,1,0.85,0.11,0.72,1,0.59,869
2,3,1,2,1705279493,1705282388,2894.573984861374,589,557,-61,309,0.02,68,1,589.0,2,0.0,4.56,722.0,361.0,41.0,253.0,469.0,1718.0,7.0,0.53,1.7,0,1,253.0,0.75,210,204,332,316,0.92,0.94,0.94,0.9,136,112,6,0,0,0,0,0,25.05,0.31,0,6849.87,9.57,87.87,1.09,1,0,0,0,1,0,0,0,0,0,8,0.91,0.95,1.0,1,0.91,1093
7,15,3,7,1705899179,1705901530,2350.9238073825836,-23,-52,74,207,0.96,72,1,11.5,3,0.17,4.62,964.0,321.0,51.0,225.0,418.0,2644.0,9.3,0.38,1.93,0,1,337.0,0.71,-22,-17,101,214,0.79,0.76,0.93,0.93,31,181,10,0,0,0,0,0,28.53,0.0,0,10000.0,7.06,58.46,1.0,2,0,0,1,0,0,0,0,0,0,11,1.01,1.0,1.0,1,1.0,811
5,10,2,5,1705913760,1705915537,1776.9451577663422,-46,-35,30,-2,0.92,-30,0,23.0,3,0.2,2.45,1148.0,383.0,55.0,268.0,497.0,2984.0,1.1,0.93,1.11,1,1,246.0,0.9,86,106,196,17,0.7,0.84,0.76,0.92,101,200,14,0,0,0,0,0,26.88,0.0,0,10000.0,6.5,68.7,1.0,2,0,0,1,0,0,0,0,0,0,10,0.93,1.0,1.0,1,0.95,1148
8,20,4,8,1704496672,1704499703,3031.6207773685455,76,104,124,-34,0.87,46,1,76.0,3,0.0,5.23,1007.0,336.0,37.0,235.0,436.0,1370.0,6.7,0.55,1.67,0,2,228.0,0.83,163,153,285,-51,0.85,0.72,0.94,0.97,23,128,4,5,1,0,0,0,27.1,0.6,0,6653.37,6.02,78.9,1.13,1,0,0,0,1,0,0,0,0,0,4,0.75,0.44,0.83,0,0.74,1072
1,4,1,1,1706121064,1706123473,2408.48180270195,42,-8,330,207,0.93,2,0,42.0,3,0.0,4.06,884.0,295.0,34.0,206.0,383.0,1172.0,5.9,0.61,1.59,0,2,298.0,0.73,232,222,330,199,0.84,0.86,0.79,0.92,139,72,0,3,0,0,0,0,24.07,0.0,0,10000.0,5.37,71.27,1.0,1,0,0,1,0,0,0,0,0,0,8,0.99,0.85,1.0,1,0.91,830
6,14,3,6,1706124284,1706125495,1211.0847153663635,581,586,18,258,0.03,21,1,193.67,1,0.33,2.0,283.0,283.0,66.0,198.0,368.0,4361.0,6.7,0.55,1.67,0,1,187.0,0.84,69,53,172,239,0.84,0.73,0.88,0.97,97,152,0,3,0,0,0,0,26.86,0.54,0,8601.83,8.09,82.07,1.08,1,0,0,0,1,0,0,0,0,0,13,1.0,1.0,1.0,1,1.0,661
2,5,1,2,1705673712,1705677144,3432.019383430481,151,192,205,265,0.75,90,1,50.33,2,0.4,4.66,505.0,252.0,37.0,177.0,328.0,1344.0,3.9,0.74,1.39,1,2,196.0,0.89,138,165,197,256,0.82,0.92,0.83,0.92,124,109,19,4,0,1,1,98,26.31,0.0,0,10000.0,2.07,65.95,1.0,3,0,0,1,0,0,0,0,0,0,3,0.79,0.5,0.78,0,0.71,1014
4,10,2,4,1705050067,1705051578,1510.6407761573792,212,181,70,287,0.65,-25,0,70.67,2,0.4,2.91,673.0,336.0,66.0,236.0,437.0,4408.0,4.1,0.72,1.41,1,2,190.0,0.9,-35,-28,25,291,0.75,0.94,0.87,0.96,137,57,14,4,0,0,0,0,34.65,0.0,0,10000.0,8.36,55.18,1.0,2,0,0,1,0,0,0,0,0,0,11,0.87,1.0,1.0,1,0.95,929
1,3,1,1,1706479592,1706482672,3079.332211494446,541,591,355,292,0.1,-47,0,270.5,1,0.2,2.23,318.0,318.0,38.0,223.0,413.0,1454.0,4.4,0.7,1.44,1,1,343.0,0.69,-40,-61,70,288,0.9,0.73,0.88,0.88,171,209,3,0,0,0,0,0,26.11,0.0,0,10000.0,8.61,66.67,1.0,1,0,0,1,0,0,0,0,0,0,4,0.92,0.42,0.82,1,0.72,735
1,4,1,1,1704844873,1704848342,3469.1645748615265,-61,-30,40,153,0.9,99,1,30.5,2,0.2,2.01,748.0,374.0,67.0,262.0,486.0,4434.0,3.0,0.8,1.3,1,2,201.0,0.88,104,118,155,147,0.89,0.81,0.79,0.95,-17,76,5,2,0,0,0,0,23.66,0.27,0,6519.42,7.87,79.43,1.1,1,0,0,0,1,0,0,0,0,0,8,0.99,1.0,1.0,1,0.88,560
7,14,3,7,1704781109,1704783117,2007.851989030838,-208,-152,371,-47,0.65,34,1,69.33,1,0.33,1.39,382.0,382.0,81.0,267.0,496.0,6556.0,1.0,0.93,1.1,1,0,317.0,0.89,249,256,343,-63,0.8,0.8,0.94,0.95,41,169,11,1,0,0,0,0,25.78,0.0,0,10000.0,5.37,67.72,1.0,2,0,0,1,0,0,0,0,0,0,7,0.97,0.81,0.97,1,0.79,235
1,5,1,1,1704695764,1704697567,1802.9190187454224,0,21,264,348,1.0,-21,0,0.0,1,0.6,0.91,399.0,399.0,48.0,279.0,518.0,2338.0,7.1,0.53,1.71,0,1,157.0,0.66,168,144,223,360,0.8,0.85,0.9,0.94,189,182,12,0,0,0,0,0,20.56,0.0,0,5530.74,2.97,88.67,1.09,2,0,0,0,0,0,1,0,0,0,1,0.81,0.27,0.7,0,0.61,765
4,9,2,4,1704240272,1704241778,1506.206794977188,107,128,246,50,0.82,79,1,107.0,3,0.0,3.26,1172.0,391.0,90.0,274.0,508.0,8183.0,5.9,0.61,1.59,0,2,231.0,0.83,265,263,391,52,0.76,0.73,0.79,0.97,-7,249,5,2,0,0,0,0,27.22,0.0,0,10000.0,7.4,77.97,1.0,1,0,0,1,0,0,0,0,0,0,2,0.85,0.26,0.73,0,0.58,1422
7,15,3,7,1704154048,1704156954,2905.570113182068,-264,-321,-46,-39,0.56,96,1,132.0,3,0.17,3.69,792.0,264.0,34.0,185.0,343.0,1160.0,9.7,0.35,1.97,0,2,192.0,0.85,242,231,352,-49,0.71,0.88,0.76,0.93,181,60,5,1,0,0,0,0,25.61,2.12,0,6278.47,4.56,75.98,1.29,1,0,0,0,1,0,0,0,0,0,9,0.96,0.99,1.0,1,0.9,340
2,5,1,2,1706315612,1706318584,2971.6781282424927,573,614,336,243,0.05,64,1,143.25,1,0.6,2.38,302.0,302.0,54.0,211.0,393.0,2910.0,2.2,0.85,1.22,1,1,167.0,0.82,156,180,277,233,0.72,0.78,0.95,0.95,232,166,6,5,1,0,0,0,24.78,2.69,0,6663.36,2.46,86.95,1.34,1,0,0,0,1,0,0,0,0,0,5,0.98,0.6,0.93,1,0.77,840
2,5,1,2,1705330396,1705333288,2891.845987558365,574,585,61,-14,0.04,46,1,287.0,3,0.2,7.12,845.0,282.0,51.0,197.0,366.0,2559.0,4.1,0.73,1.41,1,1,135.0,0.73,2,-10,77,-10,0.72,0.93,0.85,0.95,19,124,20,0,0,0,0,0,27.58,0.0,0,10000.0,3.87,61.72,1.0,1,0,0,1,0,0,0,0,0,0,7,0.8,0.72,0.97,1,0.86,1406
3,3,1,3,1705760172,1705761955,1783.1639955043793,-187,-228,398,288,0.69,-30,0,187.0,2,0.0,3.52,498.0,249.0,55.0,174.0,324.0,3008.0,5.0,0.67,1.5,1,0,142.0,0.81,223,230,305,294,0.76,0.9,0.81,0.93,-12,74,19,5,1,1,1,103,25.58,0.0,0,10000.0,9.57,68.94,1.0,3,0,0,1,0,0,0,0,0,0,4,0.97,0.53,0.89,1,0.68,795
7,13,3,7,1706634531,1706638044,3512.693335056305,76,54,107,100,0.87,18,0,38.0,1,0.17,1.23,244.0,244.0,29.0,171.0,317.0,863.0,6.9,0.54,1.69,0,1,256.0,0.65,247,274,347,90,0.92,0.77,0.86,0.95,-17,116,22,1,0,0,0,0,23.07,0.0,0,5253.56,8.18,85.76,1.09,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,408
5,9,2,5,1704307867,1704310781,2914.4330716133118,349,359,252,-34,0.42,25,1,116.33,1,0.4,1.36,414.0,414.0,56.0,290.0,538.0,3172.0,9.1,0.39,1.91,0,1,155.0,0.76,132,142,280,-29,0.91,0.76,0.86,0.96,187,245,0,3,0,0,0,0,25.84,1.33,0,6012.89,3.51,75.06,1.21,1,0,0,0,1,0,0,0,0,0,13,0.94,1.0,1.0,1,1.0,771
2,5,1,2,1706378469,1706379783,1313.7272646427155,-42,10,126,14,0.93,-12,0,14.0,2,0.4,2.32,746.0,373.0,68.0,261.0,485.0,4619.0,1.9,0.88,1.19,1,0,304.0,0.79,113,131,199,14,0.7,0.89,0.91,0.97,77,58,23,5,1,0,0,0,22.38,0.0,0,5960.02,5.59,93.97,1.08,1,0,0,0,0,0,1,0,0,0,3,0.92,0.39,0.76,1,0.67,656
1,4,1,1,1705445871,1705448734,2863.250240087509,-162,-196,-78,169,0.73,41,1,54.0,1,0.4,0.92,321.0,321.0,79.0,225.0,418.0,6225.0,6.8,0.55,1.68,0,0,243.0,0.7,-45,-28,68,161,0.65,0.91,0.95,0.95,76,190,4,2,0,0,0,0,25.36,0.0,0,10000.0,8.28,84.44,1.0,1,0,0,1,0,0,0,0,0,0,6,0.81,0.65,0.94,1,0.79,60
5,10,2,5,1706273061,1706274456,1395.1363503932953,308,273,388,190,0.49,40,1,154.0,3,0.2,2.5,932.0,311.0,69.0,218.0,404.0,4788.0,3.9,0.74,1.39,1,0,378.0,0.92,-45,-73,14,181,0.69,0.95,0.85,0.9,9,200,18,4,0,1,1,39,26.74,1.06,0,5718.83,5.82,88.08,1.19,3,0,0,0,1,0,0,0,0,0,4,0.85,0.43,0.85,0,0.71,1626
10,24,5,10,1705308672,1705310969,2296.8031458854675,-169,-202,-18,334,0.72,56,1,84.5,1,0.25,1.58,358.0,358.0,88.0,251.0,466.0,7767.0,7.7,0.49,1.77,0,1,167.0,0.89,208,181,264,326,0.86,0.95,0.84,0.95,107,248,14,0,0,0,0,0,25.04,0.0,0,3945.46,3.86,95.92,1.12,2,0,0,0,0,0,1,0,0,0,12,0.83,1.0,1.0,1,1.0,74
6,16,3,6,1705186016,1705188737,2720.4487578868866,59,111,-45,59,0.9,-2,0,11.8,1,0.67,1.91,415.0,415.0,93.0,290.0,539.0,8636.0,9.8,0.35,1.98,0,1,359.0,0.8,196,188,270,54,0.68,0.77,0.84,0.91,28,205,4,6,1,0,0,0,25.36,0.0,0,10000.0,6.87,71.99,1.0,1,0,0,1,0,0,0,0,0,0,13,0.99,1.0,1.0,1,1.0,236
9,24,5,9,1706486857,1706488479,1622.4048767089844,3,-11,83,54,0.99,62,1,1.5,1,0.25,0.9,253.0,253.0,58.0,177.0,328.0,3390.0,5.1,0.66,1.51,0,1,366.0,0.78,270,284,365,35,0.74,0.72,0.84,0.96,152,155,5,0,0,0,0,0,27.52,0.0,0,10000.0,9.36,76.89,1.0,1,0,0,1,0,0,0,0,0,0,12,1.01,1.0,1.0,1,1.0,231
1,4,1,1,1705779221,1705781307,2085.788555622101,382,423,95,282,0.36,-31,0,127.33,1,0.4,1.47,420.0,420.0,61.0,294.0,546.0,3704.0,8.4,0.44,1.84,0,0,340.0,0.93,213,210,348,299,0.94,0.87,0.86,0.92,-29,74,1,6,1,0,0,0,29.99,0.0,0,10000.0,2.56,54.23,1.0,1,0,0,1,0,0,0,0,0,0,4,0.83,0.47,0.9,0,0.73,685
4,10,2,4,1705306265,1705308708,2443.1207373142242,348,318,288,177,0.42,-35,0,174.0,3,0.2,5.74,1210.0,403.0,100.0,282.0,524.0,10087.0,7.4,0.51,1.74,0,2,121.0,0.94,182,189,269,176,0.84,0.83,0.86,0.96,208,121,13,0,0,0,0,0,27.7,1.15,0,7407.15,5.05,82.66,1.17,2,0,0,0,1,0,0,0,0,0,11,1.02,1.0,1.0,1,1.0,1680
1,4,1,1,1705061538,1705063003,1464.798400402069,106,78,261,-21,0.82,75,1,53.0,2,0.2,2.86,613.0,306.0,68.0,214.0,398.0,4589.0,8.2,0.45,1.82,0,1,307.0,0.94,164,187,312,-5,0.73,0.84,0.95,0.93,220,116,17,4,0,1,1,97,27.54,0.0,0,10000.0,6.79,58.04,1.0,3,0,0,1,0,0,0,0,0,0,8,0.9,0.97,1.0,1,0.82,1169
7,15,3,7,1704782630,1704784867,2237.314465045929,-230,-194,202,298,0.62,50,1,57.5,1,0.5,1.5,267.0,267.0,39.0,187.0,347.0,1504.0,3.2,0.79,1.32,1,1,273.0,0.7,293,300,378,285,0.93,0.72,0.9,0.93,-1,150,12,1,0,0,0,0,31.25,0.0,0,10000.0,4.88,64.34,1.0,2,0,0,1,0,0,0,0,0,0,6,0.79,0.61,0.93,1,0.79,197
4,10,2,4,1706441532,1706442957,1425.2587172985077,305,325,2,318,0.49,-38,0,152.5,3,0.2,4.68,1225.0,408.0,66.0,286.0,531.0,4330.0,2.6,0.83,1.26,1,2,317.0,0.94,178,150,271,318,0.7,0.82,0.86,0.98,216,155,17,6,1,1,1,82,29.0,0.0,0,10000.0,9.51,81.59,1.0,3,0,0,1,0,0,0,0,0,0,11,0.81,1.0,1.0,1,0.98,1871
7,16,3,7,1704448841,1704451793,2951.4225273132324,549,575,120,79,0.08,26,1,137.25,2,0.5,4.38,731.0,365.0,87.0,256.0,475.0,7626.0,7.4,0.51,1.74,0,0,352.0,0.68,2,26,132,83,0.81,0.8,0.76,0.96,146,93,15,4,0,0,0,0,31.2,0.0,0,10000.0,5.65,67.13,1.0,2,0,0,1,0,0,0,0,0,0,5,0.74,0.63,0.9,0,0.78,1448
3,5,1,3,1706030259,1706033126,2867.730813264847,343,354,199,68,0.43,-5,0,114.33,2,0.4,4.92,838.0,419.0,79.0,293.0,544.0,6310.0,4.0,0.73,1.4,1,0,333.0,0.85,265,266,359,65,0.87,0.82,0.82,0.94,130,176,22,1,0,0,0,0,26.66,1.35,0,8566.94,2.84,89.75,1.16,1,0,0,0,1,0,0,0,0,0,3,0.95,0.39,0.76,1,0.69,1244
2,3,1,2,1706571947,1706573570,1623.0491275787354,458,442,298,222,0.24,92,1,229.0,1,0.2,2.45,368.0,368.0,88.0,258.0,479.0,7807.0,9.9,0.34,1.99,0,1,339.0,0.68,43,50,97,223,0.69,0.78,0.81,0.88,85,198,5,1,0,0,0,0,26.39,0.0,0,10000.0,4.27,66.48,1.0,1,0,0,1,0,0,0,0,0,0,14,0.81,1.0,1.0,1,1.0,488
9,25,5,9,1706166955,1706170003,3048.0052456855774,172,181,-53,328,0.71,31,1,57.33,1,0.5,1.61,358.0,358.0,80.0,251.0,466.0,6409.0,4.4,0.71,1.44,1,0,138.0,0.91,227,213,286,314,0.9,0.75,0.93,0.93,-23,150,12,3,0,0,0,0,25.43,1.4,0,6931.79,6.14,84.45,1.2,2,0,0,0,1,0,0,0,0,0,14,0.86,1.0,1.0,1,1.0,644
8,21,4,8,1706574380,1706576325,1945.0496139526367,-13,-12,270,-21,0.98,90,1,3.25,1,0.6,0.89,365.0,365.0,67.0,255.0,474.0,4483.0,4.8,0.68,1.48,1,1,326.0,0.64,221,195,314,-40,0.88,0.91,0.91,0.95,160,193,5,1,0,0,0,0,30.33,0.0,0,10000.0,4.87,53.3,1.0,1,0,0,1,0,0,0,0,0,0,2,0.77,0.27,0.75,0,0.68,297
10,24,5,10,1705252218,1705255764,3546.37877869606,188,199,271,335,0.69,17,0,188.0,2,0.0,2.73,741.0,371.0,69.0,259.0,482.0,4802.0,2.3,0.85,1.23,1,2,139.0,0.78,292,321,436,326,0.71,0.94,0.82,0.91,227,69,22,6,1,0,0,0,28.83,0.0,0,10000.0,7.72,72.57,1.0,1,0,0,1,0,0,0,0,0,0,7,0.79,0.85,1.0,1,0.83,846
7,13,3,7,1705814600,1705816361,1761.4140558242798,223,194,74,268,0.63,-8,0,111.5,1,0.17,0.88,293.0,293.0,55.0,205.0,381.0,3035.0,3.8,0.75,1.38,1,1,313.0,0.72,168,183,277,278,0.7,0.72,0.79,0.95,-10,178,10,6,1,0,0,0,30.84,0.0,0,10000.0,3.65,61.81,1.0,2,0,0,1,0,0,0,0,0,0,13,0.82,1.0,1.0,1,1.0,641
7,14,3,7,1705864129,1705867654,3524.9795575141907,252,266,170,36,0.58,-48,0,126.0,2,0.17,4.06,712.0,356.0,45.0,249.0,463.0,2034.0,8.1,0.46,1.81,0,2,158.0,0.75,149,133,241,45,0.76,0.91,0.91,0.92,60,93,0,0,0,0,0,0,27.41,0.0,0,10000.0,7.53,71.82,1.0,1,0,0,1,0,0,0,0,0,0,9,0.91,0.99,1.0,1,0.89,836
5,9,2,5,1705011686,1705013510,1824.1609761714935,-280,-338,331,215,0.53,36,1,93.33,1,0.4,1.53,360.0,360.0,53.0,252.0,468.0,2777.0,2.9,0.81,1.29,1,1,200.0,0.91,-22,-31,74,207,0.86,0.93,0.77,0.89,157,64,3,4,0,0,0,0,22.51,7.71,0,5691.78,1.07,89.45,1.86,1,0,0,0,1,0,0,0,0,0,14,1.01,1.0,1.0,1,1.0,241
7,15,3,7,1704152376,1704154770,2393.813885450363,-87,-33,145,346,0.85,-13,0,21.75,1,0.5,0.84,311.0,311.0,73.0,218.0,405.0,5282.0,5.7,0.62,1.57,0,0,316.0,0.85,238,225,372,356,0.68,0.77,0.76,0.96,168,115,5,1,0,0,0,0,25.44,0.74,0,6129.08,3.48,83.19,1.15,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,424
8,20,4,8,1706600751,1706603612,2861.0774948596954,342,399,350,300,0.43,4,0,114.0,1,0.4,1.99,403.0,403.0,94.0,282.0,524.0,8823.0,8.1,0.46,1.81,0,1,241.0,0.73,3,-24,137,302,0.87,0.9,0.88,0.92,198,60,13,1,0,0,0,0,25.26,0.0,0,10000.0,5.39,82.51,1.0,2,0,0,1,0,0,0,0,0,0,4,0.84,0.5,0.83,0,0.74,794
2,3,1,2,1705509951,1705512627,2675.7290711402893,28,-6,291,147,0.95,37,1,14.0,1,0.2,1.83,392.0,392.0,43.0,274.0,510.0,1891.0,4.1,0.72,1.41,1,0,158.0,0.6,174,145,287,127,0.83,0.92,0.79,0.92,152,93,22,2,0,0,0,0,26.85,0.0,0,10000.0,2.0,66.19,1.0,1,0,0,1,0,0,0,0,0,0,8,0.86,0.88,1.0,1,0.88,384
10,24,5,10,1704714304,1704716744,2439.9580116271973,-182,-236,382,277,0.7,-30,0,182.0,2,0.0,2.69,508.0,254.0,43.0,178.0,330.0,1829.0,8.4,0.44,1.84,0,1,283.0,0.91,273,299,398,280,0.73,0.75,0.83,0.92,51,193,17,0,0,1,1,52,28.2,0.0,0,10000.0,4.93,71.51,1.0,3,0,0,1,0,0,0,0,0,0,11,0.8,1.0,1.0,1,1.0,508
2,3,1,2,1704915255,1704916224,968.8617074489594,214,261,277,214,0.64,-47,0,214.0,2,0.0,2.39,555.0,277.0,63.0,194.0,361.0,4023.0,2.7,0.82,1.27,1,2,269.0,0.73,-18,8,46,204,0.8,0.81,0.8,0.9,212,78,1,3,0,0,0,0,23.08,0.0,0,3840.42,3.66,88.55,1.12,1,0,0,0,0,0,1,0,0,0,10,0.78,1.0,1.0,1,0.97,622
