bus_id,target_stop_id,route_id,trip_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
3,3,1,3,1705339874,1705343140,3265.664126396179,404,454,67,288,0.33,-13,0,202.0,1,0.2,2.09,310.0,310.0,66.0,217.0,402.0,4347.0,9.6,0.36,1.96,0,1,136.0,0.92,243,260,331,282,0.84,0.92,0.86,0.92,181,204,23,0,0,0,0,0,23.58,0.52,0,8901.27,7.36,76.7,1.07,1,0,0,0,1,0,0,0,0,0,9,0.91,1.0,1.0,1,0.9,715
2,3,1,2,1705924462,1705925720,1258.7267208099365,251,275,395,45,0.58,66,1,251.0,2,0.0,2.43,716.0,358.0,39.0,251.0,465.0,1526.0,4.9,0.67,1.49,1,2,343.0,0.93,229,207,289,59,0.7,0.71,0.93,0.94,62,158,17,0,0,1,1,49,23.2,0.43,0,8646.29,1.09,84.39,1.07,3,0,0,0,1,0,0,0,0,0,10,0.92,1.0,1.0,1,0.94,1375
1,5,1,1,1706399284,1706401761,2476.3606033325195,-145,-177,352,56,0.76,-23,0,48.33,2,0.4,3.37,538.0,269.0,49.0,188.0,350.0,2354.0,9.2,0.39,1.92,0,0,180.0,0.6,92,102,145,71,0.74,0.85,0.78,0.88,151,80,5,6,1,0,0,0,23.86,2.52,0,6945.08,3.49,76.17,1.31,1,0,0,0,1,0,0,0,0,0,1,0.91,0.14,0.72,1,0.63,617
4,10,2,4,1704766262,1704768911,2648.9816687107086,304,258,102,81,0.49,-40,0,152.0,3,0.2,2.5,1143.0,381.0,43.0,267.0,495.0,1819.0,2.3,0.85,1.23,1,0,173.0,0.78,249,249,357,87,0.73,0.88,0.94,0.95,77,226,7,1,0,1,1,42,27.21,0.0,0,10000.0,7.3,76.25,1.0,3,0,0,1,0,0,0,0,0,0,7,0.8,0.78,1.0,1,0.8,1831
7,15,3,7,1705586181,1705588316,2134.7638816833496,-164,-159,93,95,0.73,94,1,54.67,2,0.33,4.81,687.0,343.0,41.0,240.0,446.0,1659.0,2.5,0.83,1.25,1,1,381.0,0.71,-49,-24,61,78,0.74,0.74,0.92,0.89,20,144,19,3,0,1,1,47,31.37,0.0,0,10000.0,9.84,58.77,1.0,3,0,0,1,0,0,0,0,0,0,12,1.01,1.0,1.0,1,1.0,839
4,9,2,4,1705644923,1705646337,1413.8673024177551,284,275,326,148,0.53,25,1,284.0,3,0.0,2.84,732.0,244.0,46.0,171.0,317.0,2127.0,8.8,0.42,1.88,0,1,250.0,0.66,0,-8,50,150,0.88,0.92,0.77,0.93,185,142,11,4,0,0,0,0,24.86,0.0,0,3443.52,7.14,92.94,1.13,2,0,0,0,0,0,1,0,0,0,2,0.95,0.29,0.76,1,0.63,1118
2,3,1,2,1706198389,1706201153,2763.657261133194,380,364,105,306,0.37,-42,0,190.0,1,0.2,1.9,319.0,319.0,36.0,223.0,414.0,1325.0,7.7,0.49,1.77,0,1,367.0,0.89,223,208,301,296,0.72,0.74,0.91,0.96,56,71,21,3,0,0,0,0,21.09,0.0,0,3653.53,8.1,87.41,1.13,1,0,0,0,0,0,1,0,0,0,5,0.88,0.62,0.9,1,0.72,771
10,24,5,10,1704545187,1704547467,2279.981627702713,463,448,375,74,0.23,-40,0,463.0,2,0.0,4.77,796.0,398.0,63.0,278.0,517.0,4008.0,7.3,0.51,1.73,0,0,320.0,0.94,155,168,263,55,0.71,0.86,0.87,0.95,194,206,18,5,1,1,1,100,34.06,0.0,0,10000.0,3.4,50.05,1.0,3,0,0,1,0,0,0,0,0,0,12,0.85,1.0,1.0,1,1.0,1574
6,15,3,6,1706461880,1706463755,1874.7171308994293,130,182,377,220,0.78,62,1,65.0,3,0.17,3.24,902.0,301.0,56.0,210.0,391.0,3188.0,5.7,0.62,1.57,0,1,330.0,0.85,292,282,423,213,0.69,0.89,0.76,0.9,157,117,22,6,1,0,0,0,24.75,0.0,0,10000.0,8.37,83.96,1.0,1,0,0,1,0,0,0,0,0,0,13,1.01,1.0,1.0,1,1.0,966
7,16,3,7,1706178086,1706179437,1351.2371261119843,73,53,-7,81,0.88,48,1,14.6,1,0.67,1.34,305.0,305.0,75.0,213.0,396.0,5558.0,7.3,0.51,1.73,0,1,348.0,0.74,182,158,308,83,0.84,0.75,0.8,0.97,6,210,15,3,0,0,0,0,22.95,1.59,0,6227.93,2.97,80.66,1.23,2,0,0,0,1,0,0,0,0,0,2,0.87,0.31,0.76,1,0.61,600
9,24,5,9,1705899544,1705903139,3594.792384624481,333,279,69,-41,0.44,51,1,333.0,2,0.0,4.79,556.0,278.0,38.0,195.0,362.0,1482.0,2.3,0.84,1.23,1,0,234.0,0.62,204,199,256,-38,0.75,0.79,0.81,0.93,51,151,10,0,0,0,0,0,25.99,0.0,0,3351.47,2.25,87.19,1.13,2,0,0,0,0,0,1,0,0,0,8,0.96,0.81,1.0,1,0.88,961
2,3,1,2,1705268856,1705271768,2912.094341993332,81,120,149,244,0.86,28,1,81.0,2,0.0,4.23,689.0,345.0,79.0,241.0,448.0,6236.0,7.5,0.5,1.75,0,1,356.0,0.6,-6,-28,65,242,0.87,0.71,0.92,0.96,202,150,3,0,0,0,0,0,26.53,0.0,0,10000.0,1.13,62.61,1.0,1,0,0,1,0,0,0,0,0,0,13,0.89,1.0,1.0,1,1.0,468
1,4,1,1,1705439275,1705442490,3214.218466758728,179,227,169,112,0.7,-27,0,179.0,3,0.0,5.32,1154.0,385.0,82.0,269.0,500.0,6765.0,7.5,0.5,1.75,0,0,125.0,0.95,202,225,338,122,0.71,0.82,0.87,0.9,231,69,2,2,0,0,0,0,25.8,0.0,0,10000.0,6.02,69.22,1.0,1,0,0,1,0,0,0,0,0,0,14,1.01,1.0,1.0,1,1.0,1258
1,3,1,1,1704784124,1704786948,2823.9257102012634,401,388,311,199,0.33,93,1,401.0,2,0.0,2.17,687.0,344.0,81.0,241.0,447.0,6499.0,8.1,0.46,1.81,0,1,204.0,0.92,-22,-35,106,203,0.77,0.83,0.79,0.91,1,69,12,1,0,0,0,0,20.19,0.0,0,5542.51,6.96,86.74,1.09,2,0,0,0,0,0,1,0,0,0,1,0.94,0.16,0.74,1,0.59,1276
9,25,5,9,1704755771,1704757144,1373.2306261062622,-2,13,39,255,1.0,10,0,0.67,1,0.5,2.07,403.0,403.0,100.0,282.0,524.0,9947.0,4.2,0.72,1.42,1,1,262.0,0.71,203,198,262,258,0.73,0.81,0.79,0.89,146,156,4,1,0,0,0,0,25.62,0.0,0,3983.02,6.15,96.01,1.12,1,0,0,0,0,0,1,0,0,0,10,0.79,1.0,1.0,1,0.97,150
7,16,3,7,1705959221,1705961993,2771.6664004325867,-271,-306,-16,306,0.55,70,1,90.33,3,0.33,3.99,790.0,263.0,59.0,184.0,342.0,3482.0,1.0,0.93,1.1,1,1,258.0,0.76,72,79,166,300,0.71,0.78,0.77,0.89,11,102,3,1,0,0,0,0,26.09,0.0,0,10000.0,9.46,51.91,1.0,1,0,0,1,0,0,0,0,0,0,7,0.96,0.71,1.0,1,0.8,497
9,24,5,9,1704191734,1704193196,1461.610288143158,582,602,-14,247,0.03,-14,0,582.0,2,0.0,4.58,664.0,332.0,58.0,232.0,431.0,3316.0,6.6,0.56,1.66,0,0,363.0,0.79,288,285,352,227,0.83,0.76,0.87,0.96,160,181,16,1,0,0,0,0,27.33,3.22,0,7030.28,8.02,81.7,1.38,1,0,0,0,1,0,0,0,0,0,6,0.88,0.67,0.96,1,0.77,1264
2,4,1,2,1706661364,1706664695,3331.214962720871,110,160,140,173,0.82,-9,0,36.67,1,0.4,1.1,316.0,316.0,37.0,221.0,411.0,1376.0,2.2,0.85,1.22,1,1,146.0,0.72,158,164,214,182,0.7,0.7,0.88,0.89,244,144,6,2,0,0,0,0,31.1,0.0,0,10000.0,4.87,59.41,1.0,1,0,0,1,0,0,0,0,0,0,11,0.97,1.0,1.0,1,1.0,178
9,24,5,9,1705566810,1705568936,2126.139054775238,-27,-83,138,211,0.95,25,1,13.5,1,0.25,2.19,351.0,351.0,40.0,245.0,456.0,1617.0,9.1,0.4,1.91,0,1,303.0,0.91,219,244,309,228,0.88,0.94,0.92,0.95,123,181,14,3,0,0,0,0,29.03,0.0,0,10000.0,8.33,74.79,1.0,2,0,0,1,0,0,0,0,0,0,11,0.86,1.0,1.0,1,0.94,214
9,25,5,9,1706345151,1706346614,1462.673196554184,170,113,-54,144,0.72,52,1,170.0,3,0.0,2.89,825.0,275.0,62.0,192.0,357.0,3895.0,6.1,0.59,1.61,0,0,153.0,0.89,-16,-32,123,133,0.83,0.81,0.87,0.94,13,203,14,5,1,0,0,0,21.07,0.0,0,3751.97,2.89,93.1,1.12,2,0,0,0,0,0,1,0,0,0,9,0.99,0.93,1.0,1,0.89,969
10,24,5,10,1706311910,1706315369,3458.9952850341797,494,435,-79,15,0.18,61,1,247.0,1,0.25,1.17,377.0,377.0,43.0,264.0,489.0,1812.0,5.4,0.64,1.54,0,1,210.0,0.88,196,169,336,19,0.88,0.71,0.92,0.97,191,143,5,5,1,0,0,0,25.21,3.69,0,5870.02,7.41,89.16,1.45,1,0,0,0,1,0,0,0,0,0,11,0.86,1.0,1.0,1,0.99,855
7,14,3,7,1705500973,1705503777,2804.405085325241,113,146,180,174,0.81,-27,0,56.5,2,0.17,2.17,710.0,355.0,42.0,249.0,462.0,1737.0,7.6,0.49,1.76,0,0,399.0,0.89,221,250,291,168,0.73,0.89,0.83,0.96,191,190,19,2,0,1,1,53,25.54,0.0,0,10000.0,9.21,69.64,1.0,3,0,0,1,0,0,0,0,0,0,12,0.79,1.0,1.0,1,1.0,1210
4,8,2,4,1705282827,1705285830,3002.1645262241364,364,413,324,-46,0.39,74,1,182.0,1,0.2,1.15,292.0,292.0,51.0,204.0,379.0,2572.0,5.0,0.66,1.5,0,0,122.0,0.85,290,272,347,-62,0.83,0.95,0.81,0.96,-27,218,7,0,0,1,1,59,20.27,0.0,0,6957.42,5.25,95.9,1.06,3,0,0,0,0,0,1,0,0,0,5,0.75,0.55,0.92,0,0.76,1047
2,4,1,2,1704693494,1704695470,1975.8390052318573,-222,-166,89,35,0.63,-36,0,111.0,2,0.2,2.6,834.0,417.0,60.0,292.0,542.0,3596.0,5.0,0.67,1.5,1,2,202.0,0.77,259,269,313,39,0.84,0.75,0.79,0.97,166,194,11,0,0,0,0,0,28.11,0.0,0,10000.0,9.1,60.88,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,816
5,10,2,5,1704236487,1704238997,2509.554748058319,465,405,47,313,0.22,17,0,155.0,2,0.4,3.28,608.0,304.0,75.0,213.0,395.0,5684.0,7.4,0.51,1.74,0,1,123.0,0.78,54,41,136,298,0.81,0.83,0.83,0.9,172,149,4,2,0,0,0,0,27.35,0.0,0,10000.0,5.85,76.81,1.0,1,0,0,1,0,0,0,0,0,0,2,0.79,0.36,0.71,0,0.66,892
2,3,1,2,1706239519,1706242006,2486.8393652439117,-82,-106,218,106,0.86,78,1,41.0,1,0.2,1.07,259.0,259.0,26.0,181.0,336.0,675.0,3.8,0.74,1.38,1,1,348.0,0.72,97,105,173,122,0.83,0.84,0.77,0.94,109,193,8,4,0,1,1,35,24.08,0.0,0,10000.0,8.63,78.23,1.0,3,0,0,1,0,0,0,0,0,0,11,0.79,1.0,1.0,1,0.99,519
1,3,1,1,1704755032,1704757771,2739.04816865921,342,335,93,-33,0.43,75,1,342.0,2,0.0,4.25,831.0,415.0,85.0,291.0,540.0,7182.0,4.7,0.69,1.47,1,2,257.0,0.75,42,55,151,-16,0.74,0.89,0.92,0.92,136,189,4,1,0,0,0,0,20.35,0.0,0,3179.92,1.26,91.88,1.14,1,0,0,0,0,0,1,0,0,0,3,0.94,0.47,0.84,1,0.66,1039
6,15,3,6,1704833226,1704834185,959.1329050064087,465,445,312,308,0.22,83,1,155.0,2,0.33,4.72,604.0,302.0,50.0,212.0,393.0,2457.0,4.3,0.71,1.43,1,0,171.0,0.81,-14,-25,105,299,0.68,0.82,0.77,0.95,82,159,2,2,0,0,0,0,29.77,0.0,0,10000.0,5.79,67.98,1.0,1,0,0,1,0,0,0,0,0,0,11,0.78,1.0,1.0,1,0.94,959
6,14,3,6,1705802144,1705804194,2050.500878095627,466,490,-66,66,0.22,-31,0,155.33,1,0.33,2.1,264.0,264.0,61.0,185.0,344.0,3755.0,9.6,0.36,1.96,0,1,144.0,0.79,18,26,157,84,0.78,0.94,0.79,0.9,113,76,7,6,1,1,1,99,25.52,3.19,0,8271.39,1.49,80.07,1.35,3,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1322
2,3,1,2,1705450183,1705453357,3174.058913707733,-264,-309,-62,58,0.56,13,0,132.0,1,0.2,0.97,410.0,410.0,90.0,287.0,533.0,8092.0,8.0,0.47,1.8,0,1,373.0,0.77,38,67,98,52,0.76,0.93,0.85,0.97,170,54,5,2,0,0,0,0,26.48,0.19,0,5432.75,8.35,91.95,1.11,1,0,0,0,1,0,0,0,0,0,3,0.79,0.43,0.79,0,0.63,159
7,15,3,7,1705520793,1705523487,2694.5804164409637,-96,-58,225,254,0.84,53,1,24.0,1,0.5,1.81,290.0,290.0,59.0,203.0,377.0,3477.0,6.7,0.55,1.67,0,1,316.0,0.94,167,186,252,256,0.78,0.89,0.77,0.97,245,226,1,3,0,0,0,0,34.17,0.0,0,10000.0,3.18,63.67,1.0,1,0,0,1,0,0,0,0,0,0,6,0.77,0.63,0.92,1,0.75,65
5,10,2,5,1705198836,1705202309,3472.7965548038483,186,235,66,109,0.69,-37,0,93.0,3,0.2,5.48,878.0,293.0,70.0,205.0,380.0,4852.0,9.2,0.38,1.92,0,0,205.0,0.8,112,112,193,107,0.77,0.79,0.8,0.93,86,157,7,6,1,1,1,14,28.75,0.0,0,10000.0,1.06,65.29,1.0,3,0,0,1,0,0,0,0,0,0,4,0.92,0.57,0.89,1,0.71,1450
8,20,4,8,1706575075,1706578134,3059.422716856003,330,326,30,-14,0.45,60,1,330.0,3,0.0,4.31,1025.0,342.0,75.0,239.0,444.0,5632.0,4.9,0.67,1.49,1,2,266.0,0.94,38,14,125,4,0.78,0.77,0.86,0.92,194,154,6,1,0,0,0,0,24.85,3.66,0,6896.13,6.01,91.95,1.43,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1372
1,4,1,1,1706585698,1706587636,1937.276699066162,336,305,-82,68,0.44,13,0,168.0,2,0.2,3.06,742.0,371.0,45.0,260.0,482.0,2034.0,2.5,0.84,1.25,1,2,369.0,0.63,233,206,376,54,0.83,0.75,0.81,0.97,166,94,9,1,0,1,1,69,26.76,0.0,0,10000.0,3.01,72.57,1.0,3,0,0,1,0,0,0,0,0,0,11,0.82,1.0,1.0,1,1.0,1183
6,14,3,6,1706484189,1706485899,1709.901317358017,469,425,358,74,0.22,80,1,234.5,2,0.17,1.89,790.0,395.0,76.0,277.0,514.0,5828.0,9.6,0.36,1.96,0,2,293.0,0.78,203,216,341,80,0.75,0.9,0.78,0.93,72,97,4,0,0,0,0,0,23.62,1.11,0,7387.31,6.32,92.24,1.16,1,0,0,0,1,0,0,0,0,0,12,0.99,1.0,1.0,1,1.0,1090
2,5,1,2,1704453521,1704454837,1315.682015657425,-116,-147,390,272,0.81,-27,0,38.67,2,0.4,3.82,542.0,271.0,42.0,190.0,352.0,1780.0,9.4,0.38,1.94,0,1,377.0,0.92,207,202,310,268,0.89,0.91,0.75,0.98,106,191,16,4,0,0,0,0,25.82,0.0,0,10000.0,9.66,54.65,1.0,1,0,0,1,0,0,0,0,0,0,3,0.83,0.35,0.76,0,0.71,485
4,10,2,4,1705050016,1705051739,1723.1435799598694,-75,-70,54,311,0.88,60,1,37.5,3,0.2,5.0,881.0,294.0,36.0,206.0,382.0,1323.0,8.5,0.44,1.85,0,2,285.0,0.85,243,217,370,308,0.79,0.86,0.89,0.98,194,197,14,4,0,0,0,0,34.97,0.0,0,10000.0,7.51,57.84,1.0,2,0,0,1,0,0,0,0,0,0,2,0.78,0.21,0.8,0,0.64,995
1,3,1,1,1705375811,1705377710,1899.3310751914978,-274,-252,-88,-9,0.54,-30,0,274.0,2,0.0,3.37,770.0,385.0,39.0,270.0,501.0,1502.0,2.8,0.81,1.28,1,0,338.0,0.82,77,67,149,-29,0.75,0.9,0.93,0.91,34,203,9,1,0,1,1,20,29.43,0.0,0,10000.0,9.38,70.03,1.0,3,0,0,1,0,0,0,0,0,0,12,1.01,1.0,1.0,1,1.0,548
1,4,1,1,1705111107,1705112628,1521.4954266548157,-180,-238,338,221,0.7,-7,0,60.0,1,0.4,1.86,292.0,292.0,32.0,205.0,380.0,1030.0,1.7,0.88,1.17,1,0,265.0,0.87,214,202,291,207,0.94,0.82,0.9,0.91,-26,206,7,5,1,1,1,51,27.28,2.71,0,5234.48,7.66,93.88,1.37,3,0,0,0,1,0,0,0,0,0,1,0.88,0.22,0.68,1,0.57,582
7,14,3,7,1705755588,1705758697,3108.6737728118896,337,320,257,225,0.44,58,1,112.33,1,0.33,1.19,332.0,332.0,66.0,232.0,431.0,4350.0,1.4,0.91,1.14,1,1,370.0,0.65,92,117,241,237,0.92,0.9,0.79,0.96,243,107,18,5,1,1,1,72,28.71,0.0,0,10000.0,6.24,66.7,1.0,3,0,0,1,0,0,0,0,0,0,14,0.95,1.0,1.0,1,1.0,888
1,5,1,1,1705705032,1705706222,1189.832286119461,42,57,61,10,0.93,18,0,10.5,1,0.6,2.24,346.0,346.0,43.0,242.0,449.0,1843.0,1.1,0.92,1.11,1,1,349.0,0.68,269,254,367,7,0.93,0.84,0.87,0.97,15,126,4,5,1,0,0,0,23.43,0.0,0,6988.45,7.13,88.87,1.06,1,0,0,0,0,0,1,0,0,0,7,0.95,0.85,1.0,1,0.81,410
4,9,2,4,1706180556,1706183492,2935.6852338314056,288,257,271,-15,0.52,-32,0,144.0,2,0.2,3.29,526.0,263.0,31.0,184.0,342.0,951.0,2.4,0.84,1.24,1,2,319.0,0.67,210,227,283,-22,0.89,0.82,0.9,0.92,172,176,16,3,0,0,0,0,29.05,0.0,0,10000.0,9.77,65.71,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,743
7,15,3,7,1705204396,1705205920,1524.0113229751587,-24,12,2,56,0.96,12,0,6.0,1,0.5,1.51,319.0,319.0,71.0,223.0,414.0,4975.0,3.7,0.75,1.37,1,1,252.0,0.94,121,93,228,36,0.67,0.73,0.83,0.95,156,215,9,6,1,1,1,114,24.55,0.8,0,7005.63,3.43,93.22,1.14,3,0,0,0,1,0,0,0,0,0,7,0.97,0.73,1.0,1,0.87,482
2,5,1,2,1705759269,1705761411,2141.7540893554688,175,200,87,6,0.71,56,1,87.5,3,0.2,4.64,872.0,291.0,62.0,204.0,378.0,3896.0,2.0,0.87,1.2,1,0,146.0,0.92,290,308,381,25,0.67,0.8,0.84,0.94,194,58,19,5,1,1,1,17,23.11,6.42,0,7853.68,1.67,78.16,1.68,3,0,0,0,1,0,0,0,0,0,10,0.79,1.0,1.0,1,0.9,1497
2,5,1,2,1704863441,1704866655,3213.597476243973,375,397,360,46,0.38,2,0,93.75,1,0.6,0.86,415.0,415.0,42.0,291.0,540.0,1801.0,9.6,0.36,1.96,0,1,180.0,0.67,119,106,239,58,0.93,0.7,0.75,0.93,17,157,10,2,0,0,0,0,33.56,0.0,0,10000.0,3.18,53.87,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1091
3,3,1,3,1704492223,1704494809,2585.860463619232,182,201,388,149,0.7,8,0,182.0,2,0.0,2.4,588.0,294.0,40.0,206.0,382.0,1619.0,6.9,0.54,1.69,0,0,310.0,0.94,258,277,313,135,0.82,0.81,0.88,0.96,165,164,3,5,1,0,0,0,30.15,0.0,0,10000.0,9.46,50.47,1.0,1,0,0,1,0,0,0,0,0,0,8,1.0,0.91,1.0,1,0.89,789
7,13,3,7,1705667727,1705669913,2185.455540895462,531,544,164,331,0.11,44,1,531.0,2,0.0,2.7,730.0,365.0,69.0,256.0,475.0,4717.0,2.8,0.81,1.28,1,1,205.0,0.91,-18,-21,94,311,0.89,0.73,0.86,0.91,30,211,18,4,0,1,1,34,24.63,0.0,0,6561.57,8.75,87.96,1.07,3,0,0,0,0,0,1,0,0,0,14,0.99,1.0,1.0,1,1.0,1503
5,9,2,5,1704447552,1704450018,2466.315989255905,-158,-104,375,321,0.74,82,1,158.0,3,0.0,2.51,1135.0,378.0,93.0,265.0,492.0,8582.0,4.1,0.73,1.41,1,2,284.0,0.68,136,126,275,323,0.89,0.78,0.8,0.92,106,78,15,4,0,0,0,0,24.36,2.28,0,5147.34,7.01,90.91,1.33,2,0,0,0,1,0,0,0,0,0,8,0.91,0.96,1.0,1,0.85,1011
2,5,1,2,1705807057,1705809976,2918.4609224796295,18,60,-96,106,0.97,56,1,9.0,3,0.2,7.26,896.0,299.0,49.0,209.0,388.0,2376.0,2.0,0.87,1.2,1,2,339.0,0.86,-14,6,60,94,0.71,0.95,0.9,0.92,187,123,8,6,1,1,1,57,25.9,0.0,0,4918.75,8.91,95.85,1.1,3,0,0,0,0,0,1,0,0,0,13,0.98,1.0,1.0,1,1.0,1162
1,4,1,1,1704390838,1704393893,3055.014491081238,-26,-74,105,173,0.96,62,1,8.67,1,0.4,1.12,259.0,259.0,48.0,181.0,336.0,2271.0,6.3,0.58,1.63,0,1,284.0,0.93,31,45,167,176,0.95,0.95,0.83,0.94,223,248,23,3,0,0,0,0,26.74,0.0,0,10000.0,8.42,82.05,1.0,1,0,0,1,0,0,0,0,0,0,8,0.92,0.86,1.0,1,0.86,60
5,10,2,5,1706669135,1706671497,2362.1918778419495,441,479,245,-48,0.27,79,1,110.25,1,0.6,1.69,338.0,338.0,48.0,237.0,440.0,2311.0,5.2,0.66,1.52,0,1,324.0,0.6,-14,9,56,-48,0.66,0.71,0.77,0.92,236,137,8,2,0,1,1,82,24.58,0.94,0,8792.21,9.52,79.15,1.12,3,0,0,0,1,0,0,0,0,0,14,0.91,1.0,1.0,1,1.0,1065
10,24,5,10,1704933715,1704935356,1640.745442390442,381,355,281,280,0.36,33,1,381.0,2,0.0,4.93,659.0,329.0,82.0,231.0,428.0,6752.0,5.4,0.64,1.54,0,2,241.0,0.87,14,25,151,286,0.94,0.76,0.79,0.93,130,173,6,3,0,0,0,0,24.68,0.0,0,6903.52,8.45,92.56,1.06,1,0,0,0,0,0,1,0,0,0,8,0.76,0.82,1.0,1,0.88,979
6,16,3,6,1704070321,1704072294,1972.5286672115326,-83,-65,329,197,0.86,60,1,16.6,1,0.67,1.87,365.0,365.0,58.0,255.0,474.0,3393.0,1.3,0.92,1.13,1,1,147.0,0.62,112,89,222,181,0.75,0.87,0.76,0.97,68,217,6,0,0,0,0,0,29.91,0.0,0,10000.0,4.21,83.73,1.0,1,0,0,1,0,0,0,0,0,0,6,0.96,0.8,0.9,1,0.84,60
9,24,5,9,1705900071,1705901541,1470.1332688331604,106,96,74,174,0.82,-46,0,53.0,1,0.25,2.45,280.0,280.0,56.0,196.0,364.0,3121.0,4.9,0.67,1.49,1,1,388.0,0.91,3,-20,55,172,0.67,0.75,0.81,0.89,86,52,10,0,0,0,0,0,28.45,0.0,0,10000.0,8.65,78.66,1.0,2,0,0,1,0,0,0,0,0,0,5,0.92,0.68,0.87,1,0.73,523
1,4,1,1,1706037872,1706039535,1662.9952478408813,-56,-79,195,160,0.91,82,1,28.0,2,0.2,2.55,723.0,361.0,78.0,253.0,470.0,6140.0,8.9,0.41,1.89,0,2,350.0,0.69,198,206,271,179,0.71,0.74,0.84,0.96,-30,220,0,2,0,0,0,0,32.87,0.0,0,10000.0,7.73,67.54,1.0,1,0,0,1,0,0,0,0,0,0,13,0.81,1.0,1.0,1,1.0,369
4,10,2,4,1705079660,1705082546,2886.359621524811,443,397,342,-3,0.26,43,1,147.67,2,0.4,3.4,522.0,261.0,35.0,183.0,339.0,1201.0,8.2,0.45,1.82,0,2,318.0,0.8,163,171,227,-9,0.93,0.75,0.85,0.89,-9,124,22,4,0,0,0,0,24.03,1.57,0,8305.94,4.12,89.13,1.19,1,0,0,0,1,0,0,0,0,0,1,0.85,0.11,0.72,1,0.59,869
1,4,1,1,1705279493,1705282388,2894.573984861374,368,347,259,122,0.39,68,1,184.0,2,0.2,4.56,722.0,361.0,41.0,253.0,469.0,1718.0,7.0,0.53,1.7,0,1,253.0,0.75,210,204,332,129,0.92,0.94,0.94,0.9,136,112,6,0,0,0,0,0,26.42,0.0,0,10000.0,6.79,60.15,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1009
7,15,3,7,1706564962,1706567574,2611.930616378784,399,415,109,190,0.33,5,0,199.5,3,0.17,5.97,1088.0,363.0,73.0,254.0,472.0,5341.0,5.6,0.63,1.56,0,2,272.0,0.75,165,158,228,206,0.66,0.82,0.91,0.91,-2,123,3,1,0,0,0,0,32.61,0.0,0,10000.0,3.96,64.16,1.0,1,0,0,1,0,0,0,0,0,0,9,0.88,0.98,1.0,1,0.9,1507
4,10,2,4,1705775948,1705777723,1775.404499053955,20,42,333,-34,0.97,62,1,5.0,1,0.6,1.5,298.0,298.0,68.0,209.0,388.0,4588.0,9.1,0.39,1.91,0,0,294.0,0.76,136,135,217,-44,0.88,0.81,0.92,0.94,30,217,0,6,1,0,0,0,24.99,0.0,0,10000.0,1.52,75.86,1.0,1,0,0,1,0,0,0,0,0,0,14,0.91,1.0,1.0,1,1.0,162
7,16,3,7,1706406673,1706408845,2171.88218998909,-144,-156,-26,127,0.76,-23,0,36.0,2,0.5,1.66,764.0,382.0,55.0,267.0,497.0,3041.0,5.1,0.66,1.51,0,0,384.0,0.82,260,283,318,133,0.67,0.86,0.81,0.89,47,134,7,6,1,1,1,72,26.04,0.0,0,10000.0,2.76,59.34,1.0,3,0,0,1,0,0,0,0,0,0,2,0.74,0.39,0.79,0,0.64,863
3,5,1,3,1705504217,1705507410,3193.411287546158,-196,-210,17,331,0.67,97,1,65.33,2,0.4,1.7,585.0,292.0,56.0,205.0,380.0,3126.0,4.2,0.72,1.42,1,2,151.0,0.78,-27,-35,109,321,0.79,0.74,0.82,0.91,133,141,20,2,0,0,0,0,25.45,2.88,0,5510.27,4.92,91.53,1.38,1,0,0,0,1,0,0,0,0,0,12,0.94,1.0,1.0,1,1.0,311
