bus_id,target_stop_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
3,6,1704131686,1704133173,1486.314584493637,440,389,137,98,0.27,-34,0,110.0,2,0.43,4.45,780.0,390.0,48.0,273.0,507.0,2296.0,6.7,0.56,0.67,0,0,206.0,0.75,171,169,292,87,0.68,0.83,0.81,0.98,212,211,23,0,0,0,0,0,24.4,0.0,0,4387.37,9.11,97.14,1.11,1,0,0,0,0,0,1,0,0,0,7,0.84,0.8,0.88,0,0.8,1113
9,17,1704459738,1704460968,1229.9312570095062,576,602,186,205,0.04,62,1,576.0,2,0.0,1.85,557.0,278.0,34.0,195.0,362.0,1161.0,9.6,0.36,0.96,0,0,179.0,0.8,28,43,108,188,0.91,0.82,0.82,0.91,145,172,18,4,0,1,1,102,32.13,0.0,0,10000.0,9.23,58.32,1.0,3,0,0,1,0,0,0,0,0,0,1,0.82,0.25,0.86,0,0.73,1676
5,14,1706599936,1706603279,3342.618281364441,34,83,52,43,0.94,15,0,5.67,1,0.71,2.04,259.0,259.0,58.0,181.0,336.0,3381.0,7.1,0.52,0.71,0,0,221.0,0.68,144,126,282,40,0.93,0.77,0.93,0.93,126,166,13,1,0,0,0,0,23.05,0.57,0,5851.7,7.72,91.99,1.14,2,0,0,0,1,0,0,0,0,0,3,0.71,0.25,0.84,0,0.89,707
9,17,1705036026,1705037786,1759.4780752658844,173,122,-13,158,0.71,-34,0,173.0,2,0.0,2.27,511.0,256.0,53.0,179.0,332.0,2820.0,9.1,0.4,0.91,0,0,357.0,0.69,22,18,119,149,0.86,0.89,0.81,0.95,66,85,10,4,0,0,0,0,22.57,0.0,0,3075.88,4.73,96.57,1.14,2,0,0,0,0,0,1,0,0,0,0,0.0,0.43,0.69,0,0.84,953
9,18,1704360944,1704364232,3288.7474365234375,597,571,22,243,0.01,92,1,199.0,1,0.33,1.13,297.0,297.0,34.0,208.0,386.0,1150.0,2.3,0.85,0.23,1,1,255.0,0.67,200,192,325,230,0.91,0.71,0.95,0.9,233,60,15,3,0,0,0,0,23.75,0.0,0,3832.02,6.79,92.11,1.12,2,0,0,0,0,0,1,0,0,0,0,0.0,0.8,0.77,0,0.61,1135
2,4,1705354245,1705357485,3240.31352519989,184,242,238,105,0.69,92,1,92.0,2,0.14,4.38,741.0,371.0,64.0,260.0,482.0,4128.0,8.7,0.42,0.87,0,2,375.0,0.9,272,289,407,124,0.81,0.87,0.86,0.92,86,135,3,1,0,0,0,0,24.64,0.6,0,5491.55,3.9,80.62,1.15,1,0,0,0,1,0,0,0,0,0,2,0.88,0.37,0.74,1,0.88,1093
1,6,1704373906,1704375287,1380.9469711780548,123,85,34,158,0.8,76,1,24.6,1,0.57,1.22,294.0,294.0,61.0,206.0,382.0,3680.0,1.9,0.87,0.19,1,1,135.0,0.94,244,266,329,152,0.78,0.84,0.77,0.97,-15,207,18,3,0,1,1,97,22.8,1.65,0,7522.07,6.84,75.35,1.21,3,0,0,0,1,0,0,0,0,0,7,0.75,0.81,0.83,0,0.58,1005
6,10,1705577865,1705581182,3317.784135580063,-31,-28,19,118,0.95,17,0,31.0,2,0.0,3.42,733.0,367.0,75.0,257.0,477.0,5607.0,4.2,0.72,0.42,1,0,134.0,0.89,-23,-52,92,113,0.74,0.8,0.89,0.97,6,226,17,3,0,1,1,76,21.25,0.0,0,6586.36,9.21,85.16,1.07,3,0,0,0,0,0,1,0,0,0,5,0.82,0.27,0.71,0,0.85,1121
2,4,1704839163,1704840569,1406.1941933631897,588,562,344,-36,0.02,55,1,196.0,1,0.29,2.35,392.0,392.0,82.0,274.0,510.0,6760.0,7.6,0.49,0.76,0,1,196.0,0.62,103,97,187,-21,0.71,0.75,0.88,0.97,192,105,3,2,0,0,0,0,25.31,0.0,0,10000.0,8.63,84.68,1.0,1,0,0,1,0,0,0,0,0,0,2,0.85,0.65,0.78,1,0.72,1011
10,19,1705803434,1705805344,1910.5111303329468,546,579,299,53,0.09,96,1,273.0,3,0.17,7.34,1126.0,375.0,46.0,263.0,488.0,2159.0,4.1,0.73,0.41,1,0,274.0,0.7,191,193,289,62,0.71,0.79,0.85,0.94,240,112,7,6,1,1,1,111,25.49,0.0,0,3933.44,1.94,88.48,1.12,3,0,0,0,0,0,1,0,0,0,5,0.89,0.25,0.86,1,0.84,2149
3,7,1704131332,1704133610,2277.969519138336,-262,-234,143,58,0.56,10,0,43.67,1,0.71,1.3,407.0,407.0,86.0,285.0,530.0,7394.0,3.6,0.76,0.36,1,0,176.0,0.94,209,202,261,38,0.66,0.73,0.82,0.89,11,142,23,0,0,0,0,0,24.3,0.0,0,10000.0,7.85,82.2,1.0,1,0,0,1,0,0,0,0,0,0,3,0.78,0.55,0.91,0,0.82,60
4,11,1704183168,1704184195,1026.7759058475494,336,386,227,36,0.44,-48,0,168.0,2,0.14,3.28,642.0,321.0,57.0,225.0,417.0,3267.0,5.9,0.61,0.59,0,0,169.0,0.87,-12,-6,42,23,0.92,0.88,0.76,0.96,174,148,13,1,0,0,0,0,29.72,0.0,0,10000.0,5.93,69.39,1.0,2,0,0,1,0,0,0,0,0,0,3,0.88,0.63,0.79,1,0.79,1246
10,19,1704189998,1704192089,2090.7718834877014,184,138,161,-50,0.69,-31,0,61.33,2,0.33,1.68,709.0,355.0,75.0,248.0,461.0,5606.0,3.6,0.76,0.36,1,0,134.0,0.8,64,38,202,-33,0.76,0.7,0.92,0.96,114,198,15,1,0,0,0,0,27.73,0.91,0,7104.83,4.2,82.84,1.15,2,0,0,0,1,0,0,0,0,0,6,0.83,0.56,0.86,0,0.62,1280
10,18,1705350568,1705354129,3561.0515007972717,328,343,48,218,0.45,90,1,328.0,3,0.0,7.42,1002.0,334.0,43.0,234.0,434.0,1811.0,1.2,0.92,0.12,1,2,268.0,0.75,112,130,236,233,0.82,0.85,0.86,0.95,119,144,1,1,0,0,0,0,22.73,2.21,0,8344.01,9.13,80.31,1.25,1,0,0,0,1,0,0,0,0,0,3,0.7,0.7,0.83,0,0.77,1444
5,12,1704692807,1704694616,1809.3333127498627,594,554,61,-15,0.01,30,1,148.5,1,0.43,1.17,242.0,242.0,32.0,169.0,315.0,1053.0,4.0,0.73,0.4,1,0,301.0,0.74,41,12,114,-20,0.95,0.94,0.75,0.96,-2,136,11,0,0,0,0,0,23.4,1.27,0,6042.03,4.75,94.78,1.21,2,0,0,0,1,0,0,0,0,0,3,0.78,0.43,0.76,0,0.9,1127
9,17,1705700467,1705701967,1499.9107756614685,-208,-161,215,51,0.65,-27,0,104.0,1,0.17,2.13,259.0,259.0,37.0,181.0,336.0,1346.0,3.3,0.78,0.33,1,0,268.0,0.62,221,217,274,38,0.74,0.89,0.93,0.89,21,83,3,5,1,0,0,0,25.08,0.0,0,10000.0,3.01,65.44,1.0,1,0,0,1,0,0,0,0,0,0,1,0.83,0.89,0.81,0,0.9,60
7,17,1704412488,1704414491,2003.2419776916504,61,24,-64,153,0.9,-48,0,30.5,1,0.17,1.6,255.0,255.0,52.0,178.0,331.0,2655.0,8.1,0.46,0.81,0,1,398.0,0.86,217,233,298,159,0.84,0.74,0.84,0.95,200,206,5,4,0,0,0,0,27.71,0.4,0,8935.05,8.72,76.18,1.06,1,0,0,0,1,0,0,0,0,0,3,0.89,0.3,0.91,1,0.88,257
3,4,1706264134,1706265616,1481.6987652778625,466,508,102,311,0.22,88,1,233.0,2,0.14,3.82,595.0,298.0,41.0,208.0,387.0,1649.0,4.1,0.73,0.41,1,0,380.0,0.8,-20,-6,64,317,0.77,0.71,0.85,0.89,10,69,15,4,0,0,0,0,27.29,0.0,0,10000.0,9.6,81.89,1.0,2,0,0,1,0,0,0,0,0,0,4,0.82,0.26,0.87,0,0.65,1186
3,5,1704309813,1704313346,3532.941125869751,-252,-298,283,10,0.58,92,1,126.0,3,0.14,6.31,833.0,278.0,48.0,194.0,361.0,2321.0,1.8,0.88,0.18,1,0,292.0,0.74,99,81,198,18,0.76,0.72,0.78,0.92,201,186,0,3,0,0,0,0,26.27,0.0,0,10000.0,4.76,66.21,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.88,0.82,0,0.61,482
7,20,1705750378,1705753166,2787.9452850818634,-95,-66,205,113,0.84,-28,0,19.0,1,0.67,1.52,378.0,378.0,44.0,264.0,491.0,1969.0,9.0,0.4,0.9,0,1,340.0,0.92,70,63,216,118,0.69,0.75,0.77,0.94,237,84,17,5,1,1,1,102,29.56,0.0,0,10000.0,6.1,74.75,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.42,0.93,0,0.87,610
10,19,1704909572,1704913028,3455.9712834358215,102,136,66,97,0.83,-23,0,34.0,2,0.33,2.4,645.0,322.0,65.0,226.0,419.0,4284.0,7.7,0.49,0.77,0,2,225.0,0.87,231,205,337,96,0.9,0.94,0.84,0.93,70,216,23,2,0,0,0,0,23.02,0.0,0,3126.51,4.9,89.32,1.14,1,0,0,0,0,0,1,0,0,0,6,0.79,0.62,0.89,0,0.7,886
7,20,1705469171,1705470840,1668.0451283454895,205,182,394,252,0.66,52,1,41.0,1,0.67,1.51,290.0,290.0,53.0,203.0,377.0,2788.0,4.4,0.71,0.44,1,0,391.0,0.62,-25,-8,29,261,0.95,0.94,0.8,0.97,94,207,10,2,0,0,0,0,34.77,0.0,0,10000.0,2.14,69.49,1.0,2,0,0,1,0,0,0,0,0,0,3,0.74,0.32,0.7,0,0.86,798
2,6,1706063797,1706066279,2482.0305202007294,-144,-116,101,146,0.76,-6,0,36.0,2,0.43,4.65,647.0,324.0,50.0,227.0,421.0,2517.0,2.1,0.86,0.21,1,0,321.0,0.7,292,268,402,144,0.74,0.92,0.79,0.88,94,180,8,2,0,1,1,20,27.09,1.18,0,8569.12,6.55,81.76,1.15,3,0,0,0,1,0,0,0,0,0,1,0.73,0.46,0.7,0,0.67,1117
6,13,1705397327,1705399352,2025.1528589725494,-253,-217,241,182,0.58,19,0,63.25,2,0.43,4.53,695.0,347.0,66.0,243.0,452.0,4299.0,6.5,0.57,0.65,0,0,344.0,0.68,35,33,100,184,0.74,0.91,0.93,0.94,174,155,14,1,0,0,0,0,22.23,0.0,0,4769.56,8.22,97.09,1.1,2,0,0,0,0,0,1,0,0,0,1,0.93,0.89,0.8,1,0.6,594
6,14,1705610948,1705611889,940.9670572280884,-172,-164,258,86,0.71,91,1,28.67,1,0.71,0.94,282.0,282.0,69.0,197.0,366.0,4743.0,5.5,0.63,0.55,0,0,355.0,0.63,22,21,90,103,0.75,0.78,0.79,0.9,80,89,2,4,0,0,0,0,27.98,0.0,0,10000.0,8.47,53.18,1.0,1,0,0,1,0,0,0,0,0,0,2,0.85,0.73,0.67,0,0.74,266
2,6,1705292604,1705295438,2834.6824836730957,396,432,47,338,0.34,-27,0,79.2,1,0.57,1.47,370.0,370.0,69.0,259.0,481.0,4734.0,5.4,0.64,0.54,0,1,390.0,0.82,150,179,275,346,0.74,0.77,0.84,0.97,-10,180,9,0,0,1,1,7,22.02,3.29,0,6984.74,7.35,78.95,1.39,3,0,0,0,1,0,0,0,0,0,1,0.79,0.24,0.91,0,0.61,1418
2,7,1706379543,1706382446,2902.7505877017975,444,407,386,-35,0.26,-35,0,74.0,1,0.71,0.91,383.0,383.0,63.0,268.0,498.0,4008.0,2.6,0.83,0.26,1,0,229.0,0.74,118,144,170,-40,0.77,0.81,0.92,0.94,-7,75,23,5,1,0,0,0,23.95,0.0,0,4564.28,3.51,85.84,1.11,1,0,0,0,0,0,1,0,0,0,5,0.82,0.76,0.74,0,0.82,730
4,13,1706011239,1706013434,2194.6021502017975,516,496,-21,132,0.14,47,1,103.2,1,0.57,2.0,344.0,344.0,47.0,241.0,447.0,2244.0,3.6,0.76,0.36,1,0,246.0,0.89,266,279,335,135,0.8,0.86,0.76,0.95,166,224,17,1,0,1,1,20,27.81,0.0,0,10000.0,9.21,82.8,1.0,3,0,0,1,0,0,0,0,0,0,3,0.77,0.8,0.81,0,0.82,1136
8,19,1705953752,1705957111,3358.928185224533,-249,-194,122,251,0.58,56,1,62.25,1,0.5,1.85,304.0,304.0,50.0,213.0,396.0,2480.0,3.9,0.74,0.39,1,0,282.0,0.63,292,273,375,253,0.68,0.89,0.92,0.94,167,62,1,1,0,0,0,0,26.2,0.03,0,7603.19,8.32,86.0,1.05,1,0,0,0,1,0,0,0,0,0,3,0.87,0.45,0.93,1,0.86,190
5,12,1705054827,1705057272,2444.655438184738,-172,-160,95,297,0.71,-39,0,57.33,2,0.29,2.99,682.0,341.0,55.0,239.0,443.0,3062.0,9.0,0.4,0.9,0,1,360.0,0.8,289,260,382,302,0.91,0.8,0.75,0.91,236,75,15,4,0,0,0,0,28.42,0.0,0,10000.0,7.31,71.51,1.0,2,0,0,1,0,0,0,0,0,0,7,0.75,0.84,0.73,0,0.83,595
10,20,1705065466,1705067396,1929.746690273285,338,316,342,270,0.44,29,1,112.67,3,0.33,4.74,1069.0,356.0,76.0,249.0,463.0,5831.0,3.1,0.79,0.31,1,0,264.0,0.94,12,1,119,271,0.85,0.75,0.84,0.98,141,116,18,4,0,1,1,57,22.49,2.01,0,6507.7,7.69,77.29,1.27,3,0,0,0,1,0,0,0,0,0,2,0.93,0.82,0.7,1,0.69,1868
1,3,1705408245,1705409573,1327.609522819519,363,328,67,-19,0.4,35,1,363.0,2,0.0,3.61,609.0,304.0,65.0,213.0,396.0,4233.0,1.5,0.9,0.15,1,2,243.0,0.7,34,19,156,-27,0.68,0.93,0.8,0.94,143,199,18,1,0,1,1,81,29.51,0.0,0,10000.0,5.73,62.0,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.78,0.93,0,0.81,1462
8,17,1704298238,1704299392,1154.242283821106,208,233,316,54,0.65,-9,0,104.0,1,0.17,2.36,328.0,328.0,76.0,230.0,426.0,5708.0,8.7,0.42,0.87,0,0,137.0,0.69,46,68,178,65,0.65,0.94,0.92,0.97,55,219,21,2,0,0,0,0,26.97,0.0,0,10000.0,7.67,62.13,1.0,1,0,0,1,0,0,0,0,0,0,5,0.7,0.58,0.8,0,0.61,550
3,6,1705136025,1705136950,924.9855844974518,544,553,198,19,0.09,8,0,181.33,3,0.29,3.6,883.0,294.0,40.0,206.0,382.0,1619.0,6.9,0.54,0.69,0,0,310.0,0.94,258,277,313,5,0.82,0.81,0.88,0.96,165,164,14,5,1,0,0,0,23.09,0.0,0,6758.56,6.8,85.31,1.06,2,0,0,0,0,0,1,0,0,0,4,0.84,0.72,0.85,0,0.84,1487
1,6,1705809056,1705811392,2335.705375432968,476,510,327,117,0.21,37,1,119.0,2,0.43,4.07,839.0,419.0,61.0,294.0,545.0,3713.0,8.9,0.41,0.89,0,1,317.0,0.81,134,104,235,131,0.72,0.74,0.89,0.98,132,148,9,6,1,1,1,19,25.37,0.0,0,10000.0,8.75,82.81,1.0,3,0,0,1,0,0,0,0,0,0,6,0.89,0.64,0.73,1,0.88,1716
3,5,1704447552,1704450018,2466.315989255905,-158,-104,375,321,0.74,82,1,79.0,3,0.14,2.51,1135.0,378.0,93.0,265.0,492.0,8582.0,4.1,0.73,0.41,1,2,284.0,0.68,136,126,275,323,0.89,0.78,0.8,0.92,106,78,15,4,0,0,0,0,28.08,0.0,0,10000.0,8.16,72.88,1.0,2,0,0,1,0,0,0,0,0,0,6,0.87,0.94,0.84,1,0.83,1298
5,10,1706140214,1706143590,3375.965481519699,249,305,137,313,0.58,95,1,124.5,1,0.14,1.99,400.0,400.0,54.0,280.0,520.0,2894.0,7.4,0.51,0.74,0,1,387.0,0.71,95,71,231,325,0.72,0.92,0.82,0.94,234,232,5,3,0,0,0,0,23.1,3.04,0,6793.35,4.28,81.1,1.37,1,0,0,0,1,0,0,0,0,0,4,0.75,0.67,0.76,0,0.65,860
5,10,1706156267,1706158751,2484.601156949997,21,11,228,-1,0.96,-6,0,10.5,1,0.14,2.16,252.0,252.0,33.0,177.0,328.0,1101.0,2.4,0.84,0.24,1,1,320.0,0.83,161,144,301,4,0.78,0.83,0.95,0.93,222,167,9,3,0,1,1,42,24.88,2.02,0,8753.55,3.79,89.41,1.23,3,0,0,0,1,0,0,0,0,0,4,0.92,0.91,0.78,1,0.78,880
3,3,1704431469,1704433518,2049.245099067688,-180,-139,-2,295,0.7,-48,0,90.0,1,0.14,0.83,353.0,353.0,58.0,247.0,459.0,3421.0,5.1,0.66,0.51,0,0,385.0,0.85,170,174,256,295,0.9,0.82,0.87,0.91,174,60,10,4,0,0,0,0,25.91,0.0,0,5649.66,3.51,92.05,1.09,2,0,0,0,0,0,1,0,0,0,4,0.94,0.91,0.9,1,0.88,329
5,11,1705646671,1705649624,2952.5684099197388,-176,-134,380,155,0.71,69,1,58.67,1,0.29,1.36,314.0,314.0,42.0,220.0,408.0,1785.0,9.8,0.35,0.98,0,1,338.0,0.79,90,106,174,158,0.66,0.93,0.91,0.95,126,121,12,4,0,0,0,0,23.48,0.0,0,4111.99,8.02,97.96,1.12,2,0,0,0,0,0,1,0,0,0,0,0.0,0.43,0.76,0,0.72,250
2,3,1705604738,1705606334,1596.0860352516174,-26,27,261,171,0.96,-14,0,26.0,2,0.0,3.53,623.0,312.0,72.0,218.0,405.0,5160.0,5.1,0.66,0.51,0,2,296.0,0.84,293,319,382,156,0.68,0.72,0.85,0.94,6,188,0,4,0,0,0,0,26.77,0.0,0,10000.0,5.49,63.01,1.0,1,0,0,1,0,0,0,0,0,0,3,0.79,0.5,0.87,0,0.6,557
4,13,1706634723,1706637492,2769.866473197937,-96,-56,308,0,0.84,-46,0,32.0,3,0.29,7.36,840.0,280.0,56.0,196.0,364.0,3121.0,4.9,0.67,0.49,1,1,388.0,0.91,3,-20,55,-2,0.67,0.75,0.81,0.89,86,52,22,1,0,0,0,0,32.42,0.0,0,10000.0,8.65,63.66,1.0,1,0,0,1,0,0,0,0,0,0,7,0.89,0.31,0.92,1,0.82,909
3,7,1706590703,1706593594,2891.03853225708,-55,1,65,245,0.91,96,1,13.75,3,0.43,6.31,866.0,289.0,58.0,202.0,375.0,3337.0,4.2,0.72,0.42,1,0,163.0,0.89,68,61,156,248,0.86,0.9,0.89,0.93,-30,220,10,1,0,0,0,0,28.72,0.0,0,10000.0,7.73,82.54,1.0,2,0,0,1,0,0,0,0,0,0,7,0.9,0.23,0.77,1,0.66,894
9,20,1705079660,1705082546,2886.359621524811,443,397,342,-3,0.26,43,1,110.75,2,0.5,3.4,522.0,261.0,35.0,183.0,339.0,1201.0,8.2,0.45,0.82,0,2,318.0,0.8,163,171,227,-9,0.93,0.75,0.85,0.89,-9,124,22,4,0,0,0,0,30.43,0.0,0,10000.0,7.36,56.77,1.0,1,0,0,1,0,0,0,0,0,0,5,0.9,0.43,0.83,1,0.56,851
1,5,1705477215,1705479364,2149.6808457374573,407,423,24,45,0.32,71,1,203.5,3,0.14,5.23,812.0,271.0,27.0,189.0,352.0,734.0,8.8,0.41,0.88,0,0,391.0,0.87,295,319,382,61,0.77,0.74,0.8,0.97,4,104,13,2,0,0,0,0,34.16,0.0,0,10000.0,8.18,67.0,1.0,2,0,0,1,0,0,0,0,0,0,7,0.83,0.68,0.79,0,0.88,1397
7,18,1705471962,1705475341,3378.133045196533,452,447,36,55,0.25,18,0,226.0,2,0.17,3.43,482.0,241.0,25.0,169.0,314.0,601.0,5.9,0.61,0.59,0,0,389.0,0.89,-37,-31,39,58,0.8,0.89,0.81,0.95,43,77,11,2,0,0,0,0,22.75,0.0,0,6671.03,5.25,88.17,1.07,2,0,0,0,0,0,1,0,0,0,5,0.73,0.42,0.73,0,0.77,989
2,4,1704909388,1704910836,1448.022852897644,-284,-232,55,121,0.53,89,1,142.0,2,0.14,2.42,549.0,274.0,55.0,192.0,357.0,3028.0,6.6,0.56,0.66,0,2,200.0,0.6,191,176,265,109,0.92,0.84,0.85,0.91,225,125,23,2,0,0,0,0,22.15,0.0,0,3751.34,9.41,86.93,1.12,1,0,0,0,0,0,1,0,0,0,4,0.82,0.69,0.79,0,0.6,298
2,3,1705318349,1705321112,2762.3375306129456,531,559,124,-34,0.11,46,1,531.0,2,0.0,3.49,671.0,336.0,37.0,235.0,436.0,1370.0,6.7,0.55,0.67,0,2,228.0,0.83,163,153,285,-51,0.85,0.72,0.94,0.97,23,128,17,0,0,1,1,14,26.57,0.0,0,10000.0,1.62,59.43,1.0,3,0,0,1,0,0,0,0,0,0,6,0.84,0.74,0.66,0,0.65,1503
6,12,1706159208,1706162200,2992.5676503181458,-240,-224,338,-27,0.6,-28,0,60.0,1,0.43,1.87,321.0,321.0,40.0,225.0,417.0,1620.0,3.9,0.74,0.39,1,0,130.0,0.83,41,33,117,-24,0.76,0.87,0.86,0.96,13,93,10,3,0,0,0,0,24.49,0.5,0,5045.7,3.82,81.89,1.15,2,0,0,0,1,0,0,0,0,0,6,0.95,0.72,0.86,1,0.73,163
3,6,1706369403,1706372406,3003.421149492264,3,-15,-8,319,0.99,15,0,1.0,3,0.29,6.01,1139.0,380.0,45.0,266.0,493.0,2030.0,6.9,0.54,0.69,0,2,299.0,0.93,8,9,140,313,0.65,0.86,0.77,0.95,226,177,21,5,1,0,0,0,24.98,0.0,0,10000.0,6.33,80.28,1.0,1,0,0,1,0,0,0,0,0,0,3,0.93,0.79,0.67,1,0.69,978
3,3,1704674018,1704676026,2007.7714188098907,-167,-126,36,171,0.72,-13,0,83.5,1,0.14,1.03,347.0,347.0,49.0,243.0,452.0,2438.0,6.5,0.56,0.65,0,1,205.0,0.71,269,253,379,176,0.71,0.79,0.86,0.97,-10,212,6,0,0,0,0,0,28.99,0.0,0,10000.0,3.85,61.59,1.0,1,0,0,1,0,0,0,0,0,0,1,0.9,0.29,0.77,1,0.66,151
10,18,1704943270,1704945891,2620.74680018425,252,231,-90,167,0.58,-50,0,126.0,2,0.17,2.65,602.0,301.0,39.0,211.0,391.0,1520.0,9.7,0.36,0.97,0,0,189.0,0.93,121,149,226,162,0.67,0.78,0.81,0.98,137,57,8,3,0,1,1,97,24.89,0.0,0,3763.93,4.64,93.11,1.12,3,0,0,0,0,0,1,0,0,0,3,0.72,0.64,0.73,0,0.87,1419
6,11,1706632495,1706634141,1645.8137466907501,155,181,-97,-14,0.74,20,0,155.0,3,0.0,7.01,773.0,258.0,30.0,180.0,335.0,889.0,8.2,0.46,0.82,0,1,234.0,0.83,158,140,241,-30,0.88,0.91,0.81,0.9,194,231,22,1,0,0,0,0,25.45,0.0,0,10000.0,2.66,75.46,1.0,1,0,0,1,0,0,0,0,0,0,7,0.83,0.91,0.78,0,0.86,951
7,20,1706474402,1706477312,2910.1689989566803,-32,-36,317,86,0.95,65,1,10.67,3,0.33,6.43,806.0,269.0,37.0,188.0,349.0,1371.0,8.1,0.46,0.81,0,2,337.0,0.6,83,66,159,103,0.83,0.75,0.82,0.9,202,162,2,0,0,0,0,0,27.98,0.0,0,10000.0,2.28,65.13,1.0,1,0,0,1,0,0,0,0,0,0,3,0.88,0.78,0.87,1,0.58,686
2,3,1704969974,1704972424,2450.520061969757,80,42,131,200,0.87,34,1,40.0,1,0.14,1.14,367.0,367.0,83.0,257.0,477.0,6891.0,5.9,0.61,0.59,0,1,352.0,0.76,0,27,114,209,0.72,0.85,0.89,0.89,-21,65,16,3,0,0,0,0,29.71,0.0,0,10000.0,5.12,82.79,1.0,1,0,0,1,0,0,0,0,0,0,5,0.83,0.61,0.75,0,0.77,295
2,7,1704254426,1704255359,933.4569528102875,541,524,73,83,0.1,66,1,135.25,3,0.43,3.2,1099.0,366.0,84.0,256.0,476.0,7132.0,6.8,0.55,0.68,0,1,286.0,0.87,-20,-14,40,90,0.93,0.79,0.87,0.89,23,179,9,2,0,1,1,89,25.54,0.0,0,6143.08,6.77,85.06,1.08,3,0,0,0,0,0,1,0,0,0,3,0.82,0.88,0.72,0,0.56,2091
6,13,1705363995,1705365351,1355.635281085968,260,311,138,164,0.57,-16,0,86.67,3,0.29,4.42,1074.0,358.0,80.0,251.0,466.0,6448.0,8.1,0.46,0.81,0,2,221.0,0.64,106,81,206,166,0.84,0.87,0.79,0.96,101,126,5,1,0,0,0,0,25.27,1.54,0,6000.54,1.04,80.74,1.23,1,0,0,0,1,0,0,0,0,0,1,0.7,0.46,0.68,0,0.66,1278
3,4,1704792780,1704793810,1030.5786571502686,177,225,192,153,0.71,-44,0,59.0,1,0.29,1.24,371.0,371.0,76.0,259.0,482.0,5832.0,9.4,0.37,0.94,0,1,193.0,0.74,33,22,93,134,0.82,0.76,0.83,0.98,158,235,15,1,0,0,0,0,24.7,3.04,0,6715.82,7.33,85.64,1.37,2,0,0,0,1,0,0,0,0,0,4,0.94,0.23,0.88,1,0.72,971
2,4,1706147992,1706151027,3035.4775207042694,194,210,117,112,0.68,-5,0,194.0,3,0.0,5.83,749.0,250.0,31.0,175.0,325.0,948.0,4.6,0.69,0.46,1,0,338.0,0.89,-4,12,52,109,0.79,0.85,0.83,0.9,54,123,7,3,0,1,1,95,26.0,3.33,0,6896.6,4.08,84.59,1.4,3,0,0,0,1,0,0,0,0,0,0,0.0,0.32,0.73,0,0.63,1377
1,5,1706500745,1706502597,1852.0164320468903,-195,-215,63,207,0.68,2,0,48.75,1,0.43,2.39,292.0,292.0,61.0,204.0,380.0,3724.0,7.6,0.49,0.76,0,1,282.0,0.89,-5,15,99,197,0.73,0.85,0.81,0.93,-17,163,9,0,0,1,1,55,26.92,0.0,0,10000.0,6.85,65.09,1.0,3,0,0,1,0,0,0,0,0,0,2,0.78,0.89,0.71,0,0.62,524
9,18,1706543877,1706545964,2086.9611768722534,-209,-237,137,-33,0.65,-33,0,69.67,1,0.33,1.81,376.0,376.0,54.0,263.0,489.0,2957.0,9.4,0.37,0.94,0,1,363.0,0.8,230,239,355,-42,0.93,0.94,0.75,0.92,12,175,21,0,0,0,0,0,20.49,0.0,0,6914.71,8.63,87.56,1.06,1,0,0,0,0,0,1,0,0,0,0,0.0,0.93,0.68,0,0.87,155
5,10,1704274544,1704276125,1580.238573551178,136,120,-74,65,0.77,91,1,136.0,2,0.0,3.25,528.0,264.0,45.0,185.0,343.0,2037.0,5.2,0.66,0.52,0,2,153.0,0.68,270,251,380,58,0.94,0.85,0.93,0.9,93,66,15,2,0,0,0,0,27.26,0.0,0,10000.0,2.84,84.79,1.0,2,0,0,1,0,0,0,0,0,0,6,0.85,0.61,0.72,0,0.67,1016
