bus_id,target_stop_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
8,19,1705802144473,1705804194974,2050.500878095627,466,490,-66,66,0.22,-31,0,116.5,1,0.5,2.1,264.0,264.0,61.0,185.0,344.0,3755.0,9.6,0.36,1.96,0,1,144.0,0.79,18,26,157,84,0.78,0.94,0.79,0.9,113,76,7,6,1,1,1,99,28.78,0.0,0,10000.0,3.28,76.73,1.0,3,0,0,1,0,0,0,0,0,0,4,0.81,0.49,0.66,0,0.73,1031
3,5,1706494579638,1706496672944,2093.30645942688,-192,-208,-37,124,0.68,-28,0,96.0,3,0.14,7.22,1150.0,383.0,83.0,268.0,498.0,6894.0,1.8,0.88,1.18,1,2,255.0,0.7,-40,-22,24,122,0.92,0.82,0.93,0.91,-26,78,7,0,0,1,1,61,25.08,0.0,0,6265.84,7.94,86.41,1.07,3,0,0,0,0,0,1,0,0,0,6,0.87,0.48,0.67,1,0.6,1205
10,17,1705705718335,1705707641717,1923.3817064762115,-96,-58,225,254,0.84,53,1,48.0,1,0.17,1.81,290.0,290.0,59.0,203.0,377.0,3477.0,6.7,0.55,1.67,0,1,316.0,0.94,167,186,252,256,0.78,0.89,0.77,0.97,245,226,4,5,1,0,0,0,26.1,4.98,0,7431.42,9.73,79.85,1.55,1,0,0,0,1,0,0,0,0,0,7,0.75,0.27,0.84,0,0.7,500
1,6,1705218622445,1705220038433,1415.987382888794,-141,-99,-87,142,0.77,50,1,47.0,3,0.29,7.1,1214.0,405.0,64.0,283.0,526.0,4131.0,4.9,0.67,1.49,1,0,385.0,0.91,116,105,193,124,0.9,0.75,0.87,0.92,-16,111,13,6,1,0,0,0,29.4,0.0,0,10000.0,8.05,66.74,1.0,2,0,0,1,0,0,0,0,0,0,2,0.86,0.56,0.84,1,0.87,1193
4,13,1706178045808,1706179842894,1797.086659193039,248,271,379,60,0.59,98,1,82.67,3,0.29,5.28,1150.0,383.0,64.0,268.0,499.0,4039.0,9.6,0.36,1.96,0,0,389.0,0.7,243,259,339,78,0.78,0.77,0.86,0.92,194,154,15,3,0,0,0,0,25.04,0.0,0,6389.26,5.27,91.19,1.07,2,0,0,0,0,0,1,0,0,0,0,0.0,0.91,0.86,0,0.73,1710
7,20,1705118785631,1705119878002,1092.371592283249,230,288,219,15,0.62,6,0,46.0,1,0.67,2.11,385.0,385.0,60.0,269.0,500.0,3566.0,6.9,0.54,1.69,0,0,141.0,0.88,200,199,308,1,0.83,0.75,0.81,0.97,166,94,9,5,1,1,1,69,22.76,0.0,0,3893.12,7.18,89.92,1.12,3,0,0,0,0,0,1,0,0,0,1,0.93,0.54,0.87,1,0.58,1017
8,20,1704903570187,1704906033867,2463.679352045059,484,498,397,74,0.19,80,1,121.0,2,0.5,1.89,790.0,395.0,76.0,277.0,514.0,5828.0,9.6,0.36,1.96,0,2,293.0,0.78,203,216,341,80,0.75,0.9,0.78,0.93,72,97,21,2,0,0,0,0,26.55,0.0,0,10000.0,8.76,70.39,1.0,1,0,0,1,0,0,0,0,0,0,6,0.92,0.79,0.91,1,0.83,1417
2,7,1704210724609,1704211972652,1248.0436453819275,254,216,57,134,0.58,-21,0,63.5,3,0.43,2.72,1002.0,334.0,66.0,234.0,434.0,4372.0,2.5,0.83,1.25,1,0,380.0,0.75,157,158,240,148,0.94,0.92,0.81,0.98,71,226,21,1,0,0,0,0,33.37,0.0,0,10000.0,9.59,50.3,1.0,1,0,0,1,0,0,0,0,0,0,4,0.71,0.62,0.7,0,0.62,1430
4,12,1705261663774,1705263689517,2025.7434439659119,569,575,-51,253,0.05,-48,0,284.5,3,0.14,3.47,813.0,271.0,53.0,190.0,352.0,2826.0,9.3,0.38,1.93,0,2,320.0,0.75,104,84,192,251,0.83,0.88,0.77,0.94,174,168,1,0,0,0,0,0,34.11,0.0,0,10000.0,5.84,58.21,1.0,1,0,0,1,0,0,0,0,0,0,7,0.8,0.74,0.82,0,0.72,1492
5,11,1706571069729,1706572310226,1240.496949672699,543,536,-72,343,0.09,-24,0,181.0,1,0.29,1.27,324.0,324.0,77.0,227.0,422.0,5903.0,6.1,0.59,1.61,0,1,206.0,0.77,94,73,240,335,0.88,0.86,0.82,0.88,149,110,5,1,0,0,0,0,24.08,4.44,0,7843.09,9.14,91.91,1.49,1,0,0,0,1,0,0,0,0,0,6,0.8,0.52,0.93,0,0.79,940
3,6,1704573290794,1704575242572,1951.778287410736,253,233,148,70,0.58,80,1,63.25,2,0.43,2.96,628.0,314.0,52.0,220.0,408.0,2725.0,8.8,0.41,1.88,0,2,143.0,0.64,179,174,286,58,0.67,0.8,0.81,0.94,63,240,2,6,1,0,0,0,22.89,0.0,0,3551.2,7.68,89.09,1.13,1,0,0,0,0,0,1,0,0,0,5,0.82,0.89,0.67,0,0.62,845
9,17,1706567108119,1706568687254,1579.1347541809082,-13,-46,376,-26,0.98,-29,0,13.0,2,0.0,4.21,791.0,395.0,61.0,277.0,514.0,3743.0,5.7,0.62,1.57,0,2,237.0,0.73,244,227,362,-26,0.84,0.92,0.93,0.96,243,107,3,1,0,0,0,0,32.09,0.0,0,10000.0,1.77,65.71,1.0,1,0,0,1,0,0,0,0,0,0,3,0.82,0.68,0.83,0,0.68,657
5,14,1704195733996,1704199332695,3598.698954820633,523,467,256,292,0.13,10,0,87.17,1,0.71,1.29,320.0,320.0,58.0,224.0,416.0,3329.0,9.8,0.35,1.98,0,1,147.0,0.79,158,136,264,287,0.91,0.87,0.82,0.97,57,94,17,1,0,1,1,107,25.43,5.36,0,8988.45,7.13,80.95,1.56,3,0,0,0,1,0,0,0,0,0,7,0.9,0.75,0.79,1,0.66,1520
9,17,1706180556833,1706183492518,2935.6852338314056,288,257,271,-15,0.52,-32,0,288.0,2,0.0,3.29,526.0,263.0,31.0,184.0,342.0,951.0,2.4,0.84,1.24,1,2,319.0,0.67,210,227,283,-22,0.89,0.82,0.9,0.92,172,176,16,3,0,0,0,0,25.05,0.0,0,6898.95,6.83,85.46,1.06,1,0,0,0,0,0,1,0,0,0,4,0.89,0.37,0.94,1,0.77,758
9,18,1704722018382,1704725103128,3084.7454352378845,30,51,90,107,0.95,12,0,30.0,3,0.0,3.85,1107.0,369.0,72.0,258.0,480.0,5190.0,1.7,0.88,1.17,1,0,292.0,0.78,154,134,262,124,0.9,0.74,0.83,0.96,205,66,19,0,0,1,1,113,20.25,0.0,0,5586.22,3.55,90.06,1.09,3,0,0,0,0,0,1,0,0,0,1,0.86,0.4,0.66,1,0.6,1577
2,4,1704853950659,1704857120395,3169.735950946808,-224,-211,282,326,0.63,34,1,74.67,1,0.29,2.06,259.0,259.0,43.0,181.0,337.0,1846.0,2.2,0.85,1.22,1,1,288.0,0.78,214,201,276,322,0.88,0.87,0.84,0.94,120,218,8,2,0,1,1,102,27.58,0.74,0,6153.77,3.11,80.65,1.15,3,0,0,0,1,0,0,0,0,0,5,0.91,0.81,0.67,1,0.64,396
1,6,1706449584817,1706453116469,3531.651818037033,-244,-230,153,100,0.59,8,0,81.33,3,0.29,7.05,929.0,310.0,40.0,217.0,403.0,1610.0,6.5,0.57,1.65,0,0,157.0,0.88,242,233,339,98,0.8,0.8,0.93,0.88,39,92,19,6,1,1,1,69,26.89,0.67,0,6625.12,2.15,93.32,1.13,3,0,0,0,1,0,0,0,0,0,4,0.86,0.62,0.67,1,0.73,1253
6,10,1705398017012,1705400478440,2461.427953481674,-66,-73,282,106,0.89,-26,0,66.0,2,0.0,2.56,519.0,259.0,43.0,182.0,337.0,1830.0,2.9,0.8,1.29,1,0,397.0,0.8,170,148,232,103,0.9,0.94,0.88,0.93,75,113,15,1,0,0,0,0,22.16,0.0,0,4297.86,7.25,89.35,1.11,2,0,0,0,0,0,1,0,0,0,7,0.88,0.95,0.74,1,0.86,538
2,4,1705243501054,1705246554862,3053.8077483177185,217,163,-92,306,0.64,10,0,217.0,3,0.0,7.38,1125.0,375.0,54.0,262.0,487.0,2863.0,4.8,0.68,1.48,1,1,361.0,0.73,36,9,95,296,0.93,0.86,0.94,0.94,65,72,20,6,1,0,0,0,28.88,0.0,0,10000.0,9.68,71.75,1.0,1,0,0,1,0,0,0,0,0,0,7,0.93,0.7,0.74,1,0.57,1397
10,19,1704675469475,1704678999609,3530.134493112564,364,371,15,343,0.39,32,1,182.0,3,0.17,5.35,753.0,251.0,43.0,176.0,326.0,1834.0,2.2,0.85,1.22,1,2,311.0,0.95,233,230,328,329,0.92,0.87,0.81,0.97,173,144,6,0,0,0,0,0,25.32,0.0,0,5824.5,4.54,88.0,1.08,1,0,0,0,0,0,1,0,0,0,5,0.78,0.52,0.68,0,0.64,1262
3,7,1706007008180,1706009583672,2575.4921782016754,394,361,36,345,0.34,95,1,65.67,1,0.71,1.32,321.0,321.0,50.0,224.0,417.0,2462.0,9.8,0.34,1.98,0,1,294.0,0.72,85,84,160,348,0.72,0.85,0.79,0.95,19,94,16,1,0,0,0,0,28.79,0.0,0,10000.0,2.89,66.37,1.0,1,0,0,1,0,0,0,0,0,0,7,0.86,0.74,0.85,1,0.82,867
4,11,1706298525446,1706300861428,2335.9817249774933,555,498,260,272,0.07,67,1,555.0,3,0.0,2.46,1190.0,397.0,53.0,278.0,516.0,2774.0,5.1,0.66,1.51,0,0,207.0,0.89,193,191,270,270,0.95,0.81,0.86,0.96,68,139,1,5,1,0,0,0,33.73,0.0,0,10000.0,5.91,60.5,1.0,1,0,0,1,0,0,0,0,0,0,3,0.81,0.81,0.81,0,0.86,1918
10,19,1704388985578,1704389958704,973.1258680820465,-96,-53,166,37,0.84,36,1,48.0,3,0.17,5.78,871.0,290.0,43.0,203.0,377.0,1851.0,4.0,0.73,1.4,1,2,349.0,0.93,60,72,125,50,0.68,0.89,0.86,0.95,139,84,22,3,0,0,0,0,23.39,1.05,0,6988.01,9.96,94.59,1.17,1,0,0,0,1,0,0,0,0,0,1,0.75,0.52,0.88,0,0.79,859
10,18,1706215882251,1706218347803,2465.552430868149,-140,-97,279,210,0.77,76,1,46.67,1,0.33,1.79,416.0,416.0,93.0,291.0,540.0,8682.0,10.0,0.33,2.0,0,1,143.0,0.69,89,77,232,226,0.82,0.8,0.92,0.93,217,160,2,4,0,0,0,0,26.15,1.98,0,5112.57,1.85,82.97,1.3,1,0,0,0,1,0,0,0,0,0,7,0.72,0.58,0.84,0,0.66,400
5,12,1704813481623,1704814860158,1378.5352401733398,-37,-11,-17,173,0.94,-40,0,9.25,1,0.43,1.48,374.0,374.0,45.0,262.0,487.0,2021.0,3.8,0.74,1.38,1,0,186.0,0.84,154,160,228,175,0.87,0.71,0.94,0.9,43,163,20,1,0,0,0,0,27.13,1.45,0,5317.21,2.88,89.65,1.24,1,0,0,0,1,0,0,0,0,0,6,0.79,0.35,0.72,0,0.64,487
9,17,1705995558580,1705998004410,2445.83065867424,457,414,-67,261,0.24,16,0,457.0,2,0.0,4.22,482.0,241.0,51.0,169.0,313.0,2575.0,7.6,0.49,1.76,0,2,278.0,0.74,160,173,214,245,0.85,0.79,0.86,0.92,182,54,13,1,0,0,0,0,25.53,0.0,0,10000.0,9.11,73.55,1.0,2,0,0,1,0,0,0,0,0,0,7,0.87,0.81,0.86,1,0.74,1271
7,17,1706675355733,1706676567831,1212.0980229377747,-29,-53,-85,203,0.95,36,1,14.5,1,0.17,0.88,314.0,314.0,46.0,220.0,408.0,2151.0,2.3,0.85,1.23,1,0,320.0,0.86,275,274,339,212,0.81,0.73,0.79,0.96,49,136,9,2,0,1,1,74,27.48,4.73,0,5319.6,3.21,76.1,1.57,3,0,0,0,1,0,0,0,0,0,3,0.75,0.58,0.67,0,0.86,1004
3,4,1705509969733,1705510912594,942.8609387874603,249,289,189,326,0.58,36,1,124.5,2,0.14,2.07,648.0,324.0,40.0,227.0,421.0,1600.0,5.2,0.66,1.52,0,2,145.0,0.8,106,115,200,315,0.95,0.94,0.91,0.92,230,74,22,2,0,0,0,0,25.47,0.0,0,10000.0,3.96,72.97,1.0,1,0,0,1,0,0,0,0,0,0,2,0.94,0.35,0.92,1,0.6,947
3,5,1705901198674,1705903347335,2148.66055727005,207,219,59,204,0.66,-28,0,103.5,3,0.14,2.78,1180.0,393.0,64.0,275.0,511.0,4062.0,7.3,0.51,1.73,0,0,270.0,0.6,-19,-3,32,204,0.94,0.91,0.77,0.88,33,119,10,0,0,0,0,0,28.65,0.0,0,10000.0,7.31,71.28,1.0,2,0,0,1,0,0,0,0,0,0,1,0.89,0.73,0.75,1,0.59,1468
7,20,1704426625887,1704428668032,2042.1457715034485,388,388,220,331,0.35,32,1,97.0,2,0.5,2.29,731.0,365.0,84.0,256.0,475.0,7062.0,3.2,0.79,1.32,1,2,374.0,0.76,269,266,377,340,0.68,0.89,0.84,0.97,106,228,9,4,0,1,1,102,27.25,0.0,0,10000.0,3.62,75.06,1.0,3,0,0,1,0,0,0,0,0,0,7,0.71,0.47,0.69,0,0.62,1572
10,19,1705338008942,1705341317769,3308.8269596099854,465,433,76,24,0.22,-23,0,116.25,1,0.5,0.83,382.0,382.0,55.0,267.0,497.0,3041.0,5.1,0.66,1.51,0,0,384.0,0.82,260,283,318,30,0.67,0.86,0.81,0.89,47,134,22,0,0,0,0,0,24.41,0.0,0,3762.36,6.98,85.56,1.12,1,0,0,0,0,0,1,0,0,0,4,0.75,0.57,0.72,0,0.58,757
7,20,1705504217077,1705507410488,3193.411287546158,-196,-210,17,331,0.67,97,1,49.0,2,0.5,1.7,585.0,292.0,56.0,205.0,380.0,3126.0,4.2,0.72,1.42,1,2,151.0,0.78,-27,-35,109,321,0.79,0.74,0.82,0.91,133,141,20,2,0,0,0,0,32.64,0.0,0,10000.0,8.44,61.51,1.0,1,0,0,1,0,0,0,0,0,0,2,0.84,0.84,0.84,0,0.77,335
2,6,1705178705802,1705179860218,1154.4158401489258,336,311,210,315,0.44,-35,0,67.2,1,0.57,1.98,364.0,364.0,64.0,255.0,473.0,4153.0,8.8,0.41,1.88,0,0,384.0,0.77,253,265,395,296,0.86,0.89,0.77,0.95,238,233,2,6,1,0,0,0,22.02,7.87,0,7187.69,9.6,77.4,1.84,1,0,0,0,1,0,0,0,0,0,0,0.0,0.69,0.93,0,0.89,927
6,13,1706066919309,1706068773902,1854.5938475131989,352,367,57,34,0.41,15,0,117.33,3,0.29,3.95,839.0,280.0,56.0,196.0,364.0,3147.0,9.2,0.38,1.92,0,1,289.0,0.94,171,177,258,17,0.87,0.91,0.93,0.89,128,189,8,2,0,1,1,63,21.02,0.0,0,5652.86,5.48,91.45,1.09,3,0,0,0,0,0,1,0,0,0,3,0.84,0.85,0.78,0,0.69,1591
6,14,1706403965468,1706406780236,2814.767783641815,448,411,367,-41,0.25,69,1,112.0,3,0.43,7.46,891.0,297.0,69.0,208.0,386.0,4739.0,4.6,0.69,1.46,1,1,361.0,0.82,-50,-51,42,-44,0.71,0.94,0.8,0.9,168,221,6,6,1,0,0,0,29.75,0.0,0,10000.0,3.56,54.3,1.0,1,0,0,1,0,0,0,0,0,0,5,0.72,0.82,0.88,0,0.65,1472
2,6,1706156695246,1706159677099,2981.8527414798737,345,329,264,130,0.43,57,1,86.25,2,0.43,2.98,674.0,337.0,76.0,236.0,438.0,5827.0,1.5,0.9,1.15,1,2,379.0,0.7,194,172,312,119,0.86,0.89,0.9,0.96,231,100,9,3,0,1,1,105,26.78,0.22,0,5234.17,4.61,80.05,1.12,3,0,0,0,1,0,0,0,0,0,4,0.79,0.91,0.66,0,0.81,1285
2,7,1704841141400,1704844511416,3370.0164127349854,-76,-83,196,253,0.87,0,0,15.2,2,0.57,3.71,631.0,315.0,55.0,221.0,410.0,3070.0,9.6,0.36,1.96,0,1,147.0,0.7,99,112,150,261,0.93,0.95,0.86,0.91,130,204,4,2,0,0,0,0,25.81,0.0,0,3823.36,7.97,96.11,1.12,1,0,0,0,0,0,1,0,0,0,2,0.86,0.75,0.69,1,0.65,671
4,13,1705082383197,1705085210209,2827.011876106262,188,228,159,167,0.69,1,0,62.67,3,0.29,6.01,1137.0,379.0,80.0,265.0,493.0,6383.0,1.7,0.88,1.17,1,0,216.0,0.73,116,92,188,186,0.94,0.75,0.89,0.96,14,246,23,4,0,0,0,0,27.07,0.0,0,10000.0,9.37,73.01,1.0,1,0,0,1,0,0,0,0,0,0,7,0.71,0.34,0.74,0,0.6,1162
8,19,1705052039524,1705055507715,3468.1908893585205,-153,-179,342,214,0.74,53,1,51.0,2,0.33,4.56,491.0,245.0,44.0,172.0,319.0,1947.0,8.9,0.41,1.89,0,1,137.0,0.91,40,28,163,199,0.77,0.89,0.85,0.95,54,159,15,4,0,0,0,0,26.56,1.8,0,7462.46,8.1,87.15,1.23,2,0,0,0,1,0,0,0,0,0,4,0.72,0.41,0.84,0,0.63,555
5,12,1705176631593,1705178917752,2286.1594858169556,80,99,377,134,0.87,-4,0,20.0,1,0.43,1.18,288.0,288.0,33.0,201.0,374.0,1077.0,5.8,0.61,1.58,0,1,247.0,0.76,-2,15,134,148,0.77,0.86,0.92,0.96,120,189,1,6,1,0,0,0,28.39,0.0,0,10000.0,1.46,74.15,1.0,1,0,0,1,0,0,0,0,0,0,7,0.91,0.91,0.67,1,0.74,318
10,20,1705918223921,1705920597662,2373.741026163101,197,253,9,326,0.67,47,1,49.25,2,0.5,1.64,606.0,303.0,34.0,212.0,394.0,1189.0,3.9,0.74,1.39,1,2,194.0,0.73,134,133,220,317,0.94,0.84,0.79,0.96,181,238,15,0,0,0,0,0,23.56,4.59,0,7019.79,9.03,82.86,1.52,2,0,0,0,1,0,0,0,0,0,2,0.86,0.65,0.66,1,0.66,1136
1,3,1705698348196,1705700220490,1872.2945392131805,-16,7,375,249,0.97,82,1,16.0,2,0.0,3.24,820.0,410.0,65.0,287.0,533.0,4251.0,7.4,0.51,1.74,0,0,320.0,0.88,289,301,415,254,0.93,0.87,0.76,0.9,108,78,2,5,1,0,0,0,32.78,0.0,0,10000.0,3.82,66.62,1.0,1,0,0,1,0,0,0,0,0,0,2,0.93,0.53,0.86,1,0.71,635
8,17,1705182857231,1705184910971,2053.739812850952,285,320,-54,30,0.53,70,1,142.5,1,0.17,1.61,302.0,302.0,35.0,211.0,392.0,1225.0,7.9,0.48,1.79,0,1,185.0,0.74,-41,-32,26,34,0.75,0.73,0.76,0.92,22,196,3,6,1,0,0,0,26.04,0.0,0,10000.0,1.02,52.85,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.37,0.92,0,0.72,648
3,6,1704314621789,1704316217859,1596.07057595253,267,214,371,-37,0.55,63,1,53.4,1,0.57,1.22,384.0,384.0,46.0,269.0,499.0,2116.0,9.9,0.34,1.99,0,0,216.0,0.63,288,278,417,-25,0.67,0.9,0.84,0.95,2,67,2,3,0,0,0,0,21.12,0.0,0,4480.25,8.23,91.48,1.11,1,0,0,0,0,0,1,0,0,0,4,0.94,0.85,0.82,1,0.7,834
1,6,1705784085851,1705786346602,2260.751199245453,-175,-227,-87,80,0.71,18,0,58.33,3,0.29,7.39,1178.0,393.0,93.0,275.0,510.0,8640.0,2.3,0.85,1.23,1,0,373.0,0.76,18,-2,96,86,0.85,0.94,0.77,0.93,91,228,2,6,1,0,0,0,28.47,0.0,0,10000.0,3.16,67.36,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.76,0.83,0,0.88,1063
3,5,1706424626766,1706427680073,3053.3066980838776,-60,-81,351,92,0.9,46,1,15.0,1,0.43,1.04,350.0,350.0,47.0,245.0,455.0,2186.0,6.8,0.55,1.68,0,1,390.0,0.68,-48,-28,52,101,0.79,0.94,0.83,0.97,213,130,12,6,1,0,0,0,24.48,0.0,0,10000.0,7.93,65.4,1.0,2,0,0,1,0,0,0,0,0,0,2,0.86,0.2,0.73,1,0.65,419
5,10,1705648886523,1705650653553,1767.0294892787933,23,-27,296,255,0.96,31,1,11.5,1,0.14,2.48,268.0,268.0,46.0,187.0,348.0,2104.0,6.8,0.55,1.68,0,0,255.0,0.85,102,111,164,238,0.68,0.84,0.76,0.88,133,162,12,4,0,0,0,0,22.87,1.06,0,5518.33,2.72,88.79,1.2,2,0,0,0,1,0,0,0,0,0,2,0.91,0.84,0.68,1,0.75,594
5,10,1704404937137,1704408454164,3517.026959657669,134,136,117,103,0.78,-30,0,67.0,1,0.14,1.68,319.0,319.0,59.0,223.0,415.0,3497.0,7.5,0.5,1.75,0,0,340.0,0.66,169,166,256,88,0.84,0.74,0.8,0.89,71,241,3,4,0,0,0,0,22.01,0.02,0,8987.24,7.54,91.54,1.02,1,0,0,0,1,0,0,0,0,0,2,0.91,0.34,0.9,1,0.75,303
3,3,1704690142958,1704691099284,956.3259761333466,129,74,366,334,0.79,-17,0,129.0,2,0.0,3.24,618.0,309.0,55.0,216.0,402.0,2985.0,9.0,0.4,1.9,0,1,335.0,0.8,264,253,337,334,0.93,0.93,0.93,0.89,66,199,10,0,0,0,0,0,25.93,0.0,0,3952.86,7.93,91.34,1.12,2,0,0,0,0,0,1,0,0,0,7,0.93,0.51,0.89,1,0.78,1101
5,11,1705165346600,1705168575615,3229.015600204468,508,489,-88,106,0.15,81,1,254.0,2,0.14,3.85,767.0,384.0,57.0,268.0,499.0,3218.0,6.8,0.55,1.68,0,1,392.0,0.86,109,128,185,120,0.75,0.88,0.89,0.98,28,123,22,5,1,0,0,0,24.43,0.0,0,4850.36,2.68,85.63,1.1,1,0,0,0,0,0,1,0,0,0,6,0.92,0.24,0.81,1,0.59,1361
2,3,1706004185273,1706007430718,3245.444672346115,-214,-264,103,267,0.64,26,1,214.0,2,0.0,4.38,651.0,326.0,69.0,228.0,423.0,4703.0,1.2,0.92,1.12,1,1,337.0,0.74,152,160,278,269,0.77,0.9,0.79,0.89,180,148,15,1,0,0,0,0,29.34,0.0,0,10000.0,4.15,54.52,1.0,2,0,0,1,0,0,0,0,0,0,2,0.87,0.81,0.72,1,0.82,690
4,13,1705481600198,1705482613399,1013.2011568546295,-253,-253,203,-4,0.58,54,1,50.6,1,0.57,1.45,399.0,399.0,55.0,279.0,519.0,3027.0,5.1,0.66,1.51,0,1,366.0,0.78,270,284,365,-23,0.74,0.72,0.84,0.96,152,155,14,2,0,0,0,0,30.86,0.0,0,10000.0,9.36,61.89,1.0,2,0,0,1,0,0,0,0,0,0,4,0.93,0.73,0.92,1,0.61,502
3,7,1705779221383,1705781307172,2085.788555622101,382,423,95,282,0.36,-31,0,63.67,1,0.71,1.47,420.0,420.0,61.0,294.0,546.0,3704.0,8.4,0.44,1.84,0,0,340.0,0.93,213,210,348,299,0.94,0.87,0.86,0.92,-29,74,1,6,1,0,0,0,26.99,0.0,0,10000.0,2.56,69.23,1.0,1,0,0,1,0,0,0,0,0,0,4,0.8,0.45,0.94,0,0.8,745
9,20,1705306265084,1705308708205,2443.1207373142242,348,318,288,177,0.42,-35,0,116.0,3,0.33,5.74,1210.0,403.0,100.0,282.0,524.0,10087.0,7.4,0.51,1.74,0,2,121.0,0.94,182,189,269,176,0.84,0.83,0.86,0.96,208,121,13,0,0,0,0,0,29.37,0.0,0,10000.0,4.45,69.0,1.0,2,0,0,1,0,0,0,0,0,0,2,0.81,0.63,0.94,0,0.89,1650
1,5,1704285843868,1704287188887,1345.0190839767456,191,210,-75,70,0.68,-18,0,95.5,3,0.14,3.43,881.0,294.0,34.0,205.0,382.0,1170.0,4.3,0.71,1.43,1,2,229.0,0.92,130,122,278,86,0.73,0.84,0.95,0.93,220,116,18,2,0,1,1,97,27.54,0.0,0,10000.0,6.79,58.04,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.65,0.91,0,0.87,1490
7,18,1705246702947,1705249136635,2433.6879897117615,-204,-194,380,252,0.66,42,1,102.0,2,0.17,3.47,629.0,315.0,38.0,220.0,409.0,1477.0,3.7,0.75,1.37,1,1,344.0,0.79,94,100,231,269,0.72,0.75,0.92,0.97,55,229,21,6,1,0,0,0,24.59,0.0,0,4555.89,7.2,90.89,1.11,1,0,0,0,0,0,1,0,0,0,3,0.88,0.52,0.66,1,0.78,327
2,4,1704927049558,1704930420946,3371.388150691986,-282,-242,318,43,0.53,30,1,94.0,1,0.29,1.15,398.0,398.0,67.0,279.0,518.0,4427.0,9.4,0.37,1.94,0,1,170.0,0.79,86,89,213,59,0.77,0.71,0.88,0.97,236,222,4,3,0,0,0,0,25.7,0.0,0,6920.4,5.88,89.77,1.06,1,0,0,0,0,0,1,0,0,0,2,0.94,0.62,0.91,1,0.84,60
2,3,1705236957374,1705239666662,2709.2883484363556,-116,-115,398,287,0.81,79,1,116.0,2,0.0,4.64,545.0,273.0,46.0,191.0,354.0,2118.0,6.3,0.58,1.63,0,2,235.0,0.6,-26,-4,104,291,0.81,0.8,0.76,0.96,146,93,18,6,1,1,1,47,26.21,0.0,0,10000.0,9.19,61.58,1.0,3,0,0,1,0,0,0,0,0,0,5,0.7,0.69,0.8,0,0.82,873
6,12,1706030259137,1706033126867,2867.730813264847,343,354,199,68,0.43,-5,0,114.33,2,0.29,4.92,838.0,419.0,79.0,293.0,544.0,6310.0,4.0,0.73,1.4,1,0,333.0,0.85,265,266,359,65,0.87,0.82,0.82,0.94,130,176,22,1,0,0,0,0,26.66,1.35,0,8566.94,2.84,89.75,1.16,1,0,0,0,1,0,0,0,0,0,3,0.93,0.55,0.69,1,0.8,1289
3,6,1706571947556,1706573570606,1623.0491275787354,458,442,298,222,0.24,92,1,152.67,3,0.29,7.36,1105.0,368.0,88.0,258.0,479.0,7807.0,9.9,0.34,1.99,0,2,339.0,0.68,43,50,97,223,0.69,0.78,0.81,0.88,85,198,5,1,0,0,0,0,26.39,0.0,0,10000.0,4.27,66.48,1.0,1,0,0,1,0,0,0,0,0,0,6,0.72,0.85,0.82,0,0.71,1404
3,3,1706166955437,1706170003442,3048.0052456855774,132,160,353,-3,0.78,72,1,132.0,2,0.0,2.54,589.0,295.0,39.0,206.0,383.0,1548.0,2.3,0.85,1.23,1,2,377.0,0.71,235,226,301,-14,0.93,0.87,0.81,0.9,86,185,12,3,0,0,0,0,32.09,0.0,0,10000.0,6.15,60.07,1.0,2,0,0,1,0,0,0,0,0,0,1,0.78,0.24,0.72,0,0.64,1022
10,18,1706190042532,1706191588336,1545.8034121990204,469,434,169,31,0.22,51,1,469.0,3,0.0,6.87,904.0,301.0,39.0,211.0,392.0,1523.0,4.0,0.74,1.4,1,0,134.0,0.84,51,42,159,38,0.75,0.81,0.86,0.95,82,243,19,3,0,1,1,9,24.33,0.0,0,6899.9,6.98,88.04,1.06,3,0,0,0,0,0,1,0,0,0,4,0.9,0.75,0.79,1,0.61,1905
