bus_id,target_stop_id,route_id,trip_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
8,21,4,8,1704907678,1704910156,2477.5099036693573,287,273,240,198,0.52,33,1,95.67,2,0.4,4.99,824.0,412.0,99.0,288.0,535.0,9854.0,8.3,0.45,1.83,0,2,161.0,0.87,252,273,366,212,0.94,0.93,0.83,0.93,26,82,22,2,0,0,0,0,24.01,5.27,0,8804.01,6.81,90.21,1.55,1,0,0,0,1,0,0,0,0,0,1,0.74,0.27,0.91,0,0.86,1324
2,5,1,2,1706170036,1706172718,2681.3099563121796,10,-47,112,303,0.98,96,1,3.33,2,0.4,2.7,816.0,408.0,59.0,285.0,530.0,3526.0,9.5,0.37,1.95,0,0,184.0,0.75,203,173,310,314,0.93,0.75,0.93,0.92,237,177,13,3,0,0,0,0,24.03,0.0,0,6672.19,3.21,87.29,1.07,2,0,0,0,0,0,1,0,0,0,5,0.71,0.72,0.9,0,0.86,880
4,9,2,4,1706275596,1706277288,1691.5481479167938,77,94,244,267,0.87,-21,0,25.67,1,0.4,1.45,360.0,360.0,46.0,252.0,468.0,2093.0,5.1,0.66,1.51,0,0,326.0,0.61,148,166,277,278,0.86,0.88,0.86,0.9,-25,133,18,4,0,1,1,95,26.78,0.0,0,10000.0,1.11,77.96,1.0,3,0,0,1,0,0,0,0,0,0,3,0.92,0.5,0.66,1,0.57,775
8,20,4,8,1706532086,1706534780,2693.8622200489044,533,561,-47,157,0.11,29,1,533.0,3,0.0,4.23,804.0,268.0,30.0,188.0,348.0,889.0,6.8,0.55,1.68,0,2,278.0,0.95,3,-25,58,159,0.77,0.85,0.85,0.98,143,188,18,0,0,1,1,64,22.43,3.36,0,7639.24,3.33,76.74,1.38,3,0,0,0,1,0,0,0,0,0,1,0.87,0.91,0.74,1,0.67,1962
5,9,2,5,1704308669,1704312123,3454.005225419998,340,317,41,295,0.43,-5,0,340.0,3,0.0,6.05,981.0,327.0,63.0,229.0,425.0,4023.0,5.5,0.63,1.55,0,2,314.0,0.69,-9,-8,110,302,0.69,0.88,0.86,0.95,230,150,0,3,0,0,0,0,24.4,0.0,0,10000.0,3.84,71.3,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.88,0.67,0,0.84,1243
10,25,5,10,1705700921,1705703152,2230.706715106964,165,137,17,303,0.72,41,1,82.5,2,0.25,1.71,644.0,322.0,39.0,225.0,419.0,1559.0,8.4,0.44,1.84,0,2,286.0,0.9,-12,-13,47,305,0.89,0.75,0.93,0.89,-12,150,3,5,1,0,0,0,24.02,0.36,0,8622.73,3.3,87.1,1.06,1,0,0,0,1,0,0,0,0,0,0,0.0,0.82,0.67,0,0.62,873
1,3,1,1,1705711484,1705714490,3005.7875547409058,588,533,343,61,0.02,51,1,588.0,2,0.0,3.38,560.0,280.0,64.0,196.0,364.0,4040.0,8.4,0.44,1.84,0,2,220.0,0.89,118,103,172,55,0.85,0.95,0.91,0.96,189,179,6,5,1,0,0,0,30.08,0.0,0,10000.0,7.87,54.07,1.0,1,0,0,1,0,0,0,0,0,0,6,0.86,0.86,0.65,1,0.89,1306
8,19,4,8,1706355211,1706356503,1291.6710073947906,282,324,-46,131,0.53,-29,0,282.0,2,0.0,3.43,558.0,279.0,51.0,195.0,363.0,2631.0,5.2,0.65,1.52,0,1,364.0,0.8,248,223,381,137,0.72,0.77,0.77,0.98,122,174,17,5,1,1,1,85,31.36,0.0,0,10000.0,3.84,57.04,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.67,0.65,0,0.86,1155
3,4,1,3,1704725049,1704726211,1162.2074422836304,380,396,292,147,0.37,40,1,126.67,1,0.4,2.16,409.0,409.0,78.0,286.0,532.0,6079.0,3.3,0.78,1.33,1,1,140.0,0.95,189,173,331,150,0.71,0.82,0.93,0.88,-4,116,20,0,0,0,0,0,21.26,0.0,0,4632.18,5.6,94.61,1.11,1,0,0,0,0,0,1,0,0,0,5,0.8,0.64,0.67,0,0.6,747
1,4,1,1,1705551206,1705552543,1336.9373853206635,-168,-214,9,22,0.72,39,1,168.0,3,0.0,2.78,723.0,241.0,30.0,169.0,314.0,874.0,4.8,0.68,1.48,1,2,293.0,0.65,276,292,379,32,0.86,0.78,0.76,0.93,220,237,9,3,0,1,1,42,29.69,0.0,0,10000.0,4.96,65.27,1.0,3,0,0,1,0,0,0,0,0,0,2,0.78,0.56,0.9,0,0.69,906
3,5,1,3,1704512970,1704516287,3316.2494525909424,-283,-265,222,46,0.53,-17,0,94.33,2,0.4,3.33,642.0,321.0,67.0,225.0,417.0,4431.0,1.5,0.9,1.15,1,2,196.0,0.85,258,275,378,45,0.85,0.76,0.86,0.94,217,231,9,5,1,1,1,0,22.47,0.13,0,5545.42,6.6,89.86,1.1,3,0,0,0,1,0,0,0,0,0,4,0.74,0.57,0.75,0,0.85,753
3,4,1,3,1706520907,1706522220,1312.1166365146637,175,130,-23,1,0.71,-49,0,58.33,1,0.4,2.0,314.0,314.0,46.0,220.0,408.0,2107.0,2.4,0.84,1.24,1,1,265.0,0.89,44,61,104,-12,0.78,0.95,0.92,0.96,225,70,15,0,0,0,0,0,29.73,0.0,0,10000.0,8.28,61.23,1.0,2,0,0,1,0,0,0,0,0,0,6,0.74,0.3,0.82,0,0.57,791
6,15,3,6,1704161092,1704162314,1221.3717603683472,-139,-187,264,320,0.77,0,0,34.75,1,0.5,1.99,370.0,370.0,47.0,259.0,481.0,2168.0,1.3,0.92,1.13,1,1,267.0,0.69,298,271,410,317,0.76,0.79,0.79,0.98,197,200,7,1,0,1,1,17,28.02,0.0,0,10000.0,8.66,65.02,1.0,3,0,0,1,0,0,0,0,0,0,3,0.71,0.72,0.83,0,0.6,655
6,14,3,6,1704407544,1704408699,1155.1064629554749,-206,-164,327,135,0.66,63,1,206.0,3,0.0,4.78,1008.0,336.0,46.0,235.0,437.0,2100.0,2.6,0.83,1.26,1,1,354.0,0.74,246,222,376,137,0.75,0.76,0.84,0.9,247,188,4,4,0,0,0,0,26.27,0.0,0,10000.0,3.23,60.76,1.0,1,0,0,1,0,0,0,0,0,0,6,0.95,0.33,0.88,1,0.83,873
7,15,3,7,1704427197,1704430613,3416.359548330307,246,254,212,88,0.59,-39,0,82.0,2,0.33,4.16,689.0,345.0,41.0,241.0,448.0,1649.0,7.3,0.51,1.73,0,1,172.0,0.82,226,216,367,100,0.79,0.93,0.75,0.91,206,132,9,4,0,1,1,111,24.06,0.0,0,10000.0,8.1,77.22,1.0,3,0,0,1,0,0,0,0,0,0,4,0.93,0.76,0.77,1,0.58,1267
7,13,3,7,1704885393,1704887131,1737.9811148643494,335,287,107,64,0.44,96,1,167.5,1,0.17,1.5,318.0,318.0,51.0,223.0,413.0,2645.0,5.5,0.63,1.55,0,1,156.0,0.86,237,217,297,47,0.69,0.94,0.91,0.94,1,120,16,2,0,0,0,0,34.89,0.0,0,10000.0,6.52,62.21,1.0,1,0,0,1,0,0,0,0,0,0,7,0.9,0.78,0.71,1,0.72,566
1,3,1,1,1704465902,1704469422,3520.315144777298,-72,-49,184,228,0.88,34,1,72.0,2,0.0,4.67,664.0,332.0,78.0,233.0,432.0,6137.0,4.6,0.69,1.46,1,1,305.0,0.78,110,110,205,225,0.67,0.83,0.79,0.94,37,79,20,4,0,0,0,0,22.72,0.0,0,5752.69,1.56,96.73,1.08,1,0,0,0,0,0,1,0,0,0,7,0.91,0.62,0.71,1,0.79,449
2,3,1,2,1706033511,1706035102,1591.1881754398346,338,325,160,10,0.44,71,1,338.0,2,0.0,1.81,795.0,397.0,73.0,278.0,517.0,5329.0,4.0,0.73,1.4,1,1,265.0,0.71,246,233,315,-5,0.7,0.72,0.78,0.91,140,223,23,1,0,0,0,0,24.47,0.0,0,10000.0,6.75,76.12,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.69,0.73,0,0.6,1201
9,25,5,9,1704557329,1704560319,2989.857525587082,342,398,56,331,0.43,15,0,171.0,2,0.25,1.64,651.0,326.0,37.0,228.0,423.0,1351.0,4.9,0.68,1.49,1,1,353.0,0.89,182,188,267,313,0.84,0.78,0.84,0.97,41,210,21,5,1,0,0,0,34.48,0.0,0,10000.0,9.56,63.77,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.84,0.87,0,0.88,1082
1,5,1,1,1704932167,1704935046,2878.551143169403,196,203,193,78,0.67,-10,0,65.33,2,0.4,2.07,556.0,278.0,59.0,195.0,361.0,3447.0,2.3,0.84,1.23,1,2,176.0,0.77,135,130,245,63,0.94,0.75,0.92,0.89,0,53,5,3,0,0,0,0,24.9,4.24,0,6302.07,3.41,82.19,1.5,1,0,0,0,1,0,0,0,0,0,6,0.88,0.51,0.92,1,0.84,1065
2,4,1,2,1705577397,1705579696,2299.567318916321,-31,-17,317,-22,0.95,28,1,10.33,1,0.4,1.2,311.0,311.0,56.0,218.0,404.0,3154.0,2.7,0.82,1.27,1,1,353.0,0.84,2,-15,142,-40,0.84,0.87,0.9,0.95,152,246,16,3,0,0,0,0,28.6,0.0,0,10000.0,3.35,76.5,1.0,1,0,0,1,0,0,0,0,0,0,3,0.74,0.84,0.71,0,0.81,294
8,19,4,8,1704162170,1704165521,3350.644918203354,179,195,253,32,0.7,27,1,179.0,2,0.0,4.94,790.0,395.0,42.0,277.0,514.0,1779.0,6.2,0.59,1.62,0,0,175.0,0.63,126,138,197,16,0.9,0.76,0.86,0.98,95,195,7,1,0,1,1,117,28.53,0.0,0,10000.0,7.56,71.45,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.72,0.73,0,0.87,1273
7,13,3,7,1705200513,1705201420,906.7377247810364,235,271,287,342,0.61,79,1,235.0,2,0.0,3.87,612.0,306.0,33.0,214.0,397.0,1109.0,8.5,0.44,1.85,0,2,147.0,0.65,-9,13,96,344,0.69,0.92,0.76,0.98,134,57,8,6,1,1,1,81,30.77,0.0,0,10000.0,6.42,51.6,1.0,3,0,0,1,0,0,0,0,0,0,6,0.86,0.66,0.89,1,0.86,1269
2,4,1,2,1704539842,1704543082,3240.31352519989,184,242,238,105,0.69,92,1,92.0,2,0.2,4.38,741.0,371.0,64.0,260.0,482.0,4128.0,8.7,0.42,1.87,0,2,375.0,0.9,272,289,407,124,0.81,0.87,0.86,0.92,86,135,16,5,1,0,0,0,24.64,0.6,0,5491.55,3.9,80.62,1.15,1,0,0,0,1,0,0,0,0,0,2,0.88,0.37,0.74,1,0.88,1093
5,8,2,5,1704373906,1704375287,1380.9469711780548,123,85,34,158,0.8,76,1,61.5,1,0.2,1.22,294.0,294.0,61.0,206.0,382.0,3680.0,1.9,0.87,1.19,1,1,135.0,0.94,244,266,329,152,0.78,0.84,0.77,0.97,-15,207,18,3,0,1,1,97,23.38,0.0,0,3070.21,6.67,86.73,1.14,3,0,0,0,0,0,1,0,0,0,4,0.9,0.34,0.89,1,0.77,982
3,5,1,3,1705577865,1705581182,3317.784135580063,531,590,68,17,0.11,8,0,177.0,2,0.4,4.85,792.0,396.0,83.0,277.0,515.0,6863.0,1.7,0.89,1.17,1,1,277.0,0.92,79,50,144,19,0.81,0.92,0.75,0.95,125,244,17,3,0,1,1,86,29.38,0.0,0,10000.0,1.55,83.24,1.0,3,0,0,1,0,0,0,0,0,0,6,0.72,0.35,0.9,0,0.75,1611
2,5,1,2,1704379361,1704380279,918.4138514995575,429,442,243,234,0.29,-13,0,143.0,2,0.4,3.59,703.0,352.0,69.0,246.0,457.0,4748.0,9.7,0.35,1.97,0,0,164.0,0.91,205,230,260,245,0.83,0.76,0.85,0.9,199,102,20,3,0,0,0,0,33.47,0.0,0,10000.0,9.53,50.52,1.0,1,0,0,1,0,0,0,0,0,0,2,0.81,0.56,0.84,0,0.75,965
10,24,5,10,1706414624,1706416079,1454.597092628479,212,182,283,196,0.65,81,1,106.0,1,0.25,2.08,305.0,305.0,56.0,213.0,396.0,3099.0,3.5,0.76,1.35,1,1,355.0,0.93,265,264,408,191,0.76,0.82,0.87,0.95,194,240,9,6,1,1,1,32,20.49,0.0,0,6102.26,1.55,91.06,1.08,3,0,0,0,0,0,1,0,0,0,7,0.77,0.67,0.79,0,0.65,912
6,14,3,6,1704977357,1704979983,2626.8594114780426,272,316,395,147,0.55,-31,0,90.67,1,0.33,1.28,308.0,308.0,40.0,216.0,401.0,1603.0,9.7,0.35,1.97,0,1,331.0,0.61,3,-10,92,137,0.83,0.71,0.92,0.96,4,221,18,3,0,1,1,17,26.36,0.0,0,10000.0,1.42,81.91,1.0,3,0,0,1,0,0,0,0,0,0,5,0.94,0.86,0.7,1,0.8,1148
7,16,3,7,1705425517,1705428364,2846.553318977356,160,107,288,-26,0.73,-12,0,32.0,1,0.67,2.47,292.0,292.0,64.0,204.0,380.0,4049.0,3.1,0.79,1.31,1,1,393.0,0.87,273,275,344,-46,0.81,0.81,0.82,0.95,185,58,22,1,0,0,0,0,26.39,0.0,0,10000.0,4.97,65.52,1.0,1,0,0,1,0,0,0,0,0,0,5,0.84,0.42,0.95,0,0.65,596
2,3,1,2,1706011775,1706013379,1603.6915860176086,9,-11,14,338,0.98,51,1,9.0,2,0.0,2.85,486.0,243.0,55.0,170.0,316.0,3014.0,8.0,0.47,1.8,0,0,207.0,0.79,87,73,193,318,0.76,0.85,0.95,0.98,117,157,17,1,0,1,1,30,29.89,0.0,0,10000.0,4.29,77.91,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.73,0.78,0,0.55,902
2,5,1,2,1704982143,1704984455,2312.264454126358,-20,-58,243,50,0.97,-25,0,5.0,1,0.6,2.49,410.0,410.0,86.0,287.0,533.0,7378.0,6.0,0.6,1.6,0,0,268.0,0.9,99,99,210,30,0.69,0.77,0.92,0.97,182,199,19,3,0,1,1,49,25.56,0.0,0,4656.11,6.39,94.13,1.11,3,0,0,0,0,0,1,0,0,0,6,0.91,0.77,0.75,1,0.77,803
6,16,3,6,1706380045,1706381343,1298.0171694755554,415,398,47,180,0.31,-24,0,138.33,3,0.33,5.49,1069.0,356.0,57.0,249.0,463.0,3283.0,5.6,0.63,1.56,0,1,287.0,0.95,79,73,190,188,0.89,0.78,0.84,0.9,221,229,23,5,1,0,0,0,23.93,0.56,0,6450.95,10.0,81.17,1.13,1,0,0,0,1,0,0,0,0,0,2,0.85,0.25,0.85,1,0.73,1680
3,3,1,3,1705353402,1705354828,1426.5728595256805,527,568,392,200,0.12,-27,0,527.0,2,0.0,4.26,517.0,259.0,37.0,181.0,336.0,1346.0,3.3,0.78,1.33,1,0,268.0,0.62,221,217,274,187,0.74,0.89,0.93,0.89,21,83,2,1,0,0,0,0,22.13,0.4,0,7417.5,9.14,79.47,1.09,1,0,0,0,1,0,0,0,0,0,6,0.83,0.94,0.8,0,0.59,1147
2,3,1,2,1704573996,1704576782,2786.232631444931,415,439,158,104,0.31,2,0,415.0,2,0.0,3.92,765.0,382.0,93.0,268.0,497.0,8725.0,2.3,0.84,1.23,1,1,337.0,0.61,248,244,346,123,0.74,0.94,0.84,0.9,54,84,2,6,1,0,0,0,25.1,0.07,0,6430.78,7.86,86.89,1.08,1,0,0,0,1,0,0,0,0,0,4,0.72,0.23,0.68,0,0.58,1319
1,5,1,1,1705402424,1705405647,3222.5552203655243,-98,-53,294,197,0.84,95,1,49.0,3,0.2,3.31,851.0,284.0,52.0,198.0,369.0,2686.0,9.4,0.38,1.94,0,2,191.0,0.89,-24,-32,57,193,0.78,0.88,0.94,0.96,6,175,16,1,0,0,0,0,26.84,0.33,0,5301.25,7.47,84.21,1.13,1,0,0,0,1,0,0,0,0,0,2,0.89,0.27,0.7,1,0.89,925
4,10,2,4,1705976273,1705978152,1878.3493704795837,-130,-176,106,150,0.78,-46,0,32.5,1,0.6,0.95,374.0,374.0,85.0,262.0,487.0,7231.0,2.0,0.87,1.2,1,0,181.0,0.7,106,91,255,146,0.93,0.84,0.87,0.95,174,119,7,1,0,1,1,48,29.45,0.0,0,10000.0,2.54,76.65,1.0,3,0,0,1,0,0,0,0,0,0,1,0.86,0.33,0.7,1,0.74,769
7,15,3,7,1705183512,1705186114,2602.1514546871185,128,182,113,233,0.79,-31,0,64.0,3,0.17,5.61,797.0,266.0,28.0,186.0,345.0,792.0,7.3,0.51,1.73,0,0,392.0,0.95,267,250,389,223,0.94,0.73,0.79,0.92,200,63,3,6,1,0,0,0,31.04,0.0,0,10000.0,9.29,55.84,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.57,0.74,0,0.75,906
4,9,2,4,1705809085,1705810925,1839.705147266388,297,344,341,66,0.51,57,1,297.0,3,0.0,4.79,965.0,322.0,76.0,225.0,418.0,5719.0,1.8,0.88,1.18,1,0,342.0,0.82,265,285,414,73,0.82,0.9,0.95,0.95,6,160,9,6,1,1,1,24,24.14,0.0,0,6204.21,5.43,85.08,1.08,3,0,0,0,0,0,1,0,0,0,2,0.77,0.76,0.78,0,0.72,1807
2,3,1,2,1704883589,1704885243,1653.8603551387787,57,16,388,174,0.91,54,1,28.5,1,0.2,2.23,326.0,326.0,74.0,228.0,423.0,5469.0,5.3,0.65,1.53,0,0,384.0,0.85,220,190,282,187,0.82,0.94,0.94,0.89,13,61,16,2,0,0,0,0,24.82,0.0,0,5634.38,5.39,89.79,1.09,1,0,0,0,0,0,1,0,0,0,1,0.9,0.38,0.79,1,0.87,249
10,24,5,10,1704646025,1704649410,3385.2058844566345,408,392,353,329,0.32,94,1,204.0,1,0.25,1.42,263.0,263.0,33.0,184.0,342.0,1082.0,9.3,0.38,1.93,0,0,341.0,0.9,200,217,268,317,0.74,0.84,0.94,0.95,94,180,22,6,1,0,0,0,25.86,0.0,0,10000.0,6.59,67.23,1.0,1,0,0,1,0,0,0,0,0,0,1,0.92,0.66,0.81,1,0.66,550
6,15,3,6,1705722559,1705725671,3112.007412672043,-76,-52,235,52,0.87,-3,0,38.0,3,0.17,4.57,865.0,288.0,66.0,202.0,375.0,4376.0,6.4,0.58,1.64,0,0,340.0,0.9,263,252,380,51,0.82,0.8,0.84,0.9,127,234,9,5,1,1,1,29,24.38,0.0,0,10000.0,6.88,75.44,1.0,3,0,0,1,0,0,0,0,0,0,4,0.88,0.66,0.95,1,0.62,1104
7,16,3,7,1706529862,1706532100,2237.4364857673645,-1,19,1,126,1.0,79,1,0.25,2,0.5,4.23,647.0,323.0,42.0,226.0,420.0,1782.0,1.2,0.92,1.12,1,1,143.0,0.68,80,105,152,114,0.69,0.79,0.81,0.97,35,204,17,0,0,1,1,86,26.33,0.02,0,6671.13,2.14,89.29,1.07,3,0,0,0,1,0,0,0,0,0,6,0.94,0.46,0.74,1,0.76,1223
9,24,5,9,1705292604,1705295438,2834.6824836730957,396,432,47,338,0.34,-27,0,198.0,1,0.25,1.47,370.0,370.0,69.0,259.0,481.0,4734.0,5.4,0.64,1.54,0,1,390.0,0.82,150,179,275,346,0.74,0.77,0.84,0.97,-10,180,9,0,0,1,1,7,24.84,0.0,0,3789.54,5.47,85.05,1.12,3,0,0,0,0,0,1,0,0,0,1,0.86,0.46,0.66,1,0.85,1202
2,3,1,2,1706531883,1706533719,1835.413319826126,462,427,-80,182,0.23,-35,0,231.0,1,0.2,2.38,252.0,252.0,55.0,176.0,327.0,3041.0,4.9,0.67,1.49,1,0,172.0,0.68,28,7,119,164,0.77,0.8,0.84,0.97,196,214,18,0,0,1,1,59,26.26,0.0,0,10000.0,6.92,66.72,1.0,3,0,0,1,0,0,0,0,0,0,5,0.81,0.54,0.94,0,0.72,1123
1,4,1,1,1705326873,1705329877,3004.1279582977295,362,307,319,254,0.4,29,1,362.0,3,0.0,3.4,1101.0,367.0,69.0,257.0,477.0,4693.0,3.3,0.78,1.33,1,0,246.0,0.89,266,279,335,257,0.8,0.86,0.76,0.95,166,224,19,0,0,1,1,20,27.81,0.0,0,10000.0,9.21,82.8,1.0,3,0,0,1,0,0,0,0,0,0,3,0.77,0.8,0.81,0,0.82,1740
1,3,1,1,1705953752,1705957111,3358.928185224533,-249,-194,122,251,0.58,56,1,124.5,1,0.2,1.85,304.0,304.0,50.0,213.0,396.0,2480.0,3.9,0.74,1.39,1,0,282.0,0.63,292,273,375,253,0.68,0.89,0.92,0.94,167,62,1,1,0,0,0,0,20.09,0.0,0,5200.56,6.86,94.11,1.1,1,0,0,0,0,0,1,0,0,0,7,0.92,0.7,0.75,1,0.87,60
9,25,5,9,1705964019,1705967434,3415.275871992111,-132,-147,28,150,0.78,41,1,44.0,1,0.5,2.5,385.0,385.0,81.0,269.0,500.0,6496.0,5.1,0.66,1.51,0,0,255.0,0.89,240,255,373,131,0.88,0.92,0.83,0.88,-12,71,4,1,0,0,0,0,25.49,0.0,0,5948.87,3.93,93.94,1.08,1,0,0,0,0,0,1,0,0,0,2,0.88,0.35,0.9,1,0.65,211
7,16,3,7,1704940511,1704941659,1147.6429612636566,-98,-120,342,270,0.84,29,1,24.5,2,0.5,3.16,713.0,356.0,76.0,249.0,463.0,5831.0,3.1,0.79,1.31,1,0,264.0,0.94,12,1,119,271,0.85,0.75,0.84,0.98,141,116,8,3,0,1,1,57,31.35,0.0,0,10000.0,2.03,51.63,1.0,3,0,0,1,0,0,0,0,0,0,2,0.83,0.21,0.92,0,0.84,1040
9,24,5,9,1705201086,1705204067,2980.4822478294373,447,403,278,63,0.26,-25,0,447.0,2,0.0,2.92,713.0,356.0,51.0,249.0,463.0,2579.0,6.3,0.58,1.63,0,0,332.0,0.62,56,83,172,64,0.7,0.91,0.92,0.89,146,219,8,6,1,1,1,39,24.28,0.14,0,7399.31,5.73,84.01,1.07,3,0,0,0,1,0,0,0,0,0,0,0.0,0.78,0.93,0,0.81,1670
2,4,1,2,1704298238,1704299392,1154.242283821106,208,233,316,54,0.65,-9,0,208.0,3,0.0,7.09,984.0,328.0,76.0,230.0,426.0,5708.0,8.7,0.42,1.87,0,0,137.0,0.69,46,68,178,65,0.65,0.94,0.92,0.97,55,219,21,2,0,0,0,0,26.97,0.0,0,10000.0,7.67,62.13,1.0,1,0,0,1,0,0,0,0,0,0,5,0.7,0.58,0.8,0,0.61,1206
9,24,5,9,1705136025,1705136950,924.9855844974518,544,553,198,19,0.09,8,0,272.0,1,0.25,1.2,294.0,294.0,40.0,206.0,382.0,1619.0,6.9,0.54,1.69,0,0,310.0,0.94,258,277,313,5,0.82,0.81,0.88,0.96,165,164,14,5,1,0,0,0,27.09,0.0,0,10000.0,9.46,65.47,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.94,0.82,0,0.79,939
9,25,5,9,1706203456,1706205642,2185.455540895462,531,544,164,331,0.11,44,1,265.5,2,0.25,2.7,730.0,365.0,69.0,256.0,475.0,4717.0,2.8,0.81,1.28,1,1,205.0,0.91,-18,-21,94,311,0.89,0.73,0.86,0.91,30,211,22,3,0,0,0,0,24.5,0.0,0,4679.82,4.46,88.7,1.11,1,0,0,0,0,0,1,0,0,0,2,0.79,0.49,0.86,0,0.58,1238
10,24,5,10,1705791193,1705793611,2418.683405637741,-205,-243,42,64,0.66,65,1,102.5,1,0.25,2.44,244.0,244.0,53.0,171.0,317.0,2759.0,9.7,0.35,1.97,0,1,133.0,0.81,2,-9,110,64,0.86,0.94,0.92,0.93,183,244,4,6,1,0,0,0,23.12,2.26,0,6576.37,8.16,88.61,1.29,1,0,0,0,1,0,0,0,0,0,6,0.87,0.94,0.84,1,0.83,248
7,14,3,7,1706140214,1706143590,3375.965481519699,249,305,137,313,0.58,95,1,249.0,3,0.0,5.96,1199.0,400.0,54.0,280.0,520.0,2894.0,7.4,0.51,1.74,0,2,387.0,0.71,95,71,231,325,0.72,0.92,0.82,0.94,234,232,5,3,0,0,0,0,32.82,0.0,0,10000.0,3.74,53.66,1.0,1,0,0,1,0,0,0,0,0,0,7,0.73,0.44,0.71,0,0.77,1402
4,8,2,4,1705020516,1705023001,2484.601156949997,21,11,228,-1,0.96,-6,0,10.5,1,0.2,2.16,252.0,252.0,33.0,177.0,328.0,1101.0,2.4,0.84,1.24,1,1,320.0,0.83,161,144,301,4,0.78,0.83,0.95,0.93,222,167,6,4,0,0,0,0,20.07,0.0,0,3874.47,5.1,96.31,1.12,1,0,0,0,0,0,1,0,0,0,0,0.0,0.43,0.9,0,0.78,373
2,4,1,2,1705267630,1705269585,1954.2917895317078,-86,-36,13,149,0.86,-26,0,86.0,3,0.0,4.96,1160.0,387.0,82.0,271.0,502.0,6701.0,1.2,0.92,1.12,1,0,273.0,0.7,77,84,162,157,0.86,0.84,0.9,0.88,53,237,2,0,0,0,0,0,27.9,0.0,0,10000.0,6.43,65.86,1.0,1,0,0,1,0,0,0,0,0,0,3,0.84,0.7,0.73,0,0.66,1118
5,10,2,5,1706572875,1706575054,2179.0067608356476,190,145,200,-17,0.68,-7,0,95.0,3,0.2,6.36,1024.0,341.0,68.0,239.0,444.0,4679.0,3.9,0.74,1.39,1,1,151.0,0.64,258,285,335,-23,0.82,0.75,0.84,0.96,34,155,5,1,0,0,0,0,24.66,0.0,0,10000.0,3.01,84.38,1.0,1,0,0,1,0,0,0,0,0,0,7,0.84,0.95,0.73,0,0.82,1144
2,3,1,2,1706656082,1706658314,2232.339282989502,597,624,-65,-26,0.01,-17,0,597.0,2,0.0,3.48,756.0,378.0,77.0,265.0,492.0,5893.0,6.1,0.59,1.61,0,2,364.0,0.76,197,213,294,-19,0.86,0.8,0.76,0.89,160,212,4,2,0,0,0,0,27.55,0.0,0,10000.0,3.06,68.67,1.0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.25,0.91,0,0.84,1436
1,3,1,1,1706532420,1706534398,1978.043536901474,78,65,130,90,0.87,55,1,78.0,2,0.0,2.0,644.0,322.0,59.0,225.0,418.0,3462.0,2.9,0.81,1.29,1,0,263.0,0.73,210,211,353,100,0.8,0.95,0.94,0.98,83,103,18,0,0,1,1,71,22.1,0.0,0,6944.71,2.37,88.0,1.06,3,0,0,0,0,0,1,0,0,0,7,0.73,0.54,0.95,0,0.73,1122
6,15,3,6,1705849974,1705853086,3112.0728380680084,229,202,211,272,0.62,40,1,76.33,2,0.33,4.9,761.0,381.0,54.0,266.0,495.0,2936.0,6.1,0.59,1.61,0,1,282.0,0.87,82,56,145,278,0.76,0.84,0.83,0.91,-26,168,20,6,1,0,0,0,28.52,0.0,0,10000.0,4.91,71.91,1.0,1,0,0,1,0,0,0,0,0,0,7,0.75,0.32,0.79,0,0.82,810
