bus_id,stop_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
6,8,1705748307.0,16,4,0.27,148.5,383.7,305.05,246.84,59.98,0.75,0.00117,328.9,1705742479.8,5828.0,1183.77,121.29,16,5,1,0,0,1,0,0,0.0,0.0,33.25,4.36,60.41,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5411
10,18,1705975430.0,18,17,0.05,222.0,599.1,467.23,493.87,105.77,0.75,0.004035,395.9,1705971417.0,4013.5,1055.82,154.11,7,1,0,1,1,0,0,0,0.0,0.0,27.43,2.66,76.76,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7143
1,5,1704979253.0,11,11,0.03,178.0,436.7,465.51,518.13,54.39,0.9,0.001515,442.59,1704974959.9,4293.4,732.82,116.37,18,3,0,1,0,0,1,0,0.0,0.0,34.37,6.68,64.12,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.622
3,1,1706419143.0,1,1,0.0,51.9,389.5,76.32,84.0,22.67,0.97,0.00081,62.8,1706415819.5,3323.8,535.54,59.84,10,6,1,0,0,1,0,0,0.0,0.0,34.06,3.45,54.99,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3983
4,11,1705277925.0,6,6,0.05,256.7,85.1,313.65,321.43,63.91,0.52,0.003973,261.77,1705274847.0,3078.6,959.2,179.45,5,0,0,0,1,0,0,0,0.0,0.0,26.28,4.54,67.64,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4022
10,16,1706157552.0,5,5,0.04,218.9,163.2,175.75,162.3,67.51,0.98,0.001324,142.15,1706151864.1,5688.0,676.19,48.83,10,3,0,0,0,1,0,0,0.0,0.0,31.84,9.82,60.9,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4629
10,15,1705152110.0,9,7,0.02,165.3,104.1,234.57,233.13,35.12,0.96,0.004325,250.43,1705147814.3,4296.4,670.59,142.66,18,5,1,1,0,0,1,0,0.0,0.0,23.27,8.26,85.81,5050.0,1.1,0,0,0,1,0,0,0,3,0,0.5703
10,19,1704261271.0,7,4,0.02,158.2,170.6,440.14,506.96,158.97,0.47,0.002531,525.52,1704255302.6,5968.9,324.45,21.51,11,2,0,0,0,1,0,0,1.2,0.0,27.46,1.95,85.77,6991.3,1.18,0,1,0,0,0,0,0,2,0,0.2785
5,9,1706235891.0,19,5,0.03,65.1,342.6,150.7,168.35,41.18,0.74,0.004091,144.43,1706229149.9,6741.5,779.73,69.78,7,4,0,1,1,0,0,0,2.4,0.0,26.76,9.16,81.34,8428.7,1.27,0,1,0,0,0,0,0,3,0,0.6107
4,10,1706618287.0,1,1,0.0,198.0,142.1,225.76,236.17,28.23,0.92,0.004116,226.23,1706611265.2,7022.5,675.98,200.11,18,1,0,1,0,0,1,0,0.0,0.0,24.01,8.94,93.25,3663.8,1.13,0,0,0,1,0,0,0,3,0,0.3823
3,6,1704503908.0,3,1,0.06,247.8,173.3,195.72,232.79,39.35,0.51,0.004632,165.25,1704498007.2,5901.7,1189.26,327.43,6,5,1,0,1,0,0,0,2.1,0.0,23.88,8.92,80.09,8277.0,1.25,0,1,0,0,0,0,0,1,0,0.3132
8,17,1704702329.0,21,3,0.19,107.6,303.2,376.92,399.71,107.91,0.55,0.004287,372.6,1704695242.0,7087.2,870.73,71.02,13,0,0,0,0,1,0,0,0.0,0.0,31.76,7.18,56.5,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4984
1,4,1704551092.0,20,1,0.04,87.4,407.2,350.13,351.91,67.08,0.45,0.000649,322.68,1704545765.6,5327.1,1144.47,306.49,19,5,1,1,0,0,1,0,0.0,0.0,32.66,6.98,65.77,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4777
2,5,1706424049.0,24,14,0.08,260.0,355.2,196.4,233.85,26.16,0.6,0.000689,215.24,1706417291.9,6757.6,552.03,146.06,12,6,1,0,0,1,0,0,0.0,0.0,25.75,7.79,83.22,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.791
9,17,1704137272.0,14,9,0.07,249.7,212.0,437.65,369.83,136.16,0.68,0.000934,392.47,1704135406.0,1867.0,721.89,90.46,0,1,0,0,0,0,0,1,0.0,0.0,27.59,3.7,70.94,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5025
6,8,1704204586.0,8,2,0.02,180.0,541.8,100.81,83.83,17.32,0.86,0.000656,104.15,1704197410.9,7175.4,1070.13,193.01,19,1,0,1,0,0,1,0,0.0,0.0,24.38,6.39,81.63,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4799
6,10,1704341078.0,4,3,0.01,264.3,368.8,263.55,256.21,51.41,0.6,0.003982,274.29,1704334458.5,6619.6,699.04,141.05,9,3,0,1,0,1,0,0,0.0,0.0,27.79,7.32,76.83,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3624
8,19,1705407846.0,22,12,0.07,197.4,573.3,304.32,333.97,76.65,0.74,0.000819,274.42,1705404092.9,3754.0,725.24,44.54,17,1,0,1,0,0,1,0,0.3,0.0,23.66,5.34,94.43,6325.4,1.1,0,1,0,0,0,0,0,3,0,0.7161
10,20,1705695341.0,20,17,0.06,6.6,64.1,117.34,95.6,15.54,0.54,0.004112,120.73,1705690773.5,4568.4,564.14,159.62,1,5,1,0,0,0,0,1,0.0,0.0,28.97,6.55,51.74,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7869
9,17,1704985418.0,23,9,0.49,204.2,84.2,230.79,270.44,34.52,0.57,0.003784,266.08,1704979995.3,5423.1,532.36,116.4,20,3,0,0,0,0,1,0,0.0,0.0,27.97,9.59,64.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6911
3,3,1706352386.0,23,13,0.05,17.0,530.7,135.78,144.76,46.18,0.76,0.000915,141.01,1706347618.5,4767.8,1110.29,167.72,16,5,1,0,0,1,0,0,0.0,0.0,28.21,4.71,65.0,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7776
2,6,1705780598.0,13,10,0.04,46.0,122.5,85.62,74.38,24.95,0.82,0.002885,96.89,1705773445.8,7152.8,1038.01,232.22,1,6,1,0,0,0,0,1,0.0,0.0,27.19,1.76,73.98,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6448
5,10,1706485668.0,23,6,0.04,209.3,292.2,339.75,309.23,65.2,0.85,0.002509,380.3,1706479427.9,6241.1,1071.81,299.2,5,0,0,0,1,0,0,0,0.0,0.0,26.59,6.24,71.38,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6713
6,9,1705637784.0,1,1,0.0,53.9,408.7,31.94,35.29,12.27,0.54,0.002828,30.39,1705635948.0,1836.2,647.29,160.48,9,4,0,1,0,1,0,0,1.8,0.0,22.61,8.58,91.94,7124.3,1.24,0,1,0,0,0,0,0,3,0,0.3223
9,18,1705530512.0,17,13,0.03,72.4,587.8,270.64,231.21,35.13,0.45,0.004665,261.34,1705526577.1,3935.3,581.89,50.49,3,3,0,0,0,0,0,1,1.3,0.0,22.78,4.37,91.71,6481.6,1.2,0,1,0,0,0,0,0,1,0,0.6531
1,1,1705248979.0,17,13,0.05,49.7,76.7,485.66,538.8,191.37,0.63,0.002895,421.23,1705245845.7,3133.3,1054.69,146.65,21,6,1,0,0,0,0,1,0.0,0.0,24.96,5.57,94.22,3708.7,1.13,0,0,0,1,0,0,0,1,0,0.5345
5,8,1704714216.0,7,4,0.03,176.2,135.2,227.58,239.07,56.14,0.58,0.004972,262.2,1704709050.1,5166.4,812.44,166.68,17,0,0,1,0,0,1,0,0.0,0.0,27.01,1.36,57.9,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4041
6,14,1705480119.0,11,11,0.04,16.2,462.8,279.17,229.78,84.93,0.63,0.000655,331.61,1705473194.5,6925.2,761.61,55.92,13,2,0,0,0,1,0,0,0.0,0.0,28.53,3.72,74.84,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5374
5,9,1705473575.0,11,11,0.03,260.3,589.6,209.72,237.19,69.07,0.7,0.004802,184.59,1705471185.2,2390.0,1068.57,170.74,12,2,0,0,0,1,0,0,0.0,0.0,25.08,8.95,96.61,3249.8,1.14,0,0,0,1,0,0,0,2,0,0.5682
9,20,1705438841.0,23,16,0.05,279.1,76.5,437.3,442.07,126.71,0.75,0.004189,408.16,1705433082.5,5758.5,775.72,192.65,2,2,0,0,0,0,0,1,0.0,0.0,25.94,1.81,87.61,6978.6,1.06,0,0,0,1,0,0,0,1,0,0.7395
9,15,1704194267.0,5,1,0.07,6.7,566.0,412.74,463.79,150.79,0.79,0.00097,396.09,1704188562.7,5705.0,552.3,122.53,16,1,0,0,0,1,0,0,0.0,0.0,25.24,5.94,56.12,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2822
2,6,1705568289.0,13,13,0.04,93.4,101.5,255.31,285.38,79.69,0.34,0.000828,245.39,1705564894.8,3394.6,509.15,61.23,14,3,0,0,0,1,0,0,0.0,0.0,28.82,4.65,83.58,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5383
9,15,1704923916.0,1,1,0.0,293.8,385.9,185.33,196.29,25.37,0.92,0.002764,181.57,1704918953.2,4963.7,862.31,58.59,3,3,0,0,0,0,0,1,2.3,0.0,23.45,8.24,89.28,8290.1,1.26,0,1,0,0,0,0,0,1,0,0.386
10,19,1705460480.0,23,8,0.12,151.5,213.5,75.58,79.49,8.79,0.82,0.001929,60.46,1705455920.3,4560.1,342.17,40.73,8,2,0,1,1,0,0,0,0.0,0.0,28.24,8.55,66.25,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.752
7,16,1704744767.0,1,1,0.01,253.6,229.2,396.58,458.74,91.27,0.94,0.002198,470.19,1704742485.3,2282.2,918.32,159.29,1,1,0,0,0,0,0,1,0.0,0.0,28.88,7.33,62.65,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3231
5,10,1704537742.0,13,5,0.02,229.5,573.4,354.24,325.63,46.62,0.85,0.003399,290.22,1704533998.1,3744.3,1161.12,203.31,16,5,1,0,0,1,0,0,0.0,0.0,29.33,2.88,59.15,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5538
6,9,1705049155.0,9,9,0.03,247.5,519.2,113.88,121.04,27.52,0.92,0.001471,121.98,1705044074.1,5081.9,565.77,47.61,14,4,0,0,0,1,0,0,0.0,0.0,27.91,3.84,79.77,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5987
2,3,1705118379.0,22,1,0.04,89.8,258.6,38.47,32.49,9.8,0.49,0.00426,31.0,1705114532.2,3847.1,603.61,33.1,9,5,1,1,0,1,0,0,0.0,0.0,20.75,4.64,90.38,4971.5,1.1,0,0,0,1,0,0,0,3,0,0.5667
10,20,1705647581.0,4,4,0.01,139.2,204.3,117.7,100.36,42.04,0.7,0.000844,112.18,1705643795.5,3785.8,463.57,73.65,12,4,0,0,0,1,0,0,0.0,0.0,25.99,7.65,71.84,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4065
4,14,1705772301.0,16,16,0.08,195.7,586.1,425.06,344.06,157.09,0.85,0.004012,417.92,1705768351.8,3949.2,572.62,38.04,23,5,1,0,0,0,0,1,0.0,0.0,25.37,5.36,69.93,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6446
3,4,1705307915.0,8,8,0.05,161.6,411.5,325.85,333.84,108.53,0.44,0.003765,341.46,1705301276.3,6638.8,1062.47,136.83,14,0,0,0,0,1,0,0,0.0,0.0,27.76,5.75,69.63,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3962
3,6,1704529779.0,11,1,0.05,275.7,216.9,240.29,277.79,75.05,0.34,0.001163,192.99,1704524572.6,5207.0,702.91,58.74,13,5,1,0,0,1,0,0,6.3,0.0,25.18,7.12,79.84,7002.4,1.69,0,1,0,0,0,0,0,2,0,0.3407
7,20,1704827832.0,10,10,0.04,18.0,149.5,228.32,201.76,26.25,0.89,0.004915,255.09,1704821421.9,6410.4,517.78,150.24,0,2,0,0,0,0,0,1,0.0,0.0,25.18,9.95,84.03,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6219
5,9,1706651724.0,11,5,0.04,180.1,99.5,314.95,375.57,49.46,0.85,0.004586,370.85,1706644739.8,6984.7,769.31,226.43,3,2,0,0,0,0,0,1,0.0,0.0,32.57,5.29,53.23,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5285
7,15,1704710106.0,11,7,0.02,288.2,472.3,429.05,446.74,150.44,0.85,0.002196,437.97,1704703960.4,6145.7,341.45,86.05,16,0,0,0,0,1,0,0,0.0,0.0,21.07,3.28,91.69,6233.1,1.08,0,0,0,1,0,0,0,2,0,0.4564
4,9,1705152565.0,13,13,0.13,90.2,274.8,460.57,551.44,52.26,0.83,0.002173,440.76,1705146692.3,5873.0,1126.58,324.15,18,5,1,1,0,0,1,0,0.0,0.0,23.46,3.26,89.64,6150.2,1.08,0,0,0,1,0,0,0,3,0,0.6653
6,10,1705009235.0,1,1,0.0,263.8,586.2,23.48,26.68,7.64,0.46,0.004803,20.18,1705003765.8,5469.6,502.4,79.3,3,4,0,0,0,0,0,1,0.0,0.0,28.31,4.85,76.27,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3114
4,8,1706288597.0,7,7,0.01,254.5,276.5,383.92,433.55,140.77,0.68,0.00142,346.35,1706285201.1,3396.8,834.42,48.57,22,4,0,0,0,0,0,1,0.0,0.0,27.82,3.66,72.29,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3845
7,17,1705311726.0,24,8,0.42,219.4,477.9,182.78,206.52,46.55,0.62,0.000704,167.42,1705304898.8,6827.5,652.64,121.83,15,0,0,0,0,1,0,0,1.5,0.0,25.54,7.51,76.23,6448.7,1.22,0,1,0,0,0,0,0,2,0,0.6863
2,7,1704603875.0,19,15,0.14,96.5,455.1,323.91,313.02,106.15,0.73,0.004532,365.12,1704600710.0,3165.2,544.29,44.27,10,6,1,0,0,1,0,0,0.8,0.0,28.0,7.86,83.12,5882.0,1.16,0,1,0,0,0,0,0,2,0,0.6922
6,13,1704510766.0,23,10,0.05,54.4,481.5,296.05,349.6,33.37,0.49,0.003207,271.96,1704505109.1,5657.9,983.1,74.35,8,5,1,1,1,0,0,0,0.0,0.0,23.08,9.4,91.62,4477.1,1.11,0,0,0,1,0,0,0,3,0,0.6898
9,17,1705897766.0,6,1,0.06,41.9,519.3,178.86,145.29,20.67,0.4,0.00146,190.67,1705895117.2,2649.6,406.99,98.16,9,0,0,1,0,1,0,0,0.0,0.0,31.71,5.94,58.71,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3462
2,3,1705330441.0,4,4,0.1,235.7,127.2,400.8,419.38,141.48,0.37,0.003015,400.97,1705324827.6,5613.4,780.86,144.6,20,0,0,0,0,0,1,0,0.0,0.0,26.58,5.34,71.18,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2402
10,17,1706568442.0,19,12,0.12,264.4,496.7,341.8,358.9,66.64,0.87,0.002757,283.14,1706564953.1,3489.5,1141.77,299.91,4,1,0,0,0,0,0,1,0.0,0.0,34.82,3.23,62.56,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7157
2,5,1704593082.0,21,11,0.15,126.4,564.9,220.96,254.37,62.24,0.47,0.002101,184.19,1704589481.5,3600.7,909.79,61.89,7,6,1,1,1,0,0,0,0.0,0.0,21.23,8.06,89.96,6928.2,1.06,0,0,0,1,0,0,0,3,0,0.6494
6,13,1704402566.0,9,8,0.13,158.0,156.9,485.63,410.51,107.36,0.82,0.00367,470.62,1704398895.7,3671.2,657.85,76.36,2,4,0,0,0,0,0,1,0.5,0.0,24.9,6.91,80.37,6149.8,1.12,0,1,0,0,0,0,0,1,1,0.4839
7,19,1705655227.0,15,6,0.22,132.0,435.7,234.43,196.18,62.36,0.75,0.003667,222.55,1705650383.9,4843.8,705.62,153.83,14,4,0,0,0,1,0,0,0.0,0.0,30.84,3.25,60.52,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5575
7,19,1704552619.0,21,15,0.14,282.0,63.6,388.43,407.88,82.37,0.34,0.003324,370.66,1704545763.9,6855.8,787.79,224.45,20,5,1,0,0,0,1,0,0.0,0.0,25.32,6.56,79.51,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6617
5,8,1704643419.0,17,10,0.49,132.9,110.0,376.71,439.17,86.72,0.48,0.002455,410.38,1704641570.2,1848.9,830.51,168.86,21,6,1,0,0,0,0,1,0.0,0.0,23.83,1.82,88.15,5856.2,1.08,0,0,0,1,0,0,0,1,0,0.5635
1,5,1706393802.0,1,1,0.01,78.0,93.8,234.88,256.75,66.24,0.77,0.000865,277.3,1706387474.5,6327.9,1024.58,262.03,3,6,1,0,0,0,0,1,0.0,0.0,29.6,2.8,75.89,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.315
6,11,1706041348.0,8,8,0.02,131.1,171.4,401.86,375.12,144.49,0.94,0.004369,327.12,1706035297.0,6051.8,670.21,179.9,1,2,0,0,0,0,0,1,0.0,0.0,31.38,5.49,66.67,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4596
6,12,1704493652.0,18,2,0.06,236.6,383.4,108.54,112.46,24.13,0.63,0.000627,95.95,1704490335.1,3317.6,941.66,49.79,3,5,1,0,0,0,0,1,1.1,0.0,27.54,8.08,77.24,7065.7,1.16,0,1,0,0,0,0,0,1,0,0.5476
2,6,1706011845.0,13,13,0.03,37.6,216.2,161.81,145.62,41.18,0.67,0.002106,152.34,1706005570.8,6274.2,1010.36,128.26,17,1,0,1,0,0,1,0,4.9,0.0,27.72,5.55,81.53,6417.7,1.56,0,1,0,0,0,0,0,3,0,0.6448
9,17,1706369219.0,6,6,0.01,107.9,341.7,399.3,460.69,81.23,0.62,0.002365,321.55,1706365821.9,3398.1,713.27,108.97,20,5,1,0,0,0,1,0,0.0,0.0,24.33,4.87,90.0,4957.5,1.1,0,0,0,1,0,0,0,1,0,0.4054
6,11,1706320224.0,6,6,0.02,52.6,105.1,19.37,16.78,7.11,0.47,0.002094,16.31,1706317223.7,3000.8,767.3,154.95,7,5,1,1,1,0,0,0,0.6,0.0,22.35,2.98,82.82,5936.8,1.14,0,1,0,0,0,0,0,3,1,0.4487
9,16,1705695250.0,15,1,0.05,164.6,436.1,354.05,307.56,88.52,0.59,0.004417,372.66,1705690575.3,4675.5,403.86,81.34,1,5,1,0,0,0,0,1,0.0,0.0,24.7,2.29,71.74,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4241
7,20,1704618005.0,17,3,0.12,154.8,286.4,18.88,21.09,2.28,0.63,0.003023,19.85,1704612486.9,5518.6,527.95,27.71,14,6,1,0,0,1,0,0,0.0,0.0,24.34,8.39,91.96,6344.5,1.07,0,0,0,1,0,0,0,2,0,0.5731
3,5,1705355165.0,7,7,0.02,247.1,278.5,247.33,199.19,55.13,0.75,0.00057,225.65,1705352242.4,2923.0,337.79,57.36,3,1,0,0,0,0,0,1,0.4,0.0,26.46,9.84,91.96,7182.3,1.1,0,1,0,0,0,0,0,1,0,0.4846
7,19,1705450050.0,20,10,0.09,69.9,249.3,192.54,159.33,40.6,0.62,0.003752,204.61,1705444423.1,5627.3,307.53,32.11,5,2,0,0,1,0,0,0,0.0,0.0,31.62,1.05,59.68,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6744
5,10,1706122522.0,16,4,0.03,177.2,482.3,378.36,424.21,96.63,0.4,0.00352,396.59,1706116714.2,5808.2,452.89,44.72,0,3,0,0,0,0,0,1,0.0,0.0,29.34,9.17,80.0,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.435
7,19,1705627626.0,10,5,0.03,228.7,225.7,213.34,231.49,46.05,0.71,0.001334,221.85,1705621174.4,6452.2,1081.78,249.98,6,4,0,0,1,0,0,0,2.7,0.0,25.35,4.99,86.69,5534.6,1.36,0,1,0,0,0,0,0,1,0,0.4913
8,18,1706611026.0,6,6,0.02,225.7,181.5,269.07,304.15,64.29,0.49,0.003446,303.92,1706608885.4,2141.0,999.11,255.19,16,1,0,0,0,1,0,0,0.0,0.0,22.77,7.96,97.78,6146.8,1.08,0,0,0,1,0,0,0,2,0,0.3967
4,12,1704484576.0,1,1,0.01,14.9,534.8,129.26,132.23,14.44,0.77,0.001954,149.84,1704477980.4,6595.8,592.76,163.15,1,5,1,0,0,0,0,1,0.0,0.0,25.98,3.24,95.73,6379.5,1.07,0,0,0,1,0,0,0,1,0,0.3659
3,6,1704297327.0,20,12,0.09,225.7,495.6,430.43,516.11,74.23,0.33,0.00235,366.74,1704295406.2,1921.1,624.38,153.56,21,2,0,0,0,0,0,1,0.0,0.0,30.66,6.89,56.26,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6114
5,12,1704153076.0,24,18,0.06,96.1,131.6,260.7,209.12,99.46,0.59,0.002311,249.29,1704150902.3,2174.4,874.49,203.98,5,1,0,0,1,0,0,0,2.3,0.0,22.83,8.82,86.58,7277.9,1.28,0,1,0,0,0,0,0,1,0,0.7766
2,7,1705046291.0,5,5,0.02,150.8,525.0,235.97,277.5,59.28,0.96,0.004248,222.99,1705039827.9,6463.7,399.06,112.24,13,4,0,0,0,1,0,0,0.0,0.0,27.79,6.8,66.09,10000.0,1.0,1,0,0,0,0,0,0,2,1,0.4686
5,9,1704249923.0,7,4,0.03,65.2,82.9,294.07,288.53,113.1,0.34,0.003584,238.19,1704247197.6,2725.7,708.22,115.95,8,2,0,1,1,0,0,0,0.0,0.0,28.11,6.75,83.2,10000.0,1.0,1,0,0,0,0,0,0,3,1,0.2994
3,1,1706357747.0,5,5,0.03,276.8,374.9,300.49,283.05,34.74,0.32,0.002405,250.56,1706352670.8,5077.0,1092.88,295.87,17,5,1,1,0,0,1,0,0.0,0.0,31.59,8.77,54.22,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3647
4,11,1704607526.0,3,3,0.06,269.7,396.2,486.96,480.14,172.49,0.34,0.002009,402.62,1704600459.2,7066.9,1035.28,272.42,11,6,1,0,0,1,0,0,0.0,0.0,34.38,4.47,51.7,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.1772
8,18,1704618975.0,20,18,0.11,34.8,150.4,82.17,97.71,26.93,0.98,0.002479,74.88,1704612864.9,6110.8,593.63,74.11,14,6,1,0,0,1,0,0,0.0,0.0,25.4,3.31,67.59,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.8786
7,18,1705826792.0,5,4,0.04,106.1,526.9,85.91,71.57,21.08,0.51,0.003035,96.35,1705824252.4,2540.6,822.63,145.09,14,6,1,0,0,1,0,0,0.0,0.0,20.86,5.39,93.11,4094.6,1.12,0,0,0,1,0,0,0,2,0,0.4013
4,9,1705292641.0,23,10,0.12,112.3,163.0,180.06,183.46,71.58,0.76,0.001397,147.29,1705290159.6,2482.3,806.3,194.55,9,0,0,1,0,1,0,0,0.0,0.0,34.4,5.7,50.32,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7074
2,7,1705809094.0,12,6,0.02,111.6,524.3,209.33,194.95,49.44,0.83,0.001067,183.91,1705802156.8,6937.8,457.94,87.89,9,6,1,1,0,1,0,0,0.0,0.0,23.48,3.07,91.37,5579.0,1.09,0,0,0,1,0,0,0,3,0,0.5513
4,9,1705051673.0,6,3,0.04,58.9,505.9,150.0,175.62,58.65,0.7,0.001144,142.47,1705045565.3,6107.8,630.65,45.25,14,4,0,0,0,1,0,0,0.0,0.0,23.34,2.58,95.99,6183.7,1.08,0,0,0,1,0,0,0,2,0,0.3983
1,5,1704662147.0,22,4,0.72,261.8,488.0,317.39,349.16,46.22,0.62,0.00208,265.82,1704657721.9,4425.1,1128.67,67.74,2,0,0,0,0,0,0,1,0.0,0.0,25.75,3.14,69.15,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6019
2,4,1705339834.0,16,2,0.03,156.3,440.2,468.23,444.97,146.29,0.63,0.003535,517.47,1705337789.5,2045.4,881.94,94.09,23,0,0,0,0,0,0,1,0.0,0.0,28.02,7.96,74.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4023
8,20,1705692427.0,20,9,0.04,52.4,73.5,230.03,205.87,26.43,0.81,0.001002,240.0,1705689109.9,3317.7,456.15,66.11,0,5,1,0,0,0,0,1,3.2,0.0,24.35,7.95,90.02,5501.9,1.41,0,1,0,0,0,0,0,1,0,0.71
8,19,1705850002.0,23,6,0.1,98.8,464.7,221.25,184.74,40.9,0.59,0.001816,206.4,1705846616.6,3386.4,337.35,70.6,20,6,1,0,0,0,1,0,0.0,0.0,23.58,3.66,93.49,3769.2,1.12,0,0,0,1,0,0,0,1,0,0.6437
9,18,1705634034.0,22,17,0.12,289.2,65.6,360.86,390.64,103.5,0.99,0.001903,337.77,1705631808.4,2226.3,698.52,80.51,8,4,0,1,1,0,0,0,0.0,0.0,26.06,9.42,81.69,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.8141
8,18,1705045343.0,6,6,0.05,75.8,443.5,143.75,134.63,33.73,0.94,0.001352,115.29,1705043218.6,2124.5,1114.29,236.09,13,4,0,0,0,1,0,0,0.6,0.0,23.06,9.47,80.89,5459.2,1.15,0,1,0,0,0,0,0,2,0,0.5161
4,14,1705296317.0,21,12,0.08,123.7,537.7,448.83,522.29,87.15,0.78,0.001722,393.28,1705293520.9,2797.0,607.9,95.74,10,0,0,0,0,1,0,0,3.6,0.0,22.72,3.59,89.7,7125.8,1.41,0,1,0,0,0,0,0,2,0,0.7016
9,18,1704896849.0,14,5,0.06,18.3,177.7,17.44,18.0,2.3,0.91,0.002854,18.83,1704892831.2,4018.6,804.52,229.82,19,2,0,1,0,0,1,0,0.0,0.0,24.5,8.02,70.08,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6229
5,11,1704279513.0,24,13,0.07,71.8,543.7,393.92,425.38,112.3,0.9,0.001504,452.7,1704273450.3,6063.3,973.34,185.24,16,2,0,0,0,1,0,0,0.0,0.0,27.46,8.14,58.47,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7516
5,9,1706146475.0,2,2,0.01,69.4,594.3,291.47,249.26,89.37,0.93,0.003853,242.09,1706139837.8,6637.8,1014.54,90.88,7,3,0,1,1,0,0,0,0.1,0.0,25.34,4.23,78.12,8338.4,1.04,0,1,0,0,0,0,0,3,0,0.3503
6,10,1705582063.0,15,8,0.03,248.0,267.7,234.97,216.48,89.23,0.38,0.004702,252.25,1705577393.3,4670.5,329.39,55.63,18,3,0,1,0,0,1,0,0.0,0.0,29.08,6.91,53.22,10000.0,1.0,1,0,0,0,0,0,0,3,1,0.4874
3,2,1705572993.0,14,13,0.09,75.5,336.6,389.05,318.09,119.83,0.75,0.001542,417.27,1705566116.4,6877.0,342.11,44.44,15,3,0,0,0,1,0,0,0.0,0.0,26.63,9.66,82.99,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5939
7,20,1706031073.0,14,5,0.2,121.6,158.2,86.84,98.21,9.78,0.59,0.001257,100.01,1706026265.6,4808.0,508.24,89.25,23,1,0,0,0,0,0,1,0.0,0.0,28.39,2.98,84.16,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5519
