bus_id,stop_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
4,8,1706047237993,24,19,0.04,113.7,302.2,363.81,420.02,101.11,0.57,0.002357,392.28,1706045420614.6,1817.4,1706047309746.86,74.32,3,2,0,0,0,0,0,1,0.0,0,32.94,6.29,51.86,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7867
6,8,1705748307763,16,4,0.27,148.5,383.7,305.05,246.84,59.98,0.75,0.00117,328.9,1705742479767.0,5828.0,1705748596944.66,45.92,16,5,1,0,0,1,0,0,0.0,0,33.25,4.36,60.41,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5411
10,18,1705975430532,18,17,0.05,222.0,599.1,467.23,493.87,105.77,0.75,0.004035,395.9,1705971417045.6,4013.5,1705975634413.39,79.85,7,1,0,1,1,0,0,0,0.0,0,27.43,2.66,76.76,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7143
1,5,1704979253260,11,11,0.03,178.0,436.7,465.51,518.13,54.39,0.9,0.001515,442.59,1704974959903.2,4293.4,1704979241804.02,89.86,18,3,0,1,0,0,1,0,0.0,0,34.37,6.68,64.12,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.622
3,1,1706419143352,1,1,0.0,51.9,389.5,76.32,84.0,22.67,0.97,0.00081,62.8,1706415819541.8,3323.8,1706419000375.45,53.16,10,6,1,0,0,1,0,0,0.0,0,34.06,3.45,54.99,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3983
4,11,1705277925671,6,6,0.05,256.7,85.1,313.65,321.43,63.91,0.52,0.003973,261.77,1705274847036.4,3078.6,1705278065140.87,111.92,5,0,0,0,1,0,0,0,0.0,0,26.28,4.54,67.64,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4022
10,16,1706157552136,5,5,0.04,218.9,163.2,175.75,162.3,67.51,0.98,0.001324,142.15,1706151864092.8,5688.0,1706157502930.21,22.32,10,3,0,0,0,1,0,0,0.0,0,31.84,9.82,60.9,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4629
10,15,1705152110655,9,7,0.02,165.3,104.1,234.57,233.13,35.12,0.96,0.004325,250.43,1705147814259.4,4296.4,1705152057714.76,131.94,18,5,1,1,0,0,1,0,0.0,0,23.27,8.26,85.81,5050.0,1.1,0,0,0,1,0,0,0,3,0,0.5703
10,19,1704261271449,7,4,0.02,158.2,170.6,440.14,506.96,158.97,0.47,0.002531,525.52,1704255302581.6,5968.9,1704260987749.47,17.71,11,2,0,0,0,1,0,0,1.2,0,27.46,1.95,85.77,6991.3,1.18,0,1,0,0,0,0,0,2,0,0.2785
5,9,1706235891392,19,5,0.03,65.1,342.6,150.7,168.35,41.18,0.74,0.004091,144.43,1706229149905.9,6741.5,1706235911209.6,35.8,7,4,0,1,1,0,0,0,2.4,0,26.76,9.16,81.34,8428.7,1.27,0,1,0,0,0,0,0,3,0,0.6107
4,10,1706618287657,1,1,0.0,198.0,142.1,225.76,236.17,28.23,0.92,0.004116,226.23,1706611265173.6,7022.5,1706618238313.87,196.9,18,1,0,1,0,0,1,0,0.0,0,24.01,8.94,93.25,3663.8,1.13,0,0,0,1,0,0,0,3,0,0.3823
3,6,1704503908987,3,1,0.06,247.8,173.3,195.72,232.79,39.35,0.51,0.004632,165.25,1704498007242.8,5901.7,1704504201827.13,180.75,6,5,1,0,1,0,0,0,2.1,0,23.88,8.92,80.09,8277.0,1.25,0,1,0,0,0,0,0,1,0,0.3132
8,17,1704702329126,21,3,0.19,107.6,303.2,376.92,399.71,107.91,0.55,0.004287,372.6,1704695241959.9,7087.2,1704702409611.8,29.62,13,0,0,0,0,1,0,0,0.0,0,31.76,7.18,56.5,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4984
1,4,1704551092685,20,1,0.04,87.4,407.2,350.13,351.91,67.08,0.45,0.000649,322.68,1704545765606.1,5327.1,1704551355668.05,174.88,19,5,1,1,0,0,1,0,0.0,0,32.66,6.98,65.77,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4777
2,5,1706424049519,24,14,0.08,260.0,355.2,196.4,233.85,26.16,0.6,0.000689,215.24,1706417291906.2,6757.6,1706423917541.99,172.38,12,6,1,0,0,1,0,0,0.0,0,25.75,7.79,83.22,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.791
9,17,1704137272992,14,9,0.07,249.7,212.0,437.65,369.83,136.16,0.68,0.000934,392.47,1704135406010.3,1867.0,1704137254252.9,63.75,0,1,0,0,0,0,0,1,0.0,0,27.59,3.7,70.94,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5025
6,8,1704204586230,8,2,0.02,180.0,541.8,100.81,83.83,17.32,0.86,0.000656,104.15,1704197410868.3,7175.4,1704204799648.51,106.68,19,1,0,1,0,0,1,0,0.0,0,24.38,6.39,81.63,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4799
6,10,1704341078082,4,3,0.01,264.3,368.8,263.55,256.21,51.41,0.6,0.003982,274.29,1704334458456.5,6619.6,1704341044110.27,123.38,9,3,0,1,0,1,0,0,0.0,0,27.79,7.32,76.83,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3624
8,19,1705407846911,22,12,0.07,197.4,573.3,304.32,333.97,76.65,0.74,0.000819,274.42,1705404092904.7,3754.0,1705407830407.41,13.9,17,1,0,1,0,0,1,0,0.3,0,23.66,5.34,94.43,6325.4,1.1,0,1,0,0,0,0,0,3,0,0.7161
10,20,1705695341944,20,17,0.06,6.6,64.1,117.34,95.6,15.54,0.54,0.004112,120.73,1705690773538.5,4568.4,1705695218037.52,186.69,1,5,1,0,0,0,0,1,0.0,0,28.97,6.55,51.74,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7869
9,17,1704985418386,23,9,0.49,204.2,84.2,230.79,270.44,34.52,0.57,0.003784,266.08,1704979995293.9,5423.1,1704985273290.09,136.55,20,3,0,0,0,0,1,0,0.0,0,27.97,9.59,64.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6911
3,3,1706352386263,23,13,0.05,17.0,530.7,135.78,144.76,46.18,0.76,0.000915,141.01,1706347618511.8,4767.8,1706352626456.31,83.83,16,5,1,0,0,1,0,0,0.0,0,28.21,4.71,65.0,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7776
2,6,1705780598633,13,10,0.04,46.0,122.5,85.62,74.38,24.95,0.82,0.002885,96.89,1705773445812.2,7152.8,1705780790641.18,140.5,1,6,1,0,0,0,0,1,0.0,0,27.19,1.76,73.98,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6448
5,10,1706485668978,23,6,0.04,209.3,292.2,339.75,309.23,65.2,0.85,0.002509,380.3,1706479427897.7,6241.1,1706485883515.94,183.74,5,0,0,0,1,0,0,0,0.0,0,26.59,6.24,71.38,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6713
6,9,1705637784240,1,1,0.0,53.9,408.7,31.94,35.29,12.27,0.54,0.002828,30.39,1705635948004.2,1836.2,1705637715765.05,159.39,9,4,0,1,0,1,0,0,1.8,0,22.61,8.58,91.94,7124.3,1.24,0,1,0,0,0,0,0,3,0,0.3223
9,18,1705530512449,17,13,0.03,72.4,587.8,270.64,231.21,35.13,0.45,0.004665,261.34,1705526577104.0,3935.3,1705530400372.78,33.68,3,3,0,0,0,0,0,1,1.3,0,22.78,4.37,91.71,6481.6,1.2,0,1,0,0,0,0,0,1,0,0.6531
1,1,1705248979032,17,13,0.05,49.7,76.7,485.66,538.8,191.37,0.63,0.002895,421.23,1705245845732.4,3133.3,1705249182162.05,74.46,21,6,1,0,0,0,0,1,0.0,0,24.96,5.57,94.22,3708.7,1.13,0,0,0,1,0,0,0,1,0,0.5345
5,8,1704714216460,7,4,0.03,176.2,135.2,227.58,239.07,56.14,0.58,0.004972,262.2,1704709050068.6,5166.4,1704714258087.19,126.03,17,0,0,1,0,0,1,0,0.0,0,27.01,1.36,57.9,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4041
6,14,1705480119721,11,11,0.04,16.2,462.8,279.17,229.78,84.93,0.63,0.000655,331.61,1705473194516.0,6925.2,1705480127463.07,23.27,13,2,0,0,0,1,0,0,0.0,0,28.53,3.72,74.84,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5374
5,9,1705473575224,11,11,0.03,260.3,589.6,209.72,237.19,69.07,0.7,0.004802,184.59,1705471185198.2,2390.0,1705473787602.07,90.63,12,2,0,0,0,1,0,0,0.0,0,25.08,8.95,96.61,3249.8,1.14,0,0,0,1,0,0,0,2,0,0.5682
9,20,1705438841011,23,16,0.05,279.1,76.5,437.3,442.07,126.71,0.75,0.004189,408.16,1705433082535.1,5758.5,1705438858158.36,159.71,2,2,0,0,0,0,0,1,0.0,0,25.94,1.81,87.61,6978.6,1.06,0,0,0,1,0,0,0,1,0,0.7395
9,15,1704194267738,5,1,0.07,6.7,566.0,412.74,463.79,150.79,0.79,0.00097,396.09,1704188562731.3,5705.0,1704194135939.25,139.04,16,1,0,0,0,1,0,0,0.0,0,25.24,5.94,56.12,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2822
2,6,1705568289402,13,13,0.04,93.4,101.5,255.31,285.38,79.69,0.34,0.000828,245.39,1705564894833.6,3394.6,1705568128832.88,59.8,14,3,0,0,0,1,0,0,0.0,0,28.82,4.65,83.58,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5383
9,15,1704923916857,1,1,0.0,293.8,385.9,185.33,196.29,25.37,0.92,0.002764,181.57,1704918953187.8,4963.7,1704923991727.95,19.0,3,3,0,0,0,0,0,1,2.3,0,23.45,8.24,89.28,8290.1,1.26,0,1,0,0,0,0,0,1,0,0.386
10,19,1705460480360,23,8,0.12,151.5,213.5,75.58,79.49,8.79,0.82,0.001929,60.46,1705455920263.5,4560.1,1705460208472.01,58.85,8,2,0,1,1,0,0,0,0.0,0,28.24,8.55,66.25,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.752
7,16,1704744767468,1,1,0.01,253.6,229.2,396.58,458.74,91.27,0.94,0.002198,470.19,1704742485305.5,2282.2,1704744879680.53,101.29,1,1,0,0,0,0,0,1,0.0,0,28.88,7.33,62.65,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3231
5,10,1704537742406,13,5,0.02,229.5,573.4,354.24,325.63,46.62,0.85,0.003399,290.22,1704533998133.5,3744.3,1704538016485.92,102.58,16,5,1,0,0,1,0,0,0.0,0,29.33,2.88,59.15,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5538
6,9,1705049155959,9,9,0.03,247.5,519.2,113.88,121.04,27.52,0.92,0.001471,121.98,1705044074098.1,5081.9,1705049033140.41,31.64,14,4,0,0,0,1,0,0,0.0,0,27.91,3.84,79.77,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5987
2,3,1705118379312,22,1,0.04,89.8,258.6,38.47,32.49,9.8,0.49,0.00426,31.0,1705114532204.7,3847.1,1705118281719.86,8.77,9,5,1,1,0,1,0,0,0.0,0,20.75,4.64,90.38,4971.5,1.1,0,0,0,1,0,0,0,3,0,0.5667
10,20,1705647581301,4,4,0.01,139.2,204.3,117.7,100.36,42.04,0.7,0.000844,112.18,1705643795539.6,3785.8,1705647390344.87,89.92,12,4,0,0,0,1,0,0,0.0,0,25.99,7.65,71.84,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4065
4,14,1705772301013,16,16,0.08,195.7,586.1,425.06,344.06,157.09,0.85,0.004012,417.92,1705768351784.8,3949.2,1705772182762.79,17.81,23,5,1,0,0,0,0,1,0.0,0,25.37,5.36,69.93,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6446
3,4,1705307915075,8,8,0.05,161.6,411.5,325.85,333.84,108.53,0.44,0.003765,341.46,1705301276269.6,6638.8,1705308123391.87,66.45,14,0,0,0,0,1,0,0,0.0,0,27.76,5.75,69.63,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3962
3,6,1704529779613,11,1,0.05,275.7,216.9,240.29,277.79,75.05,0.34,0.001163,192.99,1704524572636.0,5207.0,1704529748217.69,31.18,13,5,1,0,0,1,0,0,6.3,0,25.18,7.12,79.84,7002.4,1.69,0,1,0,0,0,0,0,2,0,0.3407
7,20,1704827832288,10,10,0.04,18.0,149.5,228.32,201.76,26.25,0.89,0.004915,255.09,1704821421850.0,6410.4,1704827677474.88,192.32,0,2,0,0,0,0,0,1,0.0,0,25.18,9.95,84.03,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6219
5,9,1706651724552,11,5,0.04,180.1,99.5,314.95,375.57,49.46,0.85,0.004586,370.85,1706644739820.5,6984.7,1706651737428.59,195.58,3,2,0,0,0,0,0,1,0.0,0,32.57,5.29,53.23,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5285
7,15,1704710106098,11,7,0.02,288.2,472.3,429.05,446.74,150.44,0.85,0.002196,437.97,1704703960431.7,6145.7,1704709833732.64,162.58,16,0,0,0,0,1,0,0,0.0,0,21.07,3.28,91.69,6233.1,1.08,0,0,0,1,0,0,0,2,0,0.4564
4,9,1705152565320,13,13,0.13,90.2,274.8,460.57,551.44,52.26,0.83,0.002173,440.76,1705146692290.0,5873.0,1705152816376.67,190.43,18,5,1,1,0,0,1,0,0.0,0,23.46,3.26,89.64,6150.2,1.08,0,0,0,1,0,0,0,3,0,0.6653
6,10,1705009235372,1,1,0.0,263.8,586.2,23.48,26.68,7.64,0.46,0.004803,20.18,1705003765802.7,5469.6,1705009070306.4,89.12,3,4,0,0,0,0,0,1,0.0,0,28.31,4.85,76.27,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3114
4,8,1706288597827,7,7,0.01,254.5,276.5,383.92,433.55,140.77,0.68,0.00142,346.35,1706285201076.4,3396.8,1706288654109.09,11.4,22,4,0,0,0,0,0,1,0.0,0,27.82,3.66,72.29,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3845
7,17,1705311726209,24,8,0.42,219.4,477.9,182.78,206.52,46.55,0.62,0.000704,167.42,1705304898755.5,6827.5,1705311661303.72,111.61,15,0,0,0,0,1,0,0,1.5,0,25.54,7.51,76.23,6448.7,1.22,0,1,0,0,0,0,0,2,0,0.6863
2,7,1704603875154,19,15,0.14,96.5,455.1,323.91,313.02,106.15,0.73,0.004532,365.12,1704600709961.1,3165.2,1704603738017.75,29.44,10,6,1,0,0,1,0,0,0.8,0,28.0,7.86,83.12,5882.0,1.16,0,1,0,0,0,0,0,2,0,0.6922
6,13,1704510766957,23,10,0.05,54.4,481.5,296.05,349.6,33.37,0.49,0.003207,271.96,1704505109066.7,5657.9,1704510922360.34,24.99,8,5,1,1,1,0,0,0,0.0,0,23.08,9.4,91.62,4477.1,1.11,0,0,0,1,0,0,0,3,0,0.6898
9,17,1705897766717,6,1,0.06,41.9,519.3,178.86,145.29,20.67,0.4,0.00146,190.67,1705895117156.0,2649.6,1705897538042.54,154.12,9,0,0,1,0,1,0,0,0.0,0,31.71,5.94,58.71,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3462
2,3,1705330441089,4,4,0.1,235.7,127.2,400.8,419.38,141.48,0.37,0.003015,400.97,1705324827646.1,5613.4,1705330461663.58,110.44,20,0,0,0,0,0,1,0,0.0,0,26.58,5.34,71.18,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2402
10,17,1706568442574,19,12,0.12,264.4,496.7,341.8,358.9,66.64,0.87,0.002757,283.14,1706564953113.6,3489.5,1706568703752.9,170.88,4,1,0,0,0,0,0,1,0.0,0,34.82,3.23,62.56,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7157
2,5,1704593082230,21,11,0.15,126.4,564.9,220.96,254.37,62.24,0.47,0.002101,184.19,1704589481532.1,3600.7,1704593188754.62,19.06,7,6,1,1,1,0,0,0,0.0,0,21.23,8.06,89.96,6928.2,1.06,0,0,0,1,0,0,0,3,0,0.6494
6,13,1704402566959,9,8,0.13,158.0,156.9,485.63,410.51,107.36,0.82,0.00367,470.62,1704398895728.8,3671.2,1704402505526.74,56.53,2,4,0,0,0,0,0,1,0.5,0,24.9,6.91,80.37,6149.8,1.12,0,1,0,0,0,0,0,1,1,0.4839
7,19,1705655227623,15,6,0.22,132.0,435.7,234.43,196.18,62.36,0.75,0.003667,222.55,1705650383860.0,4843.8,1705655198035.74,136.05,14,4,0,0,0,1,0,0,0.0,0,30.84,3.25,60.52,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5575
7,19,1704552619702,21,15,0.14,282.0,63.6,388.43,407.88,82.37,0.34,0.003324,370.66,1704545763859.9,6855.8,1704552644896.45,188.23,20,5,1,0,0,0,1,0,0.0,0,25.32,6.56,79.51,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6617
5,8,1704643419103,17,10,0.49,132.9,110.0,376.71,439.17,86.72,0.48,0.002455,410.38,1704641570210.9,1848.9,1704643472775.81,124.59,21,6,1,0,0,0,0,1,0.0,0,23.83,1.82,88.15,5856.2,1.08,0,0,0,1,0,0,0,1,0,0.5635
1,5,1706393802360,1,1,0.01,78.0,93.8,234.88,256.75,66.24,0.77,0.000865,277.3,1706387474505.0,6327.9,1706393985415.12,165.48,3,6,1,0,0,0,0,1,0.0,0,29.6,2.8,75.89,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.315
6,11,1706041348831,8,8,0.02,131.1,171.4,401.86,375.12,144.49,0.94,0.004369,327.12,1706035297015.5,6051.8,1706041295635.27,175.38,1,2,0,0,0,0,0,1,0.0,0,31.38,5.49,66.67,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4596
6,12,1704493652742,18,2,0.06,236.6,383.4,108.54,112.46,24.13,0.63,0.000627,95.95,1704490335136.9,3317.6,1704493780518.49,7.24,3,5,1,0,0,0,0,1,1.1,0,27.54,8.08,77.24,7065.7,1.16,0,1,0,0,0,0,0,1,0,0.5476
2,6,1706011845049,13,13,0.03,37.6,216.2,161.81,145.62,41.18,0.67,0.002106,152.34,1706005570849.4,6274.2,1706012018625.38,65.02,17,1,0,1,0,0,1,0,4.9,0,27.72,5.55,81.53,6417.7,1.56,0,1,0,0,0,0,0,3,0,0.6448
9,17,1706369219970,6,6,0.01,107.9,341.7,399.3,460.69,81.23,0.62,0.002365,321.55,1706365821879.1,3398.1,1706369195484.25,85.16,20,5,1,0,0,0,1,0,0.0,0,24.33,4.87,90.0,4957.5,1.1,0,0,0,1,0,0,0,1,0,0.4054
6,11,1706320224458,6,6,0.02,52.6,105.1,19.37,16.78,7.11,0.47,0.002094,16.31,1706317223707.1,3000.8,1706320235992.92,123.51,7,5,1,1,1,0,0,0,0.6,0,22.35,2.98,82.82,5936.8,1.14,0,1,0,0,0,0,0,3,1,0.4487
9,16,1705695250859,15,1,0.05,164.6,436.1,354.05,307.56,88.52,0.59,0.004417,372.66,1705690575337.6,4675.5,1705695020096.3,123.1,1,5,1,0,0,0,0,1,0.0,0,24.7,2.29,71.74,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4241
7,20,1704618005479,17,3,0.12,154.8,286.4,18.88,21.09,2.28,0.63,0.003023,19.85,1704612486868.3,5518.6,1704617857442.49,6.95,14,6,1,0,0,1,0,0,0.0,0,24.34,8.39,91.96,6344.5,1.07,0,0,0,1,0,0,0,2,0,0.5731
3,5,1705355165358,7,7,0.02,247.1,278.5,247.33,199.19,55.13,0.75,0.00057,225.65,1705352242394.3,2923.0,1705354890549.92,98.46,3,1,0,0,0,0,0,1,0.4,0,26.46,9.84,91.96,7182.3,1.1,0,1,0,0,0,0,0,1,0,0.4846
7,19,1705450050400,20,10,0.09,69.9,249.3,192.54,159.33,40.6,0.62,0.003752,204.61,1705444423066.4,5627.3,1705449755419.11,47.45,5,2,0,0,1,0,0,0,0.0,0,31.62,1.05,59.68,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6744
5,10,1706122522413,16,4,0.03,177.2,482.3,378.36,424.21,96.63,0.4,0.00352,396.59,1706116714246.8,5808.2,1706122324342.57,43.02,0,3,0,0,0,0,0,1,0.0,0,29.34,9.17,80.0,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.435
7,19,1705627626553,10,5,0.03,228.7,225.7,213.34,231.49,46.05,0.71,0.001334,221.85,1705621174379.1,6452.2,1705627847736.91,146.25,6,4,0,0,1,0,0,0,2.7,0,25.35,4.99,86.69,5534.6,1.36,0,1,0,0,0,0,0,1,0,0.4913
8,18,1706611026390,6,6,0.02,225.7,181.5,269.07,304.15,64.29,0.49,0.003446,303.92,1706608885432.5,2141.0,1706611192464.34,165.22,16,1,0,0,0,1,0,0,0.0,0,22.77,7.96,97.78,6146.8,1.08,0,0,0,1,0,0,0,2,0,0.3967
4,12,1704484576203,1,1,0.01,14.9,534.8,129.26,132.23,14.44,0.77,0.001954,149.84,1704477980365.3,6595.8,1704484471377.91,180.69,1,5,1,0,0,0,0,1,0.0,0,25.98,3.24,95.73,6379.5,1.07,0,0,0,1,0,0,0,1,0,0.3659
3,6,1704297327329,20,12,0.09,225.7,495.6,430.43,516.11,74.23,0.33,0.00235,366.74,1704295406229.2,1921.1,1704297243585.1,157.83,21,2,0,0,0,0,0,1,0.0,0,30.66,6.89,56.26,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6114
5,12,1704153076708,24,18,0.06,96.1,131.6,260.7,209.12,99.46,0.59,0.002311,249.29,1704150902335.2,2174.4,1704153159701.56,147.94,5,1,0,0,1,0,0,0,2.3,0,22.83,8.82,86.58,7277.9,1.28,0,1,0,0,0,0,0,1,0,0.7766
2,7,1705046291565,5,5,0.02,150.8,525.0,235.97,277.5,59.28,0.96,0.004248,222.99,1705039827902.3,6463.7,1705046057603.94,185.38,13,4,0,0,0,1,0,0,0.0,0,27.79,6.8,66.09,10000.0,1.0,1,0,0,0,0,0,0,2,1,0.4686
5,9,1704249923296,7,4,0.03,65.2,82.9,294.07,288.53,113.1,0.34,0.003584,238.19,1704247197552.2,2725.7,1704249895444.16,93.7,8,2,0,1,1,0,0,0,0.0,0,28.11,6.75,83.2,10000.0,1.0,1,0,0,0,0,0,0,3,1,0.2994
3,1,1706357747738,5,5,0.03,276.8,374.9,300.49,283.05,34.74,0.32,0.002405,250.56,1706352670765.0,5077.0,1706357976322.37,177.17,17,5,1,1,0,0,1,0,0.0,0,31.59,8.77,54.22,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.3647
4,11,1704607526092,3,3,0.06,269.7,396.2,486.96,480.14,172.49,0.34,0.002009,402.62,1704600459239.3,7066.9,1704607716276.54,171.25,11,6,1,0,0,1,0,0,0.0,0,34.38,4.47,51.7,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.1772
8,18,1704618975719,20,18,0.11,34.8,150.4,82.17,97.71,26.93,0.98,0.002479,74.88,1704612864936.0,6110.8,1704618871471.57,63.38,14,6,1,0,0,1,0,0,0.0,0,25.4,3.31,67.59,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.8786
7,18,1705826792987,5,4,0.04,106.1,526.9,85.91,71.57,21.08,0.51,0.003035,96.35,1705824252385.7,2540.6,1705826841406.96,103.57,14,6,1,0,0,1,0,0,0.0,0,20.86,5.39,93.11,4094.6,1.12,0,0,0,1,0,0,0,2,0,0.4013
4,9,1705292641876,23,10,0.12,112.3,163.0,180.06,183.46,71.58,0.76,0.001397,147.29,1705290159551.3,2482.3,1705292679409.42,154.21,9,0,0,1,0,1,0,0,0.0,0,34.4,5.7,50.32,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7074
2,7,1705809094616,12,6,0.02,111.6,524.3,209.33,194.95,49.44,0.83,0.001067,183.91,1705802156814.9,6937.8,1705808899911.94,115.71,9,6,1,1,0,1,0,0,0.0,0,23.48,3.07,91.37,5579.0,1.09,0,0,0,1,0,0,0,3,0,0.5513
4,9,1705051673077,6,3,0.04,58.9,505.9,150.0,175.62,58.65,0.7,0.001144,142.47,1705045565323.4,6107.8,1705051593512.04,21.97,14,4,0,0,0,1,0,0,0.0,0,23.34,2.58,95.99,6183.7,1.08,0,0,0,1,0,0,0,2,0,0.3983
1,5,1704662147050,22,4,0.72,261.8,488.0,317.39,349.16,46.22,0.62,0.00208,265.82,1704657721946.2,4425.1,1704662399494.62,12.81,2,0,0,0,0,0,0,1,0.0,0,25.75,3.14,69.15,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6019
2,4,1705339834988,16,2,0.03,156.3,440.2,468.23,444.97,146.29,0.63,0.003535,517.47,1705337789545.1,2045.4,1705339922948.84,49.21,23,0,0,0,0,0,0,1,0.0,0,28.02,7.96,74.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4023
8,20,1705692427535,20,9,0.04,52.4,73.5,230.03,205.87,26.43,0.81,0.001002,240.0,1705689109866.8,3317.7,1705692231633.12,79.05,0,5,1,0,0,0,0,1,3.2,0,24.35,7.95,90.02,5501.9,1.41,0,1,0,0,0,0,0,1,0,0.71
8,19,1705850002992,23,6,0.1,98.8,464.7,221.25,184.74,40.9,0.59,0.001816,206.4,1705846616602.8,3386.4,1705849727892.17,129.23,20,6,1,0,0,0,1,0,0.0,0,23.58,3.66,93.49,3769.2,1.12,0,0,0,1,0,0,0,1,0,0.6437
9,18,1705634034657,22,17,0.12,289.2,65.6,360.86,390.64,103.5,0.99,0.001903,337.77,1705631808384.7,2226.3,1705634000336.33,55.9,8,4,0,1,1,0,0,0,0.0,0,26.06,9.42,81.69,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.8141
8,18,1705045343150,6,6,0.05,75.8,443.5,143.75,134.63,33.73,0.94,0.001352,115.29,1705043218630.0,2124.5,1705045586010.39,131.27,13,4,0,0,0,1,0,0,0.6,0,23.06,9.47,80.89,5459.2,1.15,0,1,0,0,0,0,0,2,0,0.5161
4,14,1705296317930,21,12,0.08,123.7,537.7,448.83,522.29,87.15,0.78,0.001722,393.28,1705293520915.3,2797.0,1705296223195.13,88.84,10,0,0,0,0,1,0,0,3.6,0,22.72,3.59,89.7,7125.8,1.41,0,1,0,0,0,0,0,2,0,0.7016
9,18,1704896849844,14,5,0.06,18.3,177.7,17.44,18.0,2.3,0.91,0.002854,18.83,1704892831216.6,4018.6,1704896886192.75,188.82,19,2,0,1,0,0,1,0,0.0,0,24.5,8.02,70.08,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6229
5,11,1704279513581,24,13,0.07,71.8,543.7,393.92,425.38,112.3,0.9,0.001504,452.7,1704273450322.9,6063.3,1704279662477.81,114.44,16,2,0,0,0,1,0,0,0.0,0,27.46,8.14,58.47,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.7516
5,9,1706146475593,2,2,0.01,69.4,594.3,291.47,249.26,89.37,0.93,0.003853,242.09,1706139837819.4,6637.8,1706146651951.56,35.87,7,3,0,1,1,0,0,0,0.1,0,25.34,4.23,78.12,8338.4,1.04,0,1,0,0,0,0,0,3,0,0.3503
6,10,1705582063742,15,8,0.03,248.0,267.7,234.97,216.48,89.23,0.38,0.004702,252.25,1705577393252.6,4670.5,1705581783337.63,97.74,18,3,0,1,0,0,1,0,0.0,0,29.08,6.91,53.22,10000.0,1.0,1,0,0,0,0,0,0,3,1,0.4874
